user_id,black_win_rate,black_lose_rate,black_draw_rate,black_game_count
mu_r_zik,50.0,50.0,0.0,2.0
Msent,48.97959183673469,51.02040816326531,0.0,49.0
VladimirSher,62.5,31.25,6.25,48.0
Basar1923,40.0,57.77777777777777,2.2222222222222223,45.0
DmitriyBiryuk777,75.51020408163265,14.285714285714285,10.204081632653061,49.0
Koroshpanaei,55.319148936170215,42.5531914893617,2.127659574468085,47.0
Ded_61,45.09803921568628,50.98039215686274,3.9215686274509802,51.0
Rohanza_pauravi2018,52.0,48.0,0.0,50.0
Mbddmrdg,0.0,0.0,0.0,0.0
Eliamirarman,55.10204081632652,42.857142857142854,2.0408163265306123,49.0
zz01bk,44.89795918367347,46.93877551020408,8.16326530612245,49.0
JeanDesBois,0.0,0.0,0.0,0.0
LittleScoutChessClub,46.808510638297875,42.5531914893617,10.638297872340425,47.0
Karim_ael,37.254901960784316,56.86274509803921,5.88235294117647,51.0
brown_jesus_np,50.0,50.0,0.0,2.0
Sopel_kl,35.294117647058826,58.82352941176471,5.88235294117647,17.0
amstro,26.41509433962264,73.58490566037736,0.0,53.0
joewelch,50.943396226415096,39.62264150943396,9.433962264150944,53.0
khairinasir,53.84615384615385,38.46153846153847,7.6923076923076925,52.0
ricoboubou,40.816326530612244,51.02040816326531,8.16326530612245,49.0
AKHILDEVIL,52.0,48.0,0.0,50.0
Gurupendulo,58.82352941176471,41.17647058823529,0.0,51.0
glupipetkovic,51.02040816326531,40.816326530612244,8.16326530612245,49.0
Oscar_Cristancho,50.0,46.0,4.0,50.0
JP-Kou,41.17647058823529,58.82352941176471,0.0,51.0
vasanthcvl,0.0,100.0,0.0,1.0
mbazz,33.33333333333333,60.416666666666664,6.25,48.0
antytuskomor,56.00000000000001,38.0,6.0,50.0
Specklinsen,44.0,54.0,2.0,50.0
Ahmed12179,44.89795918367347,51.02040816326531,4.081632653061225,49.0
Pavan_B,41.66666666666667,56.25,2.083333333333333,48.0
Volgatch_kruche_vseh,44.0,50.0,6.0,50.0
ALPHABETIC,46.0,50.0,4.0,50.0
Avgarde,58.82352941176471,41.17647058823529,0.0,51.0
Gnr777,45.28301886792453,49.056603773584904,5.660377358490567,53.0
Toyzee,38.775510204081634,59.183673469387756,2.0408163265306123,49.0
cups96,51.11111111111111,46.666666666666664,2.2222222222222223,45.0
JG2001,40.38461538461539,53.84615384615385,5.769230769230769,52.0
zahnfee192,42.857142857142854,48.97959183673469,8.16326530612245,49.0
Bella2005,22.448979591836736,75.51020408163265,2.0408163265306123,49.0
Margocha8838,57.14285714285714,42.857142857142854,0.0,49.0
nvald,34.69387755102041,65.3061224489796,0.0,49.0
hsisj,32.6530612244898,67.3469387755102,0.0,49.0
rembbis,44.230769230769226,46.15384615384615,9.615384615384617,52.0
magnus_harooosh,28.57142857142857,71.42857142857143,0.0,7.0
ronaldo090-06,26.08695652173913,65.21739130434783,8.695652173913043,23.0
Arif_Baku22,42.857142857142854,57.14285714285714,0.0,14.0
Canardbleu10,47.05882352941176,47.05882352941176,5.88235294117647,51.0
POJ100,42.5531914893617,51.06382978723404,6.382978723404255,47.0
RecovGroyS,52.0,42.0,6.0,50.0
Aab9,32.69230769230769,61.53846153846154,5.769230769230769,52.0
Igrochishkaherov73,50.0,50.0,0.0,52.0
FloresBuho,38.0,62.0,0.0,50.0
Complexity_MR,0.0,0.0,0.0,0.0
somzt,50.0,48.07692307692308,1.9230769230769231,52.0
alehin2021,40.816326530612244,53.06122448979592,6.122448979591836,49.0
gcovn1,44.89795918367347,53.06122448979592,2.0408163265306123,49.0
Aheeeeed,51.02040816326531,46.93877551020408,2.0408163265306123,49.0
SchachTeng,31.57894736842105,63.1578947368421,5.263157894736842,38.0
mrapo9,45.09803921568628,50.98039215686274,3.9215686274509802,51.0
bagbemadon,39.21568627450981,56.86274509803921,3.9215686274509802,51.0
Arash_kingg,42.0,44.0,14.000000000000002,50.0
Parsons2,35.714285714285715,64.28571428571429,0.0,28.0
Granis,26.08695652173913,65.21739130434783,8.695652173913043,46.0
AntonioAntR,35.41666666666667,64.58333333333334,0.0,48.0
Bru7aL,58.333333333333336,37.5,4.166666666666666,48.0
Perkele007,,,,
one_rookie,55.55555555555556,40.74074074074074,3.7037037037037033,54.0
ArdianJashari,31.914893617021278,61.702127659574465,6.382978723404255,47.0
IgnatusX,30.0,64.0,6.0,50.0
magomerlino2024,47.05882352941176,49.01960784313725,3.9215686274509802,51.0
PetrovChess,54.90196078431373,39.21568627450981,5.88235294117647,51.0
Pavich,36.0,57.99999999999999,6.0,50.0
Abhipadwal,46.0,50.0,4.0,50.0
aaltuzarra,40.816326530612244,59.183673469387756,0.0,49.0
warrior5191,49.01960784313725,37.254901960784316,13.725490196078432,51.0
ferris78,44.680851063829785,48.93617021276596,6.382978723404255,47.0
angryvegetable,28.846153846153843,69.23076923076923,1.9230769230769231,52.0
Zxxt677xczxx,40.816326530612244,55.10204081632652,4.081632653061225,49.0
shs540306,20.0,80.0,0.0,5.0
Ivan_Kirpichyov,40.38461538461539,51.92307692307693,7.6923076923076925,52.0
kadarka666,0.0,100.0,0.0,6.0
Benbasat,41.509433962264154,50.943396226415096,7.547169811320755,53.0
gersomen2791,45.09803921568628,49.01960784313725,5.88235294117647,51.0
razdva345,42.30769230769231,53.84615384615385,3.8461538461538463,52.0
Svenlo,46.93877551020408,38.775510204081634,14.285714285714285,49.0
dag_gadol,45.09803921568628,54.90196078431373,0.0,51.0
ZICK80,47.05882352941176,47.05882352941176,5.88235294117647,51.0
Lucy_alke,28.846153846153843,71.15384615384616,0.0,52.0
Samvel0904,54.0,36.0,10.0,50.0
Nimrod66,42.857142857142854,51.02040816326531,6.122448979591836,49.0
Fischerchips1,46.2962962962963,42.592592592592595,11.11111111111111,54.0
panconcanela,50.0,39.130434782608695,10.869565217391305,46.0
Marloutre,36.53846153846153,50.0,13.461538461538462,52.0
HerBoris,40.38461538461539,51.92307692307693,7.6923076923076925,52.0
Turaputo,54.90196078431373,37.254901960784316,7.8431372549019605,51.0
Yevgeniy_Bunkov,47.16981132075472,47.16981132075472,5.660377358490567,53.0
hcklev,37.735849056603776,52.83018867924528,9.433962264150944,53.0
alik_66,50.0,50.0,0.0,54.0
samfra716,32.608695652173914,54.347826086956516,13.043478260869565,46.0
betojunior,42.857142857142854,55.10204081632652,2.0408163265306123,49.0
tbpfc,46.15384615384615,53.84615384615385,0.0,52.0
R0b_b3ry,0.0,0.0,0.0,0.0
hassan_abdelrazek,25.0,75.0,0.0,4.0
telikopter,40.0,56.00000000000001,4.0,50.0
eksi273,50.0,42.0,8.0,50.0
MrPanci,48.0,48.0,4.0,50.0
Benohnei,52.0,40.0,8.0,50.0
vandebastian,45.28301886792453,52.83018867924528,1.8867924528301887,53.0
LomakinaGV,40.0,57.99999999999999,2.0,50.0
AlfredDebus,42.0,42.0,16.0,50.0
ayeng112131,50.0,44.0,6.0,50.0
abedrteezy,52.0,40.0,8.0,50.0
Seva_Fufurin2015,30.0,65.0,5.0,40.0
juandedios55,51.02040816326531,46.93877551020408,2.0408163265306123,49.0
ARTEM_1505,0.0,100.0,0.0,1.0
leviatanmagic,46.0,48.0,6.0,50.0
bmanbrisky,51.92307692307693,42.30769230769231,5.769230769230769,52.0
inaira_jain,16.216216216216218,67.56756756756756,16.216216216216218,37.0
Doughan,50.0,43.75,6.25,48.0
BoredInTheField,68.33333333333333,30.0,1.6666666666666667,60.0
H34VYD,59.183673469387756,38.775510204081634,2.0408163265306123,49.0
jgshep94,43.47826086956522,52.17391304347826,4.3478260869565215,46.0
thewknd,36.17021276595745,55.319148936170215,8.51063829787234,47.0
erikc1313,45.65217391304348,47.82608695652174,6.521739130434782,46.0
blackhorse2,53.06122448979592,40.816326530612244,6.122448979591836,49.0
Ildar-gil,44.0,54.0,2.0,50.0
NewPixel2021,57.99999999999999,38.0,4.0,50.0
Suleyman_Chess06,75.0,16.666666666666664,8.333333333333332,48.0
amirkabir5,49.01960784313725,47.05882352941176,3.9215686274509802,51.0
K07070707,0.0,0.0,0.0,0.0
Igor10816,55.55555555555556,40.0,4.444444444444445,45.0
U1CBC,39.21568627450981,60.78431372549019,0.0,51.0
Mat-Chucho,29.78723404255319,63.829787234042556,6.382978723404255,47.0
TimeToSmile,51.02040816326531,36.734693877551024,12.244897959183673,49.0
Chibi_moon,28.000000000000004,66.0,6.0,50.0
Hobby_Entertainment,43.13725490196079,43.13725490196079,13.725490196078432,51.0
sardul,39.21568627450981,56.86274509803921,3.9215686274509802,51.0
Joao_Brito,60.0,32.0,8.0,50.0
Ptedu,38.0,60.0,2.0,50.0
xlyas,46.93877551020408,48.97959183673469,4.081632653061225,49.0
Blitzer14,55.319148936170215,40.42553191489361,4.25531914893617,47.0
Springer95,44.0,48.0,8.0,50.0
immelmann,38.0,60.0,2.0,50.0
Minasilver925,54.90196078431373,45.09803921568628,0.0,51.0
learnn,48.0,46.0,6.0,50.0
limexxx3,51.06382978723404,48.93617021276596,0.0,47.0
SwisschessJoel,50.98039215686274,41.17647058823529,7.8431372549019605,51.0
blorppppp,52.94117647058824,39.21568627450981,7.8431372549019605,51.0
tiwarichesscr,40.0,60.0,0.0,5.0
fohaal,41.17647058823529,52.94117647058824,5.88235294117647,51.0
Catimaru,42.5531914893617,53.191489361702125,4.25531914893617,47.0
waseemanwar,57.99999999999999,36.0,6.0,50.0
ClassPlayer04,54.0,38.0,8.0,50.0
Mqrott,50.0,48.07692307692308,1.9230769230769231,52.0
timo1196,39.21568627450981,54.90196078431373,5.88235294117647,51.0
Arrakhis,52.0,40.0,8.0,50.0
nimzoindian16,56.25,37.5,6.25,16.0
Dima201509,,,,
f_0x69420,52.0,48.0,0.0,50.0
BlndrKng,57.407407407407405,40.74074074074074,1.8518518518518516,54.0
amladenovic1985,50.0,50.0,0.0,50.0
Ignite-1st,62.0,36.0,2.0,50.0
DragonWizard01,46.15384615384615,42.30769230769231,11.538461538461538,52.0
colorado7683,37.254901960784316,56.86274509803921,5.88235294117647,51.0
raymondo101,45.09803921568628,49.01960784313725,5.88235294117647,51.0
Grundtvig,56.00000000000001,42.0,2.0,50.0
zekarz,34.78260869565217,60.86956521739131,4.3478260869565215,23.0
naserabdullah,41.66666666666667,52.083333333333336,6.25,48.0
fyrtion,49.09090909090909,45.45454545454545,5.454545454545454,55.0
yann7642,48.97959183673469,48.97959183673469,2.0408163265306123,49.0
Koninaleks,44.0,56.00000000000001,0.0,50.0
MaksSolopov2014,44.89795918367347,55.10204081632652,0.0,49.0
Langobarden,43.75,50.0,6.25,16.0
Dgarcia-RT,50.943396226415096,49.056603773584904,0.0,53.0
nicostadio,49.01960784313725,50.98039215686274,0.0,51.0
HelloItsDmitri,44.89795918367347,44.89795918367347,10.204081632653061,49.0
NilsLH,67.3469387755102,28.57142857142857,4.081632653061225,49.0
AnderFeron,43.13725490196079,47.05882352941176,9.803921568627452,51.0
onchainchess,46.0,52.0,2.0,50.0
Phenixblanc,36.734693877551024,61.224489795918366,2.0408163265306123,49.0
Saturn_1119,34.883720930232556,58.139534883720934,6.976744186046512,43.0
sergiosf97,,,,
Amin7th,43.75,54.166666666666664,2.083333333333333,48.0
mohamad_reza1391,45.09803921568628,50.98039215686274,3.9215686274509802,51.0
midress85,44.0,56.00000000000001,0.0,50.0
Mr_Grey,48.0,48.0,4.0,50.0
TabbaWins,49.01960784313725,45.09803921568628,5.88235294117647,51.0
Hamlaod,42.857142857142854,44.89795918367347,12.244897959183673,49.0
Bernigradas,52.94117647058824,39.21568627450981,7.8431372549019605,51.0
ndlovukali,40.0,57.99999999999999,2.0,50.0
Maksimka726,50.0,42.0,8.0,50.0
ROBERT2930,50.0,40.38461538461539,9.615384615384617,52.0
frelsara,54.0,42.0,4.0,50.0
Corleonesdefence,55.10204081632652,40.816326530612244,4.081632653061225,49.0
PerroTropical,38.46153846153847,59.61538461538461,1.9230769230769231,52.0
Foreign-Legionnaire,48.97959183673469,42.857142857142854,8.16326530612245,49.0
salahdine1,50.0,42.0,8.0,50.0
NowArcher,57.99999999999999,34.0,8.0,50.0
stockfish1064POPCNT,57.99999999999999,36.0,6.0,50.0
mezmerrett,38.88888888888889,61.111111111111114,0.0,36.0
gustamo,57.14285714285714,38.775510204081634,4.081632653061225,49.0
pp101,18.367346938775512,79.59183673469387,2.0408163265306123,49.0
peppe84CT,42.857142857142854,57.14285714285714,0.0,49.0
LOTRNG,42.857142857142854,46.93877551020408,10.204081632653061,49.0
Ivo12345,44.89795918367347,48.97959183673469,6.122448979591836,49.0
siegfreed,57.14285714285714,39.285714285714285,3.571428571428571,56.0
giftpilze,42.857142857142854,51.02040816326531,6.122448979591836,49.0
Robert124,48.0,50.0,2.0,50.0
draw_N,63.46153846153846,28.846153846153843,7.6923076923076925,52.0
AvivEise,57.99999999999999,38.0,4.0,50.0
djedaichik,57.99999999999999,38.0,4.0,50.0
Wilson69,46.808510638297875,42.5531914893617,10.638297872340425,47.0
IVT_1_Zholamanov,36.0,57.99999999999999,6.0,50.0
PavelChamp,47.05882352941176,47.05882352941176,5.88235294117647,51.0
montescarpia,46.666666666666664,44.44444444444444,8.88888888888889,45.0
Alex_Boss03,52.0,32.0,16.0,50.0
Center_Side,48.0,48.0,4.0,50.0
ManishVadehra,,,,
Xemaros,50.943396226415096,47.16981132075472,1.8867924528301887,53.0
mikehammerhill,52.94117647058824,41.17647058823529,5.88235294117647,51.0
BJJ_Nordic_champion,41.17647058823529,54.90196078431373,3.9215686274509802,51.0
ashray2412,53.06122448979592,44.89795918367347,2.0408163265306123,49.0
JelenaZ,39.21568627450981,52.94117647058824,7.8431372549019605,51.0
Famer_Joe,36.734693877551024,53.06122448979592,10.204081632653061,49.0
limohgs,45.83333333333333,41.66666666666667,12.5,48.0
Tanne,42.0,57.99999999999999,0.0,50.0
VquatTr,47.82608695652174,52.17391304347826,0.0,46.0
salimak56,46.93877551020408,53.06122448979592,0.0,49.0
Narkoman_molodoi,52.0,46.0,2.0,50.0
artyric,0.0,100.0,0.0,2.0
heribertoavelino,38.0,48.0,14.000000000000002,50.0
wylymayor23,44.0,52.0,4.0,50.0
Herzog2012,64.0,28.000000000000004,8.0,50.0
foadhammoudeh123,38.775510204081634,46.93877551020408,14.285714285714285,49.0
Aryaman_Kureel,66.66666666666666,0.0,33.33333333333333,3.0
enrique-tapia_103,44.0,46.0,10.0,50.0
CemHuseyin,44.89795918367347,48.97959183673469,6.122448979591836,49.0
mindaugasra,55.81395348837209,39.53488372093023,4.651162790697675,43.0
abosami93,45.09803921568628,45.09803921568628,9.803921568627452,51.0
timarsan,51.02040816326531,48.97959183673469,0.0,49.0
luizitosanches,49.01960784313725,47.05882352941176,3.9215686274509802,51.0
BurntBread,46.15384615384615,38.46153846153847,15.384615384615385,52.0
Trochanter,34.61538461538461,57.692307692307686,7.6923076923076925,52.0
Acemi007,44.0,52.0,4.0,50.0
Bekir_Dorga3,51.02040816326531,48.97959183673469,0.0,49.0
Baskota77,19.35483870967742,74.19354838709677,6.451612903225806,31.0
linoarteaga,43.75,52.083333333333336,4.166666666666666,48.0
Lelich,54.0,42.0,4.0,50.0
cosmic_sunrise,33.33333333333333,59.25925925925925,7.4074074074074066,54.0
Matt_Ed,51.66666666666667,45.0,3.3333333333333335,60.0
Benitoff,42.0,54.0,4.0,50.0
Obarrerac,41.86046511627907,46.51162790697674,11.627906976744185,43.0
Bolot80,40.0,54.0,6.0,50.0
boefje,45.09803921568628,49.01960784313725,5.88235294117647,51.0
Advaitunde,0.0,100.0,0.0,12.0
TCTA,37.254901960784316,60.78431372549019,1.9607843137254901,51.0
redtom,52.0,34.0,14.000000000000002,50.0
shoaziz,52.94117647058824,45.09803921568628,1.9607843137254901,51.0
Agron,46.15384615384615,53.84615384615385,0.0,52.0
stanklv,40.38461538461539,53.84615384615385,5.769230769230769,52.0
emiliennnnn,0.0,0.0,0.0,0.0
DrK1500-800,40.0,56.00000000000001,4.0,50.0
Ignotus51,44.0,54.0,2.0,50.0
DarkAlekhine,58.82352941176471,33.33333333333333,7.8431372549019605,51.0
Mmp46,51.92307692307693,40.38461538461539,7.6923076923076925,52.0
Alexhor76,70.83333333333334,27.083333333333332,2.083333333333333,48.0
para3241,50.0,46.0,4.0,50.0
justantan,48.0,42.0,10.0,50.0
Miles_Teg_72,54.166666666666664,43.75,2.083333333333333,48.0
DeepBlue44,38.0,52.0,10.0,50.0
KaiSolter,0.0,100.0,0.0,1.0
ottila2,42.857142857142854,51.02040816326531,6.122448979591836,49.0
renuka8451,38.775510204081634,48.97959183673469,12.244897959183673,49.0
Canopus1324,0.0,0.0,0.0,0.0
Shahoviy_Komentator,50.0,46.0,4.0,50.0
Pranava2024,44.0,50.0,6.0,50.0
mbaket998,43.13725490196079,50.98039215686274,5.88235294117647,51.0
kirman07,16.666666666666664,66.66666666666666,16.666666666666664,6.0
King_Nilesh,64.70588235294117,35.294117647058826,0.0,51.0
mereyyy,36.734693877551024,57.14285714285714,6.122448979591836,49.0
suatduzyol,43.13725490196079,56.86274509803921,0.0,51.0
zagortenay,56.25,37.5,6.25,48.0
Modar9,41.17647058823529,52.94117647058824,5.88235294117647,51.0
variksolovo,47.05882352941176,52.94117647058824,0.0,51.0
Yiyi1984,46.93877551020408,42.857142857142854,10.204081632653061,49.0
Narrenschwamm,44.0,54.0,2.0,50.0
rawsharka,44.230769230769226,51.92307692307693,3.8461538461538463,52.0
Poled337h,25.0,75.0,0.0,4.0
Mathperson64,42.0,48.0,10.0,50.0
santa_144,38.0,57.99999999999999,4.0,50.0
Save82,56.60377358490566,39.62264150943396,3.7735849056603774,53.0
schock_scacchistico,43.13725490196079,52.94117647058824,3.9215686274509802,51.0
Newcomer2023,40.816326530612244,51.02040816326531,8.16326530612245,49.0
edd1987,44.0,52.0,4.0,50.0
alexdurnoff,54.0,42.0,4.0,50.0
Hasankapa,56.00000000000001,36.0,8.0,50.0
mikelowonderful,41.509433962264154,49.056603773584904,9.433962264150944,53.0
Ronniemiz1,38.775510204081634,55.10204081632652,6.122448979591836,49.0
omartchi,49.01960784313725,50.98039215686274,0.0,51.0
reckless_bravery,48.148148148148145,50.0,1.8518518518518516,54.0
lordtrain,50.0,48.0,2.0,50.0
rsv287,46.93877551020408,46.93877551020408,6.122448979591836,49.0
Zgm-GiantKiller,57.99999999999999,32.0,10.0,50.0
Lerno1957,52.0,40.0,8.0,50.0
WildWizard,36.53846153846153,61.53846153846154,1.9230769230769231,52.0
Ayusya,33.33333333333333,56.86274509803921,9.803921568627452,51.0
eazymentain,52.27272727272727,45.45454545454545,2.272727272727273,44.0
IPlayChessLike16Bit,36.0,54.0,10.0,50.0
Adrenalineni,49.01960784313725,50.98039215686274,0.0,51.0
drcbturtle,34.0,64.0,2.0,50.0
hoto18,50.0,46.15384615384615,3.8461538461538463,52.0
rjguitar,87.75510204081633,10.204081632653061,2.0408163265306123,49.0
atcheck,38.0,57.99999999999999,4.0,50.0
j3wd,43.13725490196079,50.98039215686274,5.88235294117647,51.0
VanGross,33.33333333333333,60.78431372549019,5.88235294117647,51.0
fer130596,43.13725490196079,56.86274509803921,0.0,51.0
VitalJam,57.14285714285714,42.857142857142854,0.0,7.0
prshu,48.97959183673469,51.02040816326531,0.0,49.0
Kasakud_Matadibe,55.00000000000001,45.0,0.0,20.0
Erap21,54.0,40.0,6.0,50.0
Serik92Ospan,37.254901960784316,56.86274509803921,5.88235294117647,51.0
Gigante64,50.0,48.0,2.0,50.0
eluminate,46.0,46.0,8.0,50.0
steffkue2,42.857142857142854,55.10204081632652,2.0408163265306123,49.0
JevgeniG,45.09803921568628,43.13725490196079,11.76470588235294,51.0
Surucu80,49.01960784313725,50.98039215686274,0.0,51.0
Kusudaaina030,58.82352941176471,37.254901960784316,3.9215686274509802,51.0
eylooo16,48.97959183673469,48.97959183673469,2.0408163265306123,49.0
PawnEatingZombie,48.0,42.0,10.0,50.0
WiloEbara,48.0,46.0,6.0,50.0
VFOREST,64.70588235294117,31.372549019607842,3.9215686274509802,51.0
winx_m,76.47058823529412,15.686274509803921,7.8431372549019605,51.0
mertcanbulut,47.05882352941176,45.09803921568628,7.8431372549019605,51.0
Arturasda,48.0,46.0,6.0,50.0
FAPC1986,43.13725490196079,50.98039215686274,5.88235294117647,51.0
just4funwhenborred,60.0,38.0,2.0,50.0
atila001,33.33333333333333,66.66666666666666,0.0,9.0
archi333,47.16981132075472,50.943396226415096,1.8867924528301887,53.0
Clubolim,50.98039215686274,43.13725490196079,5.88235294117647,51.0
jtrave7,46.93877551020408,42.857142857142854,10.204081632653061,49.0
kinghandan,70.2127659574468,27.659574468085108,2.127659574468085,47.0
Ulbashev,67.64705882352942,29.411764705882355,2.941176470588235,34.0
JF_Chess_NL,41.66666666666667,56.25,2.083333333333333,48.0
Brillant_Sacriffice,37.5,58.333333333333336,4.166666666666666,48.0
exeka,50.0,47.82608695652174,2.1739130434782608,46.0
ozencaganege,41.509433962264154,52.83018867924528,5.660377358490567,53.0
ttoorr,44.0,48.0,8.0,50.0
brunoco,52.0,44.0,4.0,50.0
VictorHuenchul1,17.307692307692307,82.6923076923077,0.0,52.0
Luis_Caruana,56.25,41.66666666666667,2.083333333333333,48.0
D-k-kl,44.44444444444444,50.0,5.555555555555555,18.0
Captain_Platypus,33.33333333333333,56.25,10.416666666666668,48.0
Minocentauro,46.93877551020408,48.97959183673469,4.081632653061225,49.0
PovorovA,0.0,100.0,0.0,2.0
MATER66,44.44444444444444,55.55555555555556,0.0,45.0
Hossein_a-1402,47.91666666666667,45.83333333333333,6.25,48.0
ben924,53.333333333333336,40.0,6.666666666666667,15.0
chilster,38.775510204081634,55.10204081632652,6.122448979591836,49.0
OpeningExplorerJoe,55.55555555555556,44.44444444444444,0.0,9.0
aristo64,38.775510204081634,59.183673469387756,2.0408163265306123,49.0
ans2004,50.0,47.82608695652174,2.1739130434782608,46.0
Tih_2024,56.52173913043478,39.130434782608695,4.3478260869565215,23.0
zeittotschlaeger,41.66666666666667,56.25,2.083333333333333,48.0
RMSLTC,75.0,25.0,0.0,4.0
tinnulion,53.06122448979592,44.89795918367347,2.0408163265306123,49.0
machubby,53.84615384615385,34.61538461538461,11.538461538461538,52.0
gato33,68.0,30.0,2.0,50.0
Youri_123,54.90196078431373,39.21568627450981,5.88235294117647,51.0
Pro555_P_51-9,61.224489795918366,36.734693877551024,2.0408163265306123,49.0
ennuidumb,50.98039215686274,43.13725490196079,5.88235294117647,51.0
clockwise6,36.76470588235294,58.82352941176471,4.411764705882353,68.0
abdallah-enan,46.0,50.0,4.0,50.0
Port389,33.33333333333333,62.5,4.166666666666666,48.0
soulculer,43.75,56.25,0.0,48.0
AVAEF,39.21568627450981,58.82352941176471,1.9607843137254901,51.0
kyawswar2000,52.0,44.0,4.0,50.0
jorgedotru,38.775510204081634,57.14285714285714,4.081632653061225,49.0
Gott_ist_tot84,48.97959183673469,48.97959183673469,2.0408163265306123,49.0
Rozti,44.230769230769226,55.769230769230774,0.0,52.0
nikonew,40.0,56.00000000000001,4.0,50.0
fatema33333333,53.06122448979592,46.93877551020408,0.0,49.0
Thorupewe,54.0,42.0,4.0,50.0
dharmendraghimire,44.89795918367347,55.10204081632652,0.0,49.0
KallaDiplom,56.00000000000001,42.0,2.0,50.0
ali_13500510,50.0,46.0,4.0,50.0
feelout,54.90196078431373,39.21568627450981,5.88235294117647,51.0
kristi333,44.0,46.0,10.0,50.0
time00,44.89795918367347,55.10204081632652,0.0,49.0
EcanSecgin,38.88888888888889,50.0,11.11111111111111,18.0
cilindrel,0.0,0.0,0.0,0.0
Petiber,50.98039215686274,45.09803921568628,3.9215686274509802,51.0
quatschmal,48.0,46.0,6.0,50.0
FreshFrozenMikel,38.0,52.0,10.0,50.0
Ahiless13,60.0,38.0,2.0,50.0
VishnuMaru87,36.734693877551024,59.183673469387756,4.081632653061225,49.0
rududu1953,42.30769230769231,51.92307692307693,5.769230769230769,52.0
Pavel_Yakushev,60.78431372549019,37.254901960784316,1.9607843137254901,51.0
step2002,45.09803921568628,49.01960784313725,5.88235294117647,51.0
karwank,60.0,34.0,6.0,50.0
NgedeOne,43.13725490196079,50.98039215686274,5.88235294117647,51.0
Wiktorbelka,52.083333333333336,41.66666666666667,6.25,48.0
ste89,40.0,57.99999999999999,2.0,50.0
Paullulo,48.0,50.0,2.0,50.0
Gasqua,32.0,62.0,6.0,50.0
fuller5057,50.0,48.0,2.0,50.0
danil1248,41.66666666666667,58.333333333333336,0.0,48.0
papyboy,45.09803921568628,54.90196078431373,0.0,51.0
Antwrep3,56.00000000000001,40.0,4.0,50.0
DnaisDk,37.5,60.416666666666664,2.083333333333333,48.0
mutovkinsergej52,0.0,0.0,0.0,0.0
berkuygn,46.93877551020408,48.97959183673469,4.081632653061225,49.0
Desconhecido,46.0,46.0,8.0,50.0
Jucemequi2019,46.15384615384615,51.92307692307693,1.9230769230769231,52.0
nnick77,50.98039215686274,41.17647058823529,7.8431372549019605,51.0
gertkn,0.0,0.0,0.0,0.0
Bob-saint-clar,31.914893617021278,65.95744680851064,2.127659574468085,47.0
abhi994,37.735849056603776,52.83018867924528,9.433962264150944,53.0
x_dfcs,50.98039215686274,47.05882352941176,1.9607843137254901,51.0
wrz980,47.61904761904761,52.38095238095239,0.0,21.0
Jindollar,46.0,50.0,4.0,50.0
austrolopiteco,46.0,50.0,4.0,50.0
zarbr2,37.254901960784316,54.90196078431373,7.8431372549019605,51.0
kemboirodgers01,44.230769230769226,53.84615384615385,1.9230769230769231,52.0
eaglehead1,51.724137931034484,44.827586206896555,3.4482758620689653,29.0
nguyendknguyen,50.98039215686274,49.01960784313725,0.0,51.0
CHESSMOOO,46.808510638297875,44.680851063829785,8.51063829787234,47.0
shotayevs,50.0,44.0,6.0,50.0
JBryll,14.285714285714285,85.71428571428571,0.0,7.0
Bolat130160_z,0.0,0.0,0.0,0.0
Guanvanzy,45.83333333333333,54.166666666666664,0.0,24.0
eamon999,50.0,42.857142857142854,7.142857142857142,56.0
Jea13car,62.5,37.5,0.0,8.0
Olga-1966,36.95652173913043,54.347826086956516,8.695652173913043,46.0
Lubohuso,0.0,0.0,0.0,0.0
Mge1006,38.46153846153847,53.84615384615385,7.6923076923076925,52.0
Abdullah90909090,50.98039215686274,47.05882352941176,1.9607843137254901,51.0
reinschach,47.05882352941176,47.05882352941176,5.88235294117647,51.0
DevinRaiPrajwal,55.10204081632652,38.775510204081634,6.122448979591836,49.0
Kirli21,45.09803921568628,52.94117647058824,1.9607843137254901,51.0
VladimirKo1952,57.692307692307686,42.30769230769231,0.0,52.0
Qiami,50.0,50.0,0.0,2.0
jcalazans,44.0,54.0,2.0,50.0
Franpuba,40.38461538461539,55.769230769230774,3.8461538461538463,52.0
zhadowsnper,49.01960784313725,50.98039215686274,0.0,51.0
Picardie,42.857142857142854,53.06122448979592,4.081632653061225,49.0
ChessMaster-Samuel,40.816326530612244,55.10204081632652,4.081632653061225,49.0
tinnet,41.30434782608695,58.69565217391305,0.0,46.0
alindra27,40.42553191489361,55.319148936170215,4.25531914893617,47.0
Nonarov,43.75,54.166666666666664,2.083333333333333,48.0
CaramelloK,33.33333333333333,66.66666666666666,0.0,12.0
Aleksandr121258,55.10204081632652,40.816326530612244,4.081632653061225,49.0
Big-Geppy,48.0,50.0,2.0,50.0
Guardfocus,51.02040816326531,44.89795918367347,4.081632653061225,49.0
AgusTian_Benper,40.0,60.0,0.0,10.0
Anguzek,40.74074074074074,51.85185185185185,7.4074074074074066,54.0
Ivannikolakov,51.02040816326531,46.93877551020408,2.0408163265306123,49.0
Aidrus1234xxxx,50.0,48.07692307692308,1.9230769230769231,52.0
Parzivallla54,48.07692307692308,48.07692307692308,3.8461538461538463,52.0
