user_id,user_blitz_rating,user_win_rate,user_lose_rate,user_draw_rate,user_game_count,user_black_win_rate,user_black_lose_rate,user_black_draw_rate,user_black_game_count,user_rating_deviation,user_highest_blitz_opponent_rating,user_second_highest_blitz_opponent_rating,user_third_highest_blitz_opponent_rating,user_win_streak_current,user_win_streak_max,user_loss_streak_current,user_loss_streak_max,user_total_games_played,user_op,op_rating_deviation,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_total_games_played,op_win_streak_current,op_win_streak_max,op_loss_streak_current,op_loss_streak_max,game_result
eddi1996,1579.0,52.0,39.0,9.0,100.0,38.46153846153847,48.07692307692308,13.461538461538462,52.0,45.0,2196.0,2176.0,2130.0,1.0,11.0,0.0,18.0,38748,Pavel197322,45.03,41.0,54.0,5.0,100.0,1063,0.0,8.0,1.0,7.0,1
Markgamer015,1809.0,61.0,37.0,2.0,100.0,57.407407407407405,35.18518518518518,7.4074074074074066,54.0,71.12,2039.0,1987.0,1979.0,9.0,9.0,0.0,6.0,143,perevortish,51.17,45.0,50.0,5.0,100.0,1276,3.0,14.0,0.0,11.0,-1
Franklin719,1588.0,48.0,50.0,2.0,100.0,50.0,48.07692307692308,1.9230769230769231,52.0,45.58,1725.0,1718.0,1715.0,0.0,14.0,2.0,8.0,1286,vikoe,45.26,42.0,52.0,6.0,100.0,10707,5.0,11.0,0.0,10.0,-1
shawnjoy0010,1800.0,61.0,38.0,0.0,54.0,64.0,30.0,6.0,50.0,57.36,2062.0,1950.0,1921.0,2.0,8.0,0.0,4.0,114,dizual,45.37,56.0,35.0,8.0,100.0,4807,4.0,9.0,0.0,15.0,1
OGanso,1573.0,51.0,46.0,3.0,100.0,60.78431372549019,39.21568627450981,0.0,51.0,45.03,1864.0,1857.0,1840.0,1.0,11.0,0.0,14.0,13622,Abdallah666,45.05,48.0,49.0,3.0,100.0,8376,0.0,18.0,1.0,15.0,1
HaykHov1994,1627.0,48.0,51.0,1.0,100.0,55.10204081632652,44.89795918367347,0.0,49.0,45.19,1745.0,1738.0,1730.0,2.0,11.0,0.0,11.0,2388,MxSon61,45.0,43.0,55.0,2.0,100.0,2098,0.0,10.0,1.0,11.0,1
TeddyBall,1650.0,62.0,37.0,0.0,24.0,57.14285714285714,40.0,2.857142857142857,35.0,108.99,1931.0,1809.0,1715.0,1.0,5.0,0.0,6.0,79,yevgeniy11,113.2,0.0,0.0,0.0,0.0,28,0.0,5.0,0.0,3.0,-1
elsen585,1783.0,50.0,49.0,1.0,100.0,51.92307692307693,48.07692307692308,0.0,52.0,45.19,1965.0,1946.0,1928.0,0.0,9.0,4.0,11.0,5294,johnfurneaux,45.09,50.0,46.0,4.0,100.0,7926,0.0,10.0,3.0,10.0,-1
guidozli,1584.0,47.0,49.0,4.0,100.0,41.17647058823529,54.90196078431373,3.92156862745098,51.0,45.08,1907.0,1879.0,1870.0,0.0,14.0,1.0,16.0,31938,Bi16683,45.04,38.0,59.0,3.0,100.0,30222,3.0,12.0,0.0,15.0,1
Czaki78,1582.0,43.0,56.0,1.0,100.0,41.17647058823529,56.86274509803921,1.96078431372549,51.0,45.02,1834.0,1817.0,1807.0,0.0,12.0,2.0,12.0,8457,OlyhSturmovik,45.04,55.0,40.0,5.0,100.0,896,0.0,6.0,1.0,6.0,1
Weizenic,1317.0,53.0,46.0,1.0,100.0,50.0,47.91666666666667,2.083333333333333,48.0,45.0,1564.0,1545.0,1544.0,0.0,11.0,1.0,12.0,9522,Fresero,45.05,47.0,52.0,1.0,100.0,9787,0.0,12.0,2.0,15.0,-1
Hellaseseme,1458.0,53.0,41.0,6.0,100.0,46.0,48.0,6.0,50.0,45.08,1942.0,1889.0,1805.0,0.0,16.0,2.0,11.0,9520,bantl23,45.0,50.0,46.0,4.0,100.0,27337,1.0,15.0,0.0,14.0,1
Mahan9,1615.0,45.0,49.0,6.0,100.0,33.33333333333333,60.41666666666666,6.25,48.0,45.0,1927.0,1901.0,1880.0,1.0,14.0,0.0,12.0,35736,TA7LOOP3,134.3,40.0,60.0,0.0,15.0,7,0.0,1.0,1.0,2.0,1
Rehim_Balashov,1591.0,54.0,41.0,5.0,100.0,56.25,37.5,6.25,48.0,62.49,1649.0,1612.0,1599.0,0.0,8.0,2.0,9.0,139,Kaffeekenan,45.07,41.0,57.0,1.0,100.0,23274,0.0,16.0,1.0,16.0,-1
OPUNGJBSatu,1845.0,47.0,50.0,3.0,100.0,59.61538461538461,40.38461538461539,0.0,52.0,45.81,2009.0,2007.0,1986.0,2.0,9.0,0.0,10.0,1618,Dony12345,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1
goga88,1730.0,36.0,60.0,4.0,75.0,54.16666666666666,43.75,2.083333333333333,48.0,45.64,2517.0,2454.0,2452.0,3.0,11.0,0.0,14.0,21071,flandeluxe,45.3,65.0,34.0,0.0,69.0,8542,0.0,15.0,1.0,8.0,-1
Jokosemarang,1752.0,54.0,40.0,6.0,100.0,52.0,44.0,4.0,50.0,45.1,2006.0,1937.0,1916.0,0.0,11.0,2.0,11.0,6642,Drixam,45.04,55.0,43.0,2.0,100.0,21472,1.0,15.0,0.0,16.0,-1
Desotos,1500.0,62.0,37.0,0.0,8.0,66.66666666666666,33.33333333333333,0.0,3.0,121.64,1581.0,1541.0,1458.0,1.0,3.0,0.0,1.0,8,eug70,45.07,52.0,45.0,3.0,100.0,24684,0.0,12.0,1.0,12.0,1
Jadlarsen,1707.0,43.0,56.0,1.0,100.0,32.6530612244898,67.3469387755102,0.0,49.0,45.02,2053.0,2024.0,1962.0,0.0,11.0,4.0,10.0,1252,,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1
Solaris2,1316.0,37.0,57.0,5.0,100.0,33.33333333333333,58.82352941176471,7.84313725490196,51.0,45.02,2303.0,2284.0,2238.0,0.0,9.0,2.0,15.0,7876,PavelP59,45.03,47.0,47.0,6.0,100.0,14290,0.0,18.0,2.0,17.0,1
zucazzu,1588.0,56.0,39.0,5.0,100.0,48.97959183673469,48.97959183673469,2.0408163265306123,49.0,45.01,1764.0,1736.0,1734.0,4.0,8.0,0.0,9.0,1885,Firefly164,45.22,49.0,47.0,4.0,100.0,496,1.0,11.0,0.0,5.0,-1
NIK_36,1589.0,46.0,47.0,7.0,100.0,42.0,54.0,4.0,50.0,45.31,1754.0,1738.0,1697.0,0.0,7.0,2.0,6.0,365,TS928,45.06,55.0,43.0,2.0,100.0,473,1.0,7.0,0.0,5.0,1
adformtheory,1460.0,51.0,48.0,1.0,100.0,50.0,48.07692307692308,1.9230769230769231,52.0,45.0,1875.0,1871.0,1864.0,0.0,15.0,4.0,13.0,31296,laureano_galindez,45.0,57.0,37.0,5.0,100.0,1769,1.0,11.0,0.0,10.0,-1
alpmanbikolb,1585.0,48.0,49.0,3.0,100.0,44.230769230769226,53.84615384615385,1.9230769230769231,52.0,45.0,1829.0,1823.0,1800.0,1.0,9.0,0.0,9.0,859,bucnadbuce,45.04,46.0,51.0,3.0,100.0,7140,0.0,11.0,2.0,13.0,1
DarkWARvs,1493.0,51.0,45.0,4.0,100.0,48.14814814814815,44.44444444444444,7.4074074074074066,54.0,45.05,1641.0,1634.0,1629.0,4.0,10.0,0.0,13.0,7376,stormkrazo,45.05,42.0,54.0,4.0,100.0,759,0.0,10.0,1.0,8.0,1
ALEX2031,1604.0,46.0,51.0,3.0,100.0,44.0,52.0,4.0,50.0,45.08,1991.0,1940.0,1887.0,2.0,13.0,0.0,12.0,15990,bsaiganesh,45.06,45.0,49.0,6.0,100.0,794,0.0,7.0,4.0,9.0,-1
AJEDREZ_CHIVERT,1534.0,25.0,75.0,0.0,12.0,48.0,46.0,6.0,50.0,67.06,2186.0,2151.0,2083.0,0.0,6.0,3.0,7.0,413,Diwibo61,52.95,0.0,0.0,0.0,0.0,30384,0.0,15.0,1.0,14.0,1
Marcel_C,1590.0,47.0,46.0,7.0,100.0,46.0,46.0,8.0,50.0,45.09,2010.0,1891.0,1869.0,0.0,15.0,1.0,14.0,34339,mendez02,45.02,40.0,54.0,6.0,100.0,710,0.0,6.0,2.0,8.0,-1
jclahitte,1547.0,44.0,52.0,4.0,100.0,50.0,46.0,4.0,50.0,45.02,1788.0,1784.0,1780.0,1.0,14.0,0.0,11.0,18060,damaplayer,45.01,43.0,53.0,4.0,100.0,13448,2.0,10.0,0.0,13.0,1
pashunea2508,1616.0,62.0,33.0,5.0,100.0,60.71428571428571,39.285714285714285,0.0,28.0,48.32,1618.0,1604.0,1600.0,0.0,10.0,1.0,2.0,56,Sellospipe,45.01,45.0,49.0,6.0,100.0,4620,3.0,9.0,0.0,10.0,-1
rotflol99,1503.0,38.0,59.0,3.0,100.0,49.09090909090909,45.45454545454545,5.454545454545454,55.0,45.03,1645.0,1636.0,1620.0,0.0,10.0,4.0,9.0,1890,joseborges13,45.05,53.0,45.0,2.0,100.0,27728,0.0,13.0,1.0,14.0,-1
Fabianrms,1698.0,41.0,58.0,0.0,36.0,53.06122448979592,46.93877551020408,0.0,49.0,74.69,2127.0,1965.0,1964.0,1.0,11.0,0.0,8.0,2104,JnSebastian,45.0,49.0,49.0,2.0,100.0,811,0.0,8.0,2.0,7.0,1
Stobewu,1562.0,43.0,55.0,2.0,100.0,44.0,54.0,2.0,50.0,45.05,1780.0,1774.0,1762.0,0.0,10.0,3.0,11.0,8902,lusira,45.0,45.0,51.0,4.0,100.0,352,1.0,6.0,0.0,7.0,-1
F_V,1439.0,42.0,51.0,7.0,100.0,40.0,54.0,6.0,50.0,45.03,1693.0,1666.0,1663.0,0.0,11.0,1.0,15.0,9328,Evgen_007_888,45.95,53.0,39.0,8.0,100.0,631,1.0,8.0,0.0,8.0,1
HamasTribe,1492.0,55.0,33.0,11.0,9.0,33.33333333333333,33.33333333333333,33.33333333333333,3.0,123.66,1576.0,1304.0,1098.0,0.0,2.0,1.0,1.0,8,abacaxi360,45.44,51.0,46.0,3.0,100.0,5012,0.0,12.0,4.0,13.0,-1
Helio-colfran,1610.0,56.0,40.0,4.0,100.0,57.99999999999999,34.0,8.0,50.0,45.01,1883.0,1882.0,1880.0,0.0,12.0,2.0,12.0,37530,jediknight1975,45.03,49.0,48.0,3.0,100.0,15730,0.0,13.0,1.0,14.0,1
GosmanAli,1675.0,53.0,45.0,2.0,100.0,52.0,44.0,4.0,50.0,45.05,2125.0,2047.0,2033.0,0.0,15.0,1.0,12.0,11885,heziladel,45.0,49.0,49.0,2.0,100.0,6269,1.0,11.0,0.0,16.0,-1
leonry,1562.0,46.0,52.0,2.0,100.0,40.81632653061224,55.10204081632652,4.081632653061225,49.0,45.58,1708.0,1705.0,1686.0,0.0,9.0,1.0,12.0,4642,kubusFatalista,45.39,50.0,45.0,5.0,100.0,2574,1.0,12.0,0.0,13.0,-1
Xtranu,1377.0,42.0,55.0,3.0,100.0,44.0,54.0,2.0,50.0,45.03,1669.0,1643.0,1631.0,2.0,11.0,0.0,11.0,5567,primhavera,45.01,48.0,47.0,5.0,100.0,2257,0.0,9.0,1.0,9.0,1
Aishichem,1554.0,41.0,59.0,0.0,100.0,44.0,56.00000000000001,0.0,50.0,45.08,2038.0,1988.0,1844.0,0.0,11.0,1.0,11.0,12833,Seppuku-TSV,45.04,53.0,42.0,5.0,100.0,9468,1.0,11.0,0.0,10.0,-1
ImbrigliaF,1328.0,47.0,49.0,4.0,100.0,40.0,54.0,6.0,50.0,45.05,1691.0,1537.0,1527.0,5.0,8.0,0.0,8.0,1308,ghouMari,45.22,52.0,46.0,2.0,100.0,8761,0.0,12.0,2.0,12.0,1
Ace_Indo,2060.0,52.0,42.0,6.0,100.0,54.0,42.0,4.0,50.0,45.07,2344.0,2307.0,2304.0,1.0,13.0,0.0,14.0,20385,aklaus1287,47.06,45.0,54.0,0.0,33.0,3705,1.0,10.0,0.0,11.0,-1
zivat,1547.0,55.0,39.0,6.0,100.0,44.89795918367347,46.93877551020408,8.16326530612245,49.0,45.04,1989.0,1948.0,1941.0,1.0,15.0,0.0,12.0,27654,viktorgreick,45.1,52.0,44.0,4.0,100.0,3847,1.0,11.0,0.0,9.0,1
Einstein130,1695.0,52.0,44.0,4.0,100.0,54.16666666666666,43.75,2.083333333333333,48.0,45.02,2009.0,1882.0,1871.0,0.0,14.0,1.0,12.0,17620,Claudio_Olmos,45.1,54.0,41.0,5.0,100.0,13940,5.0,15.0,0.0,11.0,1
Pedritoeldrito17,1501.0,45.0,48.0,7.0,100.0,42.0,50.0,8.0,50.0,45.03,1846.0,1840.0,1832.0,0.0,12.0,3.0,16.0,18181,kazakh21,45.29,46.0,52.0,2.0,100.0,4318,0.0,14.0,1.0,9.0,-1
isbasaran,1693.0,41.0,51.0,8.0,100.0,39.21568627450981,49.01960784313725,11.76470588235294,51.0,45.08,1837.0,1834.0,1818.0,0.0,14.0,0.0,13.0,4998,LearnFromRussian,45.0,46.0,51.0,3.0,100.0,7607,1.0,9.0,0.0,11.0,-1
Leeroymarume,1474.0,29.0,70.0,0.0,51.0,27.77777777777778,69.44444444444444,2.7777777777777777,36.0,77.98,1947.0,1927.0,1577.0,0.0,5.0,1.0,6.0,65,Armatura058,332.4,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,-1
kratos42,1592.0,54.0,46.0,0.0,100.0,54.90196078431373,45.09803921568628,0.0,51.0,45.59,1851.0,1826.0,1707.0,3.0,9.0,0.0,6.0,586,huguillo81,47.15,50.0,46.0,4.0,100.0,2871,0.0,9.0,3.0,9.0,1
NACC_1605,1338.0,44.0,52.0,4.0,100.0,37.25490196078432,56.86274509803921,5.88235294117647,51.0,45.78,2039.0,1984.0,1947.0,2.0,8.0,0.0,10.0,1281,sanjaypatil,45.17,46.0,53.0,1.0,100.0,3109,0.0,11.0,1.0,12.0,1
Fredsch,1591.0,48.0,43.0,9.0,100.0,48.0,42.0,10.0,50.0,45.04,1705.0,1672.0,1669.0,0.0,10.0,2.0,9.0,6267,manvydu,45.26,42.0,53.0,5.0,100.0,2506,0.0,15.0,0.0,10.0,-1
RelloPeco,1580.0,51.0,39.0,10.0,100.0,57.14285714285714,36.734693877551024,6.122448979591836,49.0,45.08,1652.0,1638.0,1624.0,3.0,9.0,0.0,5.0,269,paaprika,87.98,50.0,47.0,3.0,100.0,4070,0.0,10.0,1.0,12.0,0
schiumatto,1506.0,57.0,41.0,1.0,100.0,54.0,44.0,2.0,50.0,45.0,2237.0,2183.0,2169.0,0.0,12.0,1.0,18.0,40638,Marcelopb68,45.05,56.0,41.0,2.0,100.0,8553,2.0,12.0,0.0,10.0,1
drhausner,1541.0,44.0,46.0,10.0,100.0,38.0,50.0,12.0,50.0,45.01,1813.0,1793.0,1771.0,2.0,13.0,0.0,14.0,20939,vovve,45.0,62.0,37.0,1.0,100.0,12018,1.0,20.0,0.0,8.0,1
eliboston,1500.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,500.0,,,,0.0,0.0,1.0,1.0,0,VasilyBronskiy,45.03,45.0,53.0,2.0,100.0,9793,2.0,10.0,0.0,12.0,-1
sammybeliz,1623.0,46.0,49.0,5.0,100.0,38.775510204081634,57.14285714285714,4.081632653061225,49.0,45.02,1894.0,1893.0,1877.0,3.0,11.0,0.0,13.0,17430,Varilux,45.12,38.0,56.0,6.0,100.0,9820,2.0,13.0,0.0,10.0,1
soalove,1170.0,30.0,69.0,0.0,78.0,39.21568627450981,58.82352941176471,1.96078431372549,51.0,45.94,1631.0,1591.0,1577.0,0.0,6.0,2.0,14.0,696,omAliaje,55.5,30.0,65.0,5.0,100.0,3065,0.0,7.0,1.0,18.0,-1
Mafalda_1808,1651.0,38.0,61.0,0.0,18.0,57.14285714285714,42.85714285714285,0.0,7.0,107.33,1739.0,1694.0,1648.0,0.0,2.0,2.0,2.0,13,Hossein_a-1402,82.05,0.0,0.0,0.0,0.0,402,0.0,6.0,0.0,6.0,1
Ggradisa,1540.0,48.0,46.0,6.0,100.0,38.0,52.0,10.0,50.0,45.05,1688.0,1665.0,1623.0,0.0,14.0,1.0,13.0,8034,gagauzoguz,45.87,49.0,51.0,0.0,100.0,10924,0.0,13.0,1.0,17.0,1
Shapisftw,1614.0,50.0,46.0,4.0,100.0,46.93877551020408,46.93877551020408,6.122448979591836,49.0,45.28,1875.0,1875.0,1875.0,0.0,20.0,1.0,9.0,4677,beerpaulo,45.08,50.0,48.0,2.0,100.0,2891,0.0,12.0,1.0,12.0,-1
alphamike_64,1815.0,33.0,66.0,0.0,9.0,50.98039215686274,43.13725490196079,5.88235294117647,51.0,85.06,1988.0,1983.0,1968.0,0.0,10.0,1.0,8.0,1699,via-003,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1
budi_ccn,1798.0,0.0,100.0,0.0,3.0,51.92307692307693,46.15384615384615,1.9230769230769231,52.0,83.65,2175.0,2006.0,1969.0,0.0,7.0,1.0,8.0,1959,Grinchypants,116.78,50.0,50.0,0.0,6.0,315,1.0,6.0,0.0,5.0,1
danilafz,1726.0,49.0,51.0,0.0,100.0,44.89795918367347,53.06122448979592,2.0408163265306123,49.0,45.04,2450.0,2310.0,2305.0,0.0,9.0,1.0,12.0,6101,WildBeast_2003,64.44,56.0,37.0,6.0,96.0,228,0.0,6.0,0.0,9.0,-1
Mortaza61,1452.0,55.0,41.0,4.0,100.0,44.0,44.0,12.0,50.0,45.03,1607.0,1586.0,1584.0,1.0,14.0,0.0,11.0,10055,LeonidMonstr,47.17,54.0,46.0,0.0,100.0,1160,1.0,10.0,0.0,9.0,1
hrsgodfather,1574.0,47.0,46.0,7.0,100.0,36.0,54.0,10.0,50.0,45.09,1877.0,1866.0,1857.0,0.0,10.0,1.0,10.0,5942,JO53,45.37,47.0,50.0,3.0,100.0,5035,0.0,11.0,3.0,10.0,1
goldshep,1605.0,45.0,52.0,3.0,100.0,40.81632653061224,59.18367346938776,0.0,49.0,45.14,1775.0,1741.0,1737.0,5.0,13.0,0.0,13.0,13010,Fedan2024,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
fiqche55,1749.0,40.0,54.0,6.0,100.0,41.17647058823529,49.01960784313725,9.803921568627452,51.0,45.24,2247.0,2177.0,2173.0,0.0,10.0,0.0,7.0,592,T3GO,45.0,46.0,48.0,6.0,100.0,18249,0.0,15.0,1.0,12.0,-1
Gutoh-7,1604.0,42.0,52.0,6.0,100.0,48.97959183673469,46.93877551020408,4.081632653061225,49.0,45.15,1910.0,1831.0,1826.0,0.0,14.0,3.0,11.0,8375,Kukuruzawiu,45.4,48.0,45.0,7.0,100.0,226,1.0,11.0,0.0,4.0,-1
mknyc,1538.0,33.0,63.0,4.0,100.0,32.0,66.0,2.0,50.0,47.03,2156.0,2124.0,2106.0,0.0,11.0,2.0,14.0,8125,Anna_M25,45.2,55.0,44.0,1.0,100.0,5185,2.0,12.0,0.0,14.0,-1
Jaegermeister1,1589.0,43.0,53.0,4.0,100.0,36.53846153846153,57.692307692307686,5.769230769230769,52.0,45.03,2247.0,2235.0,2222.0,0.0,8.0,3.0,13.0,4748,rpaddle,45.03,55.0,43.0,2.0,100.0,12751,1.0,13.0,0.0,12.0,-1
FibQuant,1583.0,56.0,41.0,3.0,100.0,54.0,44.0,2.0,50.0,45.23,1635.0,1615.0,1605.0,0.0,9.0,2.0,7.0,342,sebastian53,45.0,57.0,37.0,5.0,100.0,39869,2.0,13.0,0.0,13.0,-1
jesusmgonzalez1982,1241.0,34.0,63.0,3.0,100.0,31.91489361702128,68.08510638297872,0.0,47.0,45.11,2134.0,2100.0,1984.0,0.0,10.0,2.0,20.0,6024,ryanls,45.12,49.0,47.0,4.0,100.0,324,3.0,6.0,0.0,6.0,-1
huispei,1495.0,42.0,49.0,9.0,100.0,42.85714285714285,44.89795918367347,12.244897959183673,49.0,45.29,1967.0,1955.0,1944.0,0.0,11.0,1.0,13.0,5611,gz65,45.03,47.0,53.0,0.0,100.0,1589,2.0,9.0,0.0,9.0,-1
vladimir_5,1567.0,37.0,56.0,6.0,48.0,48.97959183673469,48.97959183673469,2.0408163265306123,49.0,45.02,2213.0,2196.0,2196.0,0.0,14.0,5.0,15.0,47434,tobbeandersson,45.03,50.0,47.0,3.0,100.0,7907,1.0,12.0,0.0,11.0,-1
mylesfrmbklyn,1624.0,56.0,39.0,4.0,100.0,54.90196078431373,43.13725490196079,1.96078431372549,51.0,45.01,2048.0,1940.0,1890.0,2.0,12.0,0.0,13.0,4462,Nizar81,45.12,47.0,49.0,4.0,100.0,19602,2.0,11.0,0.0,11.0,-1
raleighhart,1909.0,48.0,50.0,2.0,100.0,50.98039215686274,45.09803921568628,3.92156862745098,51.0,45.01,2108.0,2106.0,2094.0,0.0,13.0,3.0,11.0,19893,suhartaDe1,51.36,26.0,66.0,8.0,100.0,677,0.0,11.0,9.0,11.0,1
SergStone,1578.0,47.0,53.0,0.0,100.0,42.0,57.99999999999999,0.0,50.0,45.09,1944.0,1907.0,1854.0,1.0,9.0,0.0,13.0,4889,Siba_inu,45.32,46.0,41.0,13.0,100.0,4322,2.0,7.0,0.0,21.0,-1
Kazem1967,1509.0,40.0,60.0,0.0,5.0,33.33333333333333,66.66666666666666,0.0,3.0,154.94,,,,0.0,1.0,2.0,2.0,5,lexspec,290.82,0.0,0.0,0.0,0.0,2,2.0,2.0,0.0,3.0,1
Harlow0,1477.0,43.0,53.0,3.0,96.0,56.00000000000001,34.0,10.0,50.0,46.35,1570.0,1555.0,1549.0,0.0,7.0,1.0,6.0,327,Hemedra28,59.06,47.0,52.0,1.0,100.0,1084,2.0,7.0,0.0,12.0,-1
Giquitaia,1675.0,37.0,56.0,6.0,100.0,42.5925925925926,53.70370370370371,3.7037037037037033,54.0,48.47,1981.0,1960.0,1958.0,0.0,7.0,1.0,13.0,1281,Schtunk,45.17,49.0,47.0,4.0,100.0,5070,0.0,10.0,3.0,10.0,-1
Leki10,1522.0,51.0,43.0,6.0,100.0,48.0,44.0,8.0,50.0,45.28,1653.0,1601.0,1585.0,1.0,13.0,0.0,12.0,6373,rocky_bhai,45.24,46.0,51.0,3.0,100.0,2440,0.0,12.0,2.0,10.0,1
bula101221,1551.0,50.0,50.0,0.0,12.0,56.81818181818182,38.63636363636363,4.545454545454546,44.0,64.68,1832.0,1696.0,1647.0,0.0,8.0,1.0,9.0,2608,jaiverx01,274.15,0.0,0.0,0.0,0.0,197,0.0,8.0,1.0,8.0,1
mielenliikuttelija,1508.0,51.0,48.0,1.0,100.0,54.71698113207547,43.39622641509434,1.8867924528301887,53.0,45.93,1888.0,1805.0,1780.0,1.0,9.0,0.0,14.0,1291,zekiavci,45.01,47.0,53.0,0.0,100.0,5478,3.0,13.0,0.0,12.0,1
Jaraca,1451.0,52.0,46.0,2.0,100.0,49.01960784313725,50.98039215686274,0.0,51.0,45.0,1552.0,1545.0,1543.0,0.0,11.0,2.0,11.0,4178,soni1973,45.13,53.0,42.0,5.0,100.0,27059,3.0,12.0,0.0,21.0,-1
trik1,1570.0,51.0,44.0,5.0,100.0,49.01960784313725,49.01960784313725,1.96078431372549,51.0,45.05,1899.0,1763.0,1737.0,6.0,10.0,0.0,11.0,9534,MMAARR,45.04,43.0,49.0,8.0,100.0,20019,0.0,16.0,1.0,14.0,-1
maugli_nn1,1306.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,291.64,,,,0.0,0.0,1.0,1.0,1,BingoBongo654,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1
alexanderschevtzov,1669.0,54.0,44.0,2.0,100.0,46.93877551020408,48.97959183673469,4.081632653061225,49.0,45.05,1888.0,1885.0,1882.0,0.0,11.0,1.0,12.0,9825,JMIG12,45.05,42.0,51.0,7.0,100.0,6029,0.0,11.0,3.0,9.0,-1
Bantiali,1612.0,100.0,0.0,0.0,9.0,54.71698113207547,43.39622641509434,1.8867924528301887,53.0,80.54,1838.0,1743.0,1739.0,0.0,4.0,1.0,5.0,108,rtonge,104.33,0.0,0.0,0.0,0.0,19616,1.0,12.0,0.0,14.0,-1
yastrebov88,1521.0,49.0,47.0,4.0,100.0,52.83018867924528,39.62264150943396,7.547169811320755,53.0,45.04,2045.0,1792.0,1677.0,0.0,7.0,3.0,10.0,1446,PMw91,45.02,48.0,47.0,5.0,100.0,399,1.0,8.0,0.0,9.0,0
Jacobsen2014,1798.0,75.0,25.0,0.0,24.0,43.47826086956522,52.17391304347826,4.3478260869565215,46.0,66.99,1874.0,1851.0,1805.0,1.0,8.0,0.0,6.0,83,MikhailNina,45.12,42.0,54.0,4.0,100.0,35146,0.0,13.0,3.0,16.0,-1
Piyushjaindp,1572.0,46.0,50.0,4.0,100.0,40.0,54.0,6.0,50.0,45.04,1955.0,1947.0,1898.0,0.0,8.0,1.0,10.0,1744,prashant190,45.04,45.0,49.0,6.0,100.0,7330,6.0,13.0,0.0,12.0,-1
MatteSte,1578.0,50.0,49.0,1.0,100.0,50.98039215686274,49.01960784313725,0.0,51.0,45.02,1796.0,1790.0,1783.0,3.0,14.0,0.0,12.0,13556,reactor,45.0,54.0,46.0,0.0,100.0,26892,6.0,14.0,0.0,12.0,-1
SFnZA7,1437.0,37.0,62.0,0.0,27.0,35.714285714285715,64.28571428571429,0.0,14.0,68.84,1711.0,1618.0,1489.0,0.0,2.0,1.0,5.0,27,Zahid4you,78.95,29.0,66.0,4.0,24.0,24,0.0,1.0,4.0,4.0,-1
gustavoirusta,1625.0,48.0,49.0,3.0,100.0,38.775510204081634,57.14285714285714,4.081632653061225,49.0,45.07,1773.0,1768.0,1765.0,0.0,10.0,3.0,9.0,2552,Anderlaine,45.06,56.0,37.0,7.0,100.0,4712,1.0,10.0,0.0,11.0,1
Mikal-BR,1655.0,46.0,50.0,4.0,100.0,47.05882352941176,50.98039215686274,1.96078431372549,51.0,45.23,2076.0,1989.0,1969.0,2.0,10.0,0.0,11.0,3140,LetsFairPlay,45.05,52.0,44.0,4.0,100.0,10147,0.0,15.0,2.0,10.0,1
Teren554,1545.0,40.0,55.0,5.0,100.0,38.775510204081634,53.06122448979592,8.16326530612245,49.0,45.0,2296.0,2038.0,2011.0,0.0,13.0,5.0,11.0,9353,isibolo,45.04,48.0,47.0,5.0,100.0,8482,2.0,9.0,0.0,11.0,1
Chicharito9,1609.0,45.0,52.0,3.0,100.0,46.0,52.0,2.0,50.0,45.01,2239.0,2225.0,2148.0,0.0,11.0,2.0,9.0,4578,Leonidxarz,45.03,38.0,56.0,6.0,100.0,12809,0.0,10.0,1.0,13.0,-1
davit-87,1514.0,46.0,53.0,1.0,100.0,37.25490196078432,62.74509803921568,0.0,51.0,45.06,1983.0,1980.0,1739.0,3.0,10.0,0.0,12.0,1562,noureev,45.13,48.0,45.0,6.0,99.0,978,0.0,7.0,1.0,12.0,1
Drmenten_1205,1572.0,41.0,52.0,7.0,100.0,42.0,50.0,8.0,50.0,45.29,1732.0,1718.0,1697.0,0.0,12.0,2.0,11.0,4202,Almador,49.84,38.0,57.0,3.0,52.0,52,2.0,4.0,0.0,9.0,-1
loshka_varenya,1479.0,55.0,41.0,4.0,100.0,56.00000000000001,40.0,4.0,50.0,0.0,,,,,,,,467,ammasrsly,45.13,49.0,46.0,5.0,100.0,5454,0.0,10.0,1.0,11.0,1
americanchess1,1584.0,53.0,44.0,3.0,100.0,58.82352941176471,37.25490196078432,3.92156862745098,51.0,0.0,1731.0,1690.0,1670.0,1.0,8.0,0.0,14.0,1871,meihanking,45.06,48.0,47.0,5.0,100.0,18492,0.0,12.0,2.0,16.0,-1
