,user_id,blitz_rating,total_games_played
3222,Aryaman_Kureel,1492.0,8
3223,enrique-tapia_103,1381.0,1316
3224,CemHuseyin,1150.0,12602
3225,mindaugasra,1384.0,2466
3226,abosami93,1306.0,172
3227,timarsan,1806.0,19989
3228,luizitosanches,1697.0,376
3229,BurntBread,2326.0,3467
3230,Trochanter,2298.0,1978
3231,Acemi007,1873.0,7346
3232,Bekir_Dorga3,1271.0,360
3233,Baskota77,1112.0,61
3234,linoarteaga,2272.0,12422
3235,Lelich,1972.0,13250
3236,cosmic_sunrise,1588.0,7902
3237,Matt_Ed,1733.0,96
3238,Benitoff,979.0,2503
3239,Obarrerac,1877.0,93
3240,Bolot80,1436.0,5832
3241,boefje,2029.0,7479
3242,Advaitunde,667.0,17
3243,TCTA,1823.0,24094
3244,redtom,2490.0,59725
3245,shoaziz,1362.0,5910
3246,Agron,1934.0,389
3247,stanklv,1125.0,137
3248,emiliennnnn,1500.0,0
3249,DrK1500-800,2366.0,3739
3250,Ignotus51,1344.0,3840
3251,DarkAlekhine,2723.0,5380
3252,Mmp46,1493.0,20442
3253,Alexhor76,1936.0,1386
3254,para3241,1500.0,7449
3255,justantan,2798.0,2812
3256,Miles_Teg_72,1518.0,5653
3257,DeepBlue44,2352.0,32590
3258,KaiSolter,1710.0,4
3259,ottila2,1439.0,100
3260,renuka8451,1968.0,7822
3261,Canopus1324,1677.0,2
3262,Shahoviy_Komentator,2403.0,6148
3263,Pranava2024,2320.0,3088
3264,mbaket998,1462.0,714
3265,kirman07,1016.0,10
3266,King_Nilesh,2199.0,20682
3267,mereyyy,2173.0,17058
3268,suatduzyol,1934.0,1502
3269,zagortenay,2338.0,9213
3270,Modar9,1958.0,4069
3271,variksolovo,1270.0,1
3272,Yiyi1984,2679.0,10185
3273,Narrenschwamm,1455.0,3706
3274,rawsharka,1614.0,981
3275,Poled337h,1313.0,6
3276,Mathperson64,2485.0,6116
3277,santa_144,2201.0,14626
3278,Save82,1839.0,1232
3279,schock_scacchistico,2355.0,5456
3280,Newcomer2023,1327.0,31351
3281,edd1987,1411.0,8690
3282,alexdurnoff,2342.0,25316
3283,Hasankapa,2208.0,10542
3284,mikelowonderful,1214.0,1077
3285,Ronniemiz1,1406.0,10720
3286,omartchi,1349.0,1284
3287,reckless_bravery,1701.0,476
3288,lordtrain,1852.0,359
3289,rsv287,2328.0,2475
3290,Zgm-GiantKiller,2353.0,14382
3291,Lerno1957,2355.0,27191
3292,WildWizard,1145.0,537
3293,Ayusya,1261.0,10857
3294,eazymentain,1446.0,4176
3295,IPlayChessLike16Bit,1190.0,280
3296,Adrenalineni,1317.0,4728
3297,drcbturtle,2236.0,1266
3298,hoto18,1429.0,39902
3299,rjguitar,2195.0,192
3300,atcheck,1989.0,7250
3301,j3wd,1330.0,221
3302,VanGross,2452.0,10873
3303,fer130596,1364.0,147
3304,VitalJam,1452.0,16
3305,prshu,1108.0,188
3306,Kasakud_Matadibe,1694.0,44
3307,Erap21,2291.0,14029
3308,Serik92Ospan,953.0,1443
3309,Gigante64,2003.0,1907
3310,eluminate,1347.0,4770
3311,steffkue2,1389.0,1342
3312,JevgeniG,2213.0,7565
3313,Surucu80,1578.0,688
3314,Kusudaaina030,2427.0,3297
3315,eylooo16,668.0,428
3316,PawnEatingZombie,2273.0,8148
3317,WiloEbara,1304.0,2414
3318,VFOREST,2121.0,4354
3319,winx_m,2922.0,2677
3320,mertcanbulut,1221.0,1241
3321,Arturasda,2001.0,43012
3322,FAPC1986,2600.0,1532
3323,just4funwhenborred,1032.0,3208
3324,atila001,1003.0,18
3325,archi333,1157.0,9492
3326,Clubolim,2321.0,27874
3327,jtrave7,2333.0,6066
3328,kinghandan,1769.0,1032
3329,Ulbashev,1920.0,1111
3330,JF_Chess_NL,1333.0,2591
3331,Brillant_Sacriffice,2458.0,1027
3332,exeka,1145.0,1619
3333,ozencaganege,1260.0,330
3334,ttoorr,2153.0,69968
3335,brunoco,1609.0,8031
3336,VictorHuenchul1,1609.0,694
3337,Luis_Caruana,1652.0,7286
3338,D-k-kl,1806.0,32
3339,Captain_Platypus,1402.0,346
3340,Minocentauro,1569.0,11562
3341,PovorovA,945.0,2
3342,MATER66,1288.0,1229
3343,Hossein_a-1402,1746.0,402
3344,ben924,1714.0,31
3345,chilster,1586.0,6078
3346,OpeningExplorerJoe,1756.0,18
3347,aristo64,1503.0,10028
3348,ans2004,1680.0,1237
3349,Tih_2024,1526.0,34
3350,zeittotschlaeger,1554.0,45499
3351,RMSLTC,1315.0,12
3352,tinnulion,1560.0,10062
3353,machubby,1558.0,374
3354,gato33,2036.0,1833
3355,Youri_123,1728.0,3745
3356,Pro555_P_51-9,1541.0,1946
3357,ennuidumb,1616.0,4388
3358,clockwise6,1650.0,424
3359,abdallah-enan,1540.0,6547
3360,Port389,1459.0,3427
3361,soulculer,1570.0,702
3362,AVAEF,1566.0,9837
3363,kyawswar2000,1881.0,120
3364,jorgedotru,1515.0,13108
3365,Gott_ist_tot84,1548.0,5447
3366,Rozti,1549.0,6945
3367,nikonew,1527.0,42382
3368,fatema33333333,1490.0,5756
3369,Thorupewe,1517.0,13602
3370,dharmendraghimire,1605.0,8137
3371,KallaDiplom,1555.0,310
3372,ali_13500510,1476.0,3215
3373,feelout,1477.0,7332
3374,kristi333,1569.0,149
3375,time00,1781.0,7277
3376,EcanSecgin,1422.0,29
3377,cilindrel,1500.0,0
3378,Petiber,1517.0,1388
3379,quatschmal,1446.0,3266
3380,FreshFrozenMikel,1602.0,4575
3381,Ahiless13,1666.0,7171
3382,VishnuMaru87,1561.0,3224
3383,rududu1953,1381.0,8480
3384,Pavel_Yakushev,1630.0,26796
3385,step2002,1586.0,2500
3386,karwank,1562.0,1550
3387,NgedeOne,1496.0,5625
3388,Wiktorbelka,1725.0,1319
3389,ste89,1466.0,5589
3390,Paullulo,1568.0,6468
3391,Gasqua,1519.0,4059
3392,fuller5057,1489.0,19332
3393,danil1248,1537.0,504
3394,papyboy,1776.0,1249
3395,Antwrep3,1524.0,229
3396,DnaisDk,1530.0,10867
3397,mutovkinsergej52,1500.0,0
3398,berkuygn,1638.0,5540
3399,Desconhecido,1911.0,6488
3400,Jucemequi2019,1448.0,20152
3401,nnick77,1496.0,2216
3402,gertkn,1500.0,0
3403,Bob-saint-clar,1542.0,23353
3404,abhi994,1578.0,252
3405,x_dfcs,1613.0,6421
3406,wrz980,1150.0,30
3407,Jindollar,1526.0,9650
3408,austrolopiteco,1589.0,11133
3409,zarbr2,1391.0,13257
3410,kemboirodgers01,1286.0,1289
3411,eaglehead1,1783.0,57
3412,nguyendknguyen,1850.0,2144
3413,CHESSMOOO,1578.0,12475
3414,shotayevs,1593.0,3638
3415,JBryll,1534.0,12
3416,Bolat130160_z,1500.0,0
3417,Guanvanzy,1429.0,46
3418,eamon999,1626.0,511
3419,Jea13car,1599.0,17
3420,Olga-1966,1615.0,10136
3421,Lubohuso,1500.0,0
3422,Mge1006,1854.0,1618
3423,Abdullah90909090,1733.0,283
3424,reinschach,1527.0,2815
3425,DevinRaiPrajwal,1659.0,48
3426,Kirli21,1536.0,5584
3427,VladimirKo1952,1817.0,11858
3428,Qiami,1591.0,4
3429,jcalazans,1601.0,7012
3430,Franpuba,1572.0,366
3431,zhadowsnper,1549.0,8926
3432,Picardie,1500.0,4521
3433,ChessMaster-Samuel,1571.0,1466
3434,tinnet,1508.0,8240
3435,alindra27,1491.0,557
3436,Nonarov,1446.0,3206
3437,CaramelloK,1729.0,22
3438,Aleksandr121258,1640.0,744
3439,Big-Geppy,1608.0,3590
3440,Guardfocus,1565.0,620
3441,AgusTian_Benper,1693.0,1018
3442,Anguzek,1501.0,7883
3443,Ivannikolakov,1472.0,24198
3444,Aidrus1234xxxx,1546.0,39533
3445,Parzivallla54,1711.0,100
3446,Matyz,1576.0,1282
3447,maltewolle,1635.0,6929
3448,djman31,1486.0,768
3449,HeuryRecoba,1520.0,879
3450,spakin-30,1574.0,17834
3451,mbonett23,1612.0,10016
3452,Alexsandr-63,1617.0,5890
3453,park1bark,1565.0,10471
3454,JMI33,1493.0,17169
3455,luisalfonsomoreno,1773.0,474
3456,cw06,1607.0,1804
3457,Misha_spb,1593.0,363
3458,blukor,1825.0,29
3459,Anna_M25,1594.0,5161
3460,Sualk78,1568.0,13737
3461,MarcoA67Vlc,1608.0,16063
3462,strahisherevol2,1555.0,466
3463,AMadden,1577.0,17338
3464,ZUGZWANGMAT,1570.0,16
3465,CA73,1776.0,46
3466,biswaspradip,1546.0,13184
3467,Bogdiauzer,1826.0,6
3468,saidkiller2009,1559.0,227
3469,goldy_pama,1665.0,28
3470,Djalal23461,1608.0,149
3471,closty666,1664.0,234
3472,Maxfisch,1553.0,6206
3473,Wadim_Ashikhimin,1518.0,48
3474,nikonikoss,1553.0,3796
3475,Papa_cyrille,1512.0,15418
3476,AndreVilas07,1511.0,13336
3477,TeeDee11,1464.0,260
3478,Javierorlandoblanco,1439.0,16832
3479,rafalanz,1387.0,4812
3480,Nabi30,1567.0,2704
3481,tvvenkat,1666.0,9582
3482,low_rate,1600.0,16585
3483,Gerryriri,1525.0,3918
3484,evilmushroom,1669.0,15419
3485,sayan108,1602.0,2900
3486,optionsman,1500.0,0
3487,Riviera13,1470.0,1739
3488,jambert,1608.0,2121
3489,Vasylvasyl53,1556.0,23902
3490,octohima,1760.0,1336
3491,nelsonvidal,1500.0,0
3492,rezababaee1320,1624.0,3028
3493,mohnedzainsudan,1602.0,3396
3494,Je_heru,1517.0,1363
3495,FritzCucu,1424.0,10249
3496,ArniZappa,1565.0,14656
3497,Zahid4you,1382.0,24
3498,mafekry,1594.0,8870
3499,saqib980,1453.0,1169
3500,Sergei_Mishanin,1299.0,1423
3501,Filoanalitico,1507.0,7282
3502,hokasem,1540.0,10716
3503,eddi1996,1579.0,38748
3504,Markgamer015,1809.0,143
3505,Franklin719,1588.0,1286
3506,shawnjoy0010,1800.0,114
3507,OGanso,1573.0,13622
3508,HaykHov1994,1627.0,2388
3509,Mahmoud_Abd_El_Baset,1299.0,10
3510,TeddyBall,1650.0,79
3511,elsen585,1783.0,5294
3512,guidozli,1584.0,31938
3513,Czaki78,1582.0,8457
3514,SarbazGhasr,1887.0,1573
3515,Weizenic,1317.0,9522
3516,Hellaseseme,1458.0,9520
3517,Mahan9,1615.0,35736
3518,Rehim_Balashov,1591.0,139
3519,OPUNGJBSatu,1845.0,1618
3520,Asadali2324,1561.0,536
3521,goga88,1730.0,21071
3522,Jokosemarang,1752.0,6642
3523,Desotos,1500.0,8
3524,Jadlarsen,1707.0,1252
3525,Solaris2,1316.0,7876
3526,TexasToast,1297.0,20111
3527,zucazzu,1588.0,1885
3528,NIK_36,1589.0,365
3529,adformtheory,1460.0,31296
3530,alpmanbikolb,1585.0,859
3531,DarkWARvs,1493.0,7376
3532,ALEX2031,1604.0,15990
3533,AJEDREZ_CHIVERT,1534.0,413
3534,Marcel_C,1590.0,34339
3535,jclahitte,1547.0,18060
3536,pashunea2508,1616.0,56
3537,rotflol99,1503.0,1890
3538,Fabianrms,1698.0,2104
3539,Stobewu,1562.0,8902
3540,F_V,1439.0,9328
3541,HamasTribe,1492.0,8
3542,Helio-colfran,1610.0,37530
3543,GosmanAli,1675.0,11885
3544,leonry,1562.0,4642
3545,Xtranu,1377.0,5567
3546,Aishichem,1554.0,12833
3547,ImbrigliaF,1328.0,1308
3548,Ace_Indo,2060.0,20385
3549,zivat,1547.0,27654
3550,Einstein130,1695.0,17620
3551,Pedritoeldrito17,1501.0,18181
3552,isbasaran,1693.0,4998
3553,Leeroymarume,1474.0,65
3554,kratos42,1592.0,586
3555,Paul-TB-64,1425.0,623
3556,NACC_1605,1338.0,1281
3557,Fredsch,1591.0,6267
3558,RelloPeco,1580.0,269
3559,schiumatto,1506.0,40638
3560,drhausner,1541.0,20939
3561,eliboston,1500.0,0
3562,conpi,1500.0,0
3563,Raulcapablanca77,1623.0,2
3564,sammybeliz,1623.0,17430
3565,soalove,1170.0,696
3566,Mafalda_1808,1651.0,13
3567,suneetkumarsonkar,1403.0,63
3568,Ggradisa,1540.0,8034
3569,Shapisftw,1614.0,4677
3570,alphamike_64,1815.0,1699
3571,budi_ccn,1798.0,1959
3572,danilafz,1726.0,6101
3573,Mortaza61,1452.0,10055
3574,hrsgodfather,1574.0,5942
3575,goldshep,1605.0,13010
3576,fiqche55,1749.0,592
3577,Gutoh-7,1604.0,8375
3578,Sabdelazim,1464.0,13
3579,mknyc,1538.0,8125
3580,Jaegermeister1,1589.0,4748
3581,FibQuant,1583.0,342
3582,jesusmgonzalez1982,1241.0,6024
3583,huispei,1495.0,5611
3584,vladimir_5,1567.0,47434
3585,mylesfrmbklyn,1624.0,4462
3586,raleighhart,1909.0,19893
3587,SergStone,1578.0,4889
3588,Kazem1967,1509.0,5
3589,Harlow0,1477.0,327
3590,Giquitaia,1675.0,1281
3591,Leki10,1522.0,6373
3592,bula101221,1551.0,2608
3593,mielenliikuttelija,1508.0,1291
3594,Jaraca,1451.0,4178
3595,trik1,1570.0,9534
3596,Kursandbek,1500.0,0
3597,maugli_nn1,1306.0,1
3598,alexanderschevtzov,1669.0,9825
3599,Bantiali,1612.0,108
3600,yastrebov88,1521.0,1446
3601,Grenoble280,1087.0,4
3602,Jacobsen2014,1798.0,83
3603,VahiddSydd,1658.0,1806
3604,Piyushjaindp,1572.0,1744
3605,MatteSte,1578.0,13556
3606,SFnZA7,1437.0,27
3607,gustavoirusta,1625.0,2552
3608,Mikal-BR,1655.0,3140
3609,Teren554,1545.0,9353
3610,Chicharito9,1609.0,4578
3611,leo525,1614.0,7613
3612,davit-87,1514.0,1562
3613,wenmanong,1563.0,1458
3614,Drmenten_1205,1572.0,4202
3615,loshka_varenya,1479.0,467
3616,americanchess1,1584.0,1871
3617,VILLENEUVA,1476.0,2758
3618,superchango99,1623.0,18980
3619,PessoaZ,1544.0,21387
3620,RamRamSaaaa,1670.0,16
3621,sivapl,1400.0,1923
3622,Prince69,1562.0,8573
3623,cusoch,1545.0,1806
3624,Merve1761,1387.0,26350
3625,Vishalsingh_221B,1600.0,3722
3626,lutch,1396.0,8351
3627,handsomevicz,1595.0,1729
3628,Cocodomi63,1517.0,32017
3629,Mantonio1976,1506.0,13462
3630,tiagofs09,1574.0,3799
3631,Just_Anything,1467.0,5872
3632,Anilkumar217,1567.0,1948
3633,Niebel,1606.0,10
3634,bernardohg,1711.0,18496
3635,HosseinBakhshi,1524.0,5794
3636,ollizinho,1546.0,6420
3637,RaoufMatri,1604.0,9994
3638,istok17777,1632.0,1861
3639,Zohre2,1548.0,4248
3640,castirrioja,1575.0,61462
3641,Miras4375,1462.0,49
3642,otyola,1762.0,4776
3643,Pigeon2009,1754.0,21
3644,atendi10,1474.0,14933
3645,E3ssamX,1529.0,2354
3646,xwademi,1569.0,3018
3647,FlyingRider,1550.0,25140
3648,doe_boi2k,1379.0,2425
3649,Fritznull,1575.0,36098
3650,occhiostanco,1535.0,9788
3651,BZ1997,1377.0,3
3652,rsleon31,1593.0,14782
3653,ParasMehta,1381.0,1180
3654,NaijaCheckMate,1463.0,2044
3655,ricardionx,1629.0,653
3656,Bakhytbek,1474.0,10634
3657,krivbass1973,1548.0,25985
3658,deltoides2,1635.0,3119
3659,ALEMINGARDINO,1616.0,29539
3660,perezron,1500.0,0
3661,Avishekh159,1574.0,2664
3662,pankajshahi,1519.0,13993
3663,J_Rod,1516.0,21140
3664,Naavarasu,1556.0,1107
3665,Akbar3333,1585.0,2072
3666,ranjun,1503.0,234
3667,BriglM,1556.0,12646
3668,q2Q3q4Q,1665.0,4179
3669,fabrizioxl,1524.0,16759
3670,SirAlexTheLion,1601.0,3577
3671,andiluck,1567.0,8
3672,C1_own,2249.0,24
3673,Abhijith1839,1524.0,1169
3674,anarcha78,1535.0,10479
3675,SURISINGH,1673.0,2551
3676,wenfa,1520.0,32591
3677,Vorobev33,1555.0,2256
3678,dexibuprofen,1835.0,1831
3679,YoniTate,1529.0,5019
3680,Volkenator,1566.0,2163
3681,iKamo54,1528.0,18306
3682,Entrafurando,1542.0,2271
3683,iAmMarkW,1442.0,1680
3684,akash1395,1517.0,7367
3685,IGI68,1518.0,11664
3686,joe900,1526.0,1910
3687,gbniha,1635.0,8991
3688,PMw91,1576.0,390
3689,ferK3,1503.0,13898
3690,Doublemove,1533.0,39684
3691,edmund78,1259.0,1
3692,rohikyle,1544.0,25713
3693,Alexsandr45,1626.0,6372
3694,Marcello_Be,1582.0,8854
3695,Damonstrator63,1541.0,1283
3696,payastep135,1615.0,4928
3697,CesarAqSa,1571.0,10475
3698,hosseinabbasi48,1612.0,1155
3699,mutations,1686.0,4602
3700,Rasul_79,1571.0,6251
3701,Gangsterrap,1605.0,1015
3702,MIkhail41,1586.0,5606
3703,rezzaahs,1613.0,2333
3704,Chupin123,1530.0,19686
3705,sah_13,1604.0,28372
3706,LetuchiyKorabl,1609.0,707
3707,JoshDeux,1513.0,2915
3708,Anton_Vavilov,1556.0,3150
3709,Arthur_Rudolph,1577.0,5931
3710,kralj1,1599.0,16418
3711,Blancachess,1573.0,15541
3712,DRALY,1551.0,10037
3713,aalperen,1604.0,1955
3714,SeanGallagher,1616.0,14065
3715,stipe1980,1558.0,3950
3716,Kaspar0ck,1653.0,11664
3717,ca3pat,1819.0,18408
3718,SiOtoy,1573.0,2191
3719,pattymac,1575.0,9722
3720,waleed1233,1508.0,4262
3721,bekindxoxo,1500.0,0
3722,Alpitooo,1671.0,595
3723,pynyckl,1598.0,21019
3724,MyLoNiTe,1627.0,7929
3725,Placekk1,1663.0,4132
3726,neerajbhasi,1587.0,3983
3727,SANJEEVSMKJH,1481.0,663
3728,kOKRA,1544.0,2867
3729,Ray_kwon,1569.0,6322
3730,fadi45207,1448.0,3679
3731,wizmo2,1552.0,272
3732,eric2612,1497.0,16937
3733,yenerim3455,1574.0,152
3734,Jz36,1591.0,7979
3735,Nurhudah1989,1429.0,19
3736,andy-bulat,1557.0,219
3737,alejandrodvico,1774.0,52
3738,Johku186,1542.0,1644
3739,hatem_zex,1641.0,2589
3740,Sivaprasad-R,1724.0,3737
3741,Bhavesh_Kumar,1542.0,150
3742,antonio72,1559.0,5267
3743,rahimm66,1691.0,1984
3744,Kooya33,1571.0,2063
3745,Rustikus,1545.0,7385
3746,cvetcvetit,1553.0,1069
3747,Pepe1992v2,1461.0,31683
3748,rixidoy,1277.0,1
3749,Danny_White,1587.0,8978
3750,Thanhdat_11,1605.0,644
3751,Sandroez,1491.0,34
3752,jimmythesaint,1589.0,56211
3753,DmitryKochmar,1634.0,5164
3754,muhammed_ahmed_r,1241.0,7
3755,thabisomagetse11,1597.0,1079
3756,salem70nory,1580.0,742
3757,kronoszeus,1581.0,1762
3758,kerim4263,1440.0,3715
3759,Timarkes,1478.0,32
3760,tel0s,1559.0,3440
3761,Nikunjchhatbar,1532.0,12214
3762,ripas,1183.0,2203
3763,mithat020202,1606.0,6102
3764,vingadium_leviosa,1543.0,1137
3765,Mac_Mac,1588.0,51
3766,DorukMERT,1049.0,406
3767,ziofil,1519.0,27
3768,orestecampestre,1436.0,5936
3769,ahmddhp,1559.0,30620
3770,ebrahd,1455.0,3691
3771,Dr_Romero,1578.0,2722
3772,faresfares1,1495.0,8685
3773,mikemx70,1586.0,4216
3774,augarten,1549.0,4541
3775,Seba78,1540.0,6442
3776,AndTheGodsMadeLove,1555.0,1284
3777,Rxndg,1658.0,457
3778,vincentrodriges,1544.0,4104
3779,Sorry_IwillBeatYou,1314.0,198
3780,FerrariSF90Stradale,1558.0,998
3781,Dihur,1567.0,66175
3782,hedinger,1577.0,5945
3783,yyspetsnaz,1746.0,71
3784,DG_Dolan,1444.0,6
3785,salim03,1478.0,1394
3786,Sebastiandf84,1574.0,2098
3787,starovicm,1493.0,1358
3788,Rudolf_Pfuelb,1560.0,20792
3789,handrei17,1694.0,723
3790,Hardwer,1615.0,1557
3791,pppouo_73,1745.0,98
3792,tyrust,1553.0,1006
3793,MoverxMover,2078.0,1385
3794,EyeGazing,1866.0,2597
3795,helpaw,1904.0,10824
3796,waleedbeherychess,1452.0,4163
3797,pecosbill,1600.0,13662
3798,Gonzokles,1602.0,8464
3799,MON969,1554.0,6735
3800,m3l3nd3z,1429.0,11898
3801,mahmood3401,1746.0,3093
3802,youpielove,1618.0,8186
3803,Chessingmytime,1369.0,16131
3804,Abdo997,1368.0,608
3805,hrn63,1570.0,10218
3806,mamegner,1494.0,62
3807,Gustavo2344,1424.0,11
3808,MajklNight,1468.0,290
3809,Ufuk0855,1483.0,5628
3810,mikobey,1490.0,11546
3811,Maikl1999,1566.0,2232
3812,Tedjam,1551.0,51
3813,ramlalkorba1,1494.0,576
3814,NskRonin,1505.0,11410
3815,reschvesurin,1528.0,688
3816,gustavoogido,1602.0,4756
3817,Thabo_Sithole,1569.0,1963
3818,Mauricitobarrerito,1614.0,32893
3819,Tal-moh,1542.0,1579
3820,chorab,1807.0,9260
3821,Wehlau,1542.0,11734
3822,Hmidan83,1583.0,1661
3823,GoldR,1543.0,1108
3824,bchess8,1520.0,154
3825,tomiokachess,1500.0,687
3826,marcoaldi,1591.0,39732
3827,Taras1971,1638.0,8525
3828,mim19,1560.0,7161
3829,jb62fany,1571.0,3270
3830,Paraskevov,1599.0,7328
3831,Gen1982,1569.0,10647
3832,fleckes,1559.0,20750
3833,waxxaptah,1925.0,87
3834,mustafamaksuti,1530.0,910
3835,Pleshko89,1745.0,2302
3836,roka05,1663.0,16716
3837,Maayouf,1624.0,3573
3838,Vincent_Carly,1492.0,1019
3839,dnishkal,1577.0,841
3840,Raviudma,1389.0,6100
3841,aabakanov,1444.0,2272
3842,VRPRRR,1448.0,5109
3843,M_Serif,1603.0,178
3844,Redlikeblue,1623.0,2804
3845,HriddyHridhaan,1232.0,5
3846,Qayoumyari,1474.0,1465
3847,dirtyrottenpig,1695.0,3413
3848,Andronov1312,1529.0,1439
3849,GermanLopeDeVega,1563.0,2178
3850,Bogdan94,1471.0,8141
3851,SquirtyBirdie,1631.0,132
3852,heziladel,1636.0,6257
3853,Macondo2024,1500.0,0
3854,enrikepeshov,1632.0,6036
3855,Vit_Sam_07,1548.0,1878
3856,Pitito87,1524.0,3199
3857,papa76p,1500.0,0
3858,s1z3n,1608.0,6265
3859,Musab39,1583.0,2600
3860,Pat_Mac,1561.0,1985
3861,raviteja_2000,1605.0,2227
3862,NotAlf,1656.0,19373
3863,RicardoCardenasGodoy,1556.0,5642
3864,kremen-al,2061.0,2136
3865,Trop83,1521.0,25543
3866,korayabdullah,1278.0,19
3867,DARSHan1403,1547.0,245
3868,shyamveer,1579.0,5629
3869,Jeba77,1500.0,0
