user_id,op_id,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_blitz_rating,op_white_win_rate,op_white_lose_rate,op_white_draw_rate,op_white_game_count,op_black_win_rate,op_black_lose_rate,op_black_draw_rate,op_black_game_count,op_top_eco,op_second_eco,op_top_winrate_eco,op_second_winrate_eco,op_mate_winrate,op_resign_winrate,op_time_winrate,op_mate_lossrate,op_resign_lossrate,op_time_lossrate,op_average_game_len,op_user_rating_deviation,op_user_blitz_total_games,op_user_best_win_1,op_user_best_win_2,op_user_best_win_3
carlsen31carlsen,radisanz2001,-1,51.0,46.0,3.0,100.0,1487.0,54.098,44.262,1.639,61.0,46.875,53.125,0.0,64.0,A40,C50,E60,A06,0.333,0.381,0.27,0.492,0.18,0.164,245.0,60.42,483.0,1621.0,1602.0,1585.0
spidergirl,,401,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
Fstyoun2,,401,0.0,0.0,0.0,0.0,1500.0,31.746,63.492,4.762,63.0,37.097,59.677,3.226,62.0,A40,B70,D08,B57,0.326,0.395,0.279,0.338,0.506,0.143,311.0,59.2,359.0,2129.0,2052.0,2039.0
nixurtes,nickname_nickname,1,37.0,54.0,9.0,100.0,1314.0,44.828,55.172,0.0,29.0,31.25,62.5,6.25,32.0,C30,C34,B01,C50,0.391,0.348,0.261,0.25,0.694,0.056,280.0,,,,,
TheBuckle,omergursoy,-1,47.0,50.0,3.0,100.0,1727.0,43.548,54.839,1.613,62.0,47.619,47.619,4.762,63.0,C00,A40,A84,A00,0.263,0.509,0.228,0.266,0.656,0.078,381.0,,,,,
SLEFLEUR,Annoymous,-1,47.0,52.0,1.0,100.0,1254.0,57.143,42.857,0.0,63.0,46.774,53.226,0.0,62.0,A40,D00,C00,A04,0.446,0.4,0.123,0.0,0.167,0.683,362.0,46.68,2912.0,2253.0,2221.0,2179.0
Winner3077,MataMaster,1,33.0,56.0,10.0,100.0,2158.0,53.448,37.931,8.621,58.0,46.269,43.284,10.448,67.0,B40,D02,B44,D25,0.145,0.565,0.258,0.314,0.353,0.333,285.0,65.46,5027.0,2618.0,2614.0,2605.0
IronMan_Mark85,RussiaAlexander,-1,51.0,45.0,4.0,100.0,1831.0,45.161,46.774,8.065,62.0,46.032,52.381,1.587,63.0,D00,A40,D43,A00,0.281,0.561,0.14,0.468,0.371,0.129,234.0,84.81,866.0,2186.0,2169.0,2129.0
MarcoCid2000,emadabdbary,1,60.0,40.0,0.0,100.0,1579.0,58.571,40.0,1.429,70.0,56.364,40.0,3.636,55.0,B10,A40,A06,D50,0.222,0.611,0.153,0.18,0.7,0.12,329.0,121.64,1131.0,2170.0,2160.0,2150.0
Piyush8746,chesswin111,-1,38.0,59.0,3.0,100.0,895.0,33.333,66.667,0.0,3.0,0.0,100.0,0.0,2.0,C40,C24,C42,C40,0.0,0.0,1.0,0.75,0.25,0.0,401.0,174.34,5.0,0.0,0.0,0.0
Sunjey,icah,-1,49.0,50.0,1.0,100.0,1181.0,28.0,64.0,8.0,25.0,34.615,61.538,3.846,26.0,C00,C44,B12,A06,0.562,0.125,0.312,0.281,0.312,0.125,220.0,151.13,52.0,1286.0,1264.0,1256.0
Prithwitosh,tuuuur,1,44.0,52.0,4.0,100.0,1148.0,45.455,49.091,5.455,55.0,41.429,52.857,5.714,70.0,A00,B00,C02,B02,0.389,0.389,0.185,0.75,0.188,0.047,433.0,95.43,990.0,1667.0,1503.0,1503.0
imran_mughal2022,Nasir-Meo,1,36.0,63.0,1.0,100.0,1790.0,51.613,46.774,1.613,62.0,49.206,47.619,3.175,63.0,B20,C41,D02,A13,0.524,0.143,0.317,0.169,0.254,0.559,252.0,46.24,8159.0,2387.0,2387.0,2361.0
dturkar,HR72,-1,44.0,54.0,2.0,100.0,1492.0,31.034,65.517,3.448,58.0,26.866,71.642,1.493,67.0,C42,C50,A28,C01,0.5,0.306,0.139,0.337,0.535,0.07,169.0,74.4,844.0,2145.0,2080.0,2073.0
Jder12,robbe25,1,54.0,41.0,5.0,100.0,2026.0,51.613,45.161,3.226,62.0,53.968,44.444,1.587,63.0,B22,C60,B00,A46,0.197,0.485,0.318,0.339,0.5,0.143,261.0,51.79,395.0,1963.0,1959.0,1954.0
Thevivek11,emcconnell,-1,48.0,48.0,4.0,100.0,1514.0,53.226,45.161,1.613,62.0,42.857,50.794,6.349,63.0,B00,A01,A10,E60,0.233,0.55,0.167,0.267,0.567,0.167,544.0,56.86,279.0,1640.0,1624.0,1607.0
DaRKNickYbLUE,ivasenko,-1,52.0,42.0,6.0,100.0,1530.0,58.065,38.71,3.226,62.0,39.683,58.73,1.587,63.0,B01,C21,A06,D01,0.131,0.721,0.131,0.164,0.787,0.016,494.0,113.74,2245.0,1958.0,1919.0,1854.0
eduuduran6,AVAVAVA,-1,38.0,60.0,2.0,100.0,1659.0,31.746,63.492,4.762,63.0,41.935,53.226,4.839,62.0,C00,A06,C11,A09,0.239,0.478,0.217,0.151,0.575,0.247,220.0,63.96,242.0,2205.0,2164.0,2144.0
UAhmad_05,mcore1,-1,45.0,53.0,2.0,100.0,1013.0,35.714,57.143,7.143,28.0,33.333,66.667,0.0,21.0,C62,C50,A00,B20,0.471,0.294,0.235,0.233,0.233,0.533,290.0,85.28,49.0,1350.0,1282.0,1218.0
ElDylan,porkmeat,-1,43.0,54.0,3.0,100.0,1381.0,72.727,27.273,0.0,11.0,35.714,64.286,0.0,14.0,C20,C44,B00,C00,0.308,0.308,0.385,0.667,0.333,0.0,403.0,123.81,25.0,1257.0,1242.0,1219.0
FK_Philipp,Granjera,-1,42.0,53.0,5.0,100.0,1503.0,41.667,58.333,0.0,12.0,50.0,40.0,10.0,10.0,D00,B20,B20,B50,0.2,0.5,0.3,0.455,0.455,0.0,226.0,84.8,22.0,1656.0,1646.0,1635.0
pouriya72,lordfeo,1,62.0,38.0,0.0,100.0,1309.0,47.619,49.206,3.175,63.0,30.645,67.742,1.613,62.0,D00,C23,B32,C01,0.204,0.592,0.143,0.274,0.37,0.329,466.0,58.54,1992.0,1983.0,1972.0,1933.0
Jimenalhv,Skulboy,1,40.0,55.0,5.0,100.0,879.0,22.581,75.806,1.613,62.0,46.032,50.794,3.175,63.0,C20,B00,C29,C34,0.349,0.302,0.233,0.329,0.608,0.038,225.0,74.13,229.0,1842.0,1768.0,1764.0
CB_XYZ,TheLord17,1,48.0,45.0,7.0,100.0,758.0,0.0,100.0,0.0,2.0,50.0,50.0,0.0,4.0,D00,C48,C24,D00,0.5,0.0,0.5,0.5,0.25,0.25,448.0,161.45,5.0,0.0,0.0,0.0
Zubeyiryokus,TITO10,1,42.0,57.0,0.0,21.0,1174.0,36.364,59.091,4.545,22.0,27.778,72.222,0.0,18.0,B01,C00,D01,C53,0.462,0.385,0.077,0.385,0.192,0.423,389.0,126.57,40.0,1929.0,1670.0,1517.0
nomadexpert,the_krish,1,51.0,44.0,5.0,100.0,1850.0,58.929,37.5,3.571,56.0,44.928,50.725,4.348,69.0,B01,A00,B12,B21,0.188,0.5,0.297,0.268,0.696,0.018,214.0,70.72,765.0,2067.0,2053.0,2035.0
Corine-sohna,Manox87,-1,59.0,38.0,3.0,100.0,1226.0,53.968,46.032,0.0,63.0,43.548,54.839,1.613,62.0,C42,B00,B15,B21,0.115,0.672,0.148,0.206,0.698,0.079,450.0,48.83,786.0,1335.0,1330.0,1322.0
Madhu_Gogoi12,Jamboneee,0,51.0,42.0,7.0,100.0,1920.0,63.83,29.787,6.383,47.0,46.0,42.0,12.0,50.0,C00,C01,A10,A21,0.396,0.34,0.264,0.143,0.714,0.114,241.0,73.01,97.0,2001.0,1961.0,1957.0
JonnPaparipa,sxof,1,56.0,39.0,4.0,100.0,2034.0,57.143,34.921,7.937,63.0,46.774,51.613,1.613,62.0,D02,C64,C40,E10,0.169,0.585,0.2,0.481,0.13,0.37,441.0,45.55,2836.0,2432.0,2247.0,2247.0
Ehab_Gaber,Ever18,-1,53.0,45.0,2.0,100.0,1455.0,62.903,35.484,1.613,62.0,46.032,49.206,4.762,63.0,A40,D20,A20,D01,0.338,0.456,0.147,0.34,0.528,0.132,227.0,66.09,5399.0,1628.0,1620.0,1607.0
olo21,emrahgkbru-3434,-1,50.0,48.0,2.0,100.0,1094.0,55.0,40.0,5.0,60.0,49.231,43.077,7.692,65.0,B01,B06,C55,C29,0.431,0.308,0.246,0.731,0.038,0.212,266.0,110.65,154.0,1152.0,1150.0,1146.0
CirujaGourmet,yulia545775,1,44.0,41.0,15.0,100.0,2004.0,50.0,43.333,6.667,60.0,47.692,49.231,3.077,65.0,A05,A04,A43,E76,0.377,0.459,0.131,0.086,0.448,0.431,531.0,67.74,150.0,1998.0,1996.0,1950.0
Ivette_08,ManuAsterion,-1,48.0,49.0,3.0,100.0,1592.0,47.692,52.308,0.0,65.0,45.0,51.667,3.333,60.0,B01,C44,B34,D32,0.207,0.534,0.224,0.062,0.415,0.369,332.0,77.23,2687.0,1911.0,1896.0,1880.0
eminentia,RBS_CHF,-1,44.0,54.0,2.0,100.0,1808.0,49.18,44.262,6.557,61.0,54.688,42.188,3.125,64.0,C00,C44,A45,A01,0.338,0.477,0.154,0.13,0.685,0.185,251.0,45.04,1118.0,1875.0,1875.0,1872.0
KonKva,BaisilSan,-1,52.0,46.0,2.0,100.0,1617.0,51.667,46.667,1.667,60.0,56.923,40.0,3.077,65.0,B01,C21,B12,C02,0.412,0.368,0.176,0.148,0.537,0.259,261.0,56.1,383.0,1634.0,1594.0,1503.0
aaravdashh,meranachess,-1,36.0,62.0,2.0,100.0,1614.0,41.176,55.882,2.941,34.0,35.484,61.29,3.226,31.0,D00,A40,nonStandard,B01,0.32,0.52,0.08,0.211,0.632,0.158,300.0,97.4,65.0,1289.0,1255.0,1248.0
ponch4k,mjadidi,-1,47.0,51.0,2.0,100.0,1581.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,A00,,A00,,0.0,0.0,0.0,0.0,1.0,0.0,133.0,297.7,1.0,0.0,0.0,0.0
Pioruk,Roland_Deschain,1,55.0,42.0,3.0,100.0,1081.0,0.0,100.0,0.0,2.0,50.0,50.0,0.0,2.0,B23,B02,B23,B02,0.0,1.0,0.0,0.0,0.667,0.333,200.0,180.9,4.0,0.0,0.0,0.0
Queenstate,Xeneize92,-1,0.0,0.0,0.0,0.0,1243.0,63.636,36.364,0.0,22.0,61.538,38.462,0.0,26.0,C40,C00,C02,C44,0.3,0.567,0.133,0.333,0.444,0.222,384.0,75.35,48.0,1655.0,1627.0,1618.0
GrishaGol1,Rudolfimagaria,-1,42.0,54.0,4.0,100.0,789.0,61.29,35.484,3.226,62.0,46.032,52.381,1.587,63.0,C20,C50,C55,C48,0.254,0.373,0.373,0.291,0.273,0.418,266.0,51.57,153.0,1078.0,1074.0,1063.0
EmperorJugo,chaly6_66-6,0,65.0,25.0,10.0,60.0,1120.0,40.0,60.0,0.0,5.0,37.5,50.0,12.5,8.0,B01,A06,B00,D00,0.4,0.4,0.2,0.143,0.714,0.0,297.0,112.78,13.0,1214.0,1205.0,910.0
VaMpO,Procyon9,-1,45.0,48.0,7.0,100.0,1794.0,45.902,50.82,3.279,61.0,50.0,48.438,1.562,64.0,C50,B10,C30,C41,0.25,0.533,0.2,0.5,0.371,0.129,244.0,45.12,10632.0,2126.0,2103.0,2097.0
Lezin_Semen,Miro_rakic,-1,49.0,48.0,3.0,100.0,1778.0,50.82,45.902,3.279,61.0,43.75,54.688,1.562,64.0,A40,B23,C41,C54,0.288,0.475,0.22,0.016,0.825,0.079,285.0,56.2,333.0,1978.0,1911.0,1899.0
Carloscelta,Philidor_Roraima,1,52.0,47.0,1.0,100.0,1814.0,51.562,37.5,10.938,64.0,50.82,44.262,4.918,61.0,B01,A40,C21,D08,0.266,0.516,0.219,0.275,0.569,0.157,388.0,45.01,5461.0,1921.0,1901.0,1898.0
IamDissappeared,aditivasudeva,1,46.0,50.0,4.0,100.0,1391.0,37.5,62.5,0.0,16.0,50.0,50.0,0.0,14.0,B10,B12,A11,D31,0.231,0.385,0.385,0.176,0.176,0.647,418.0,80.39,30.0,1613.0,1611.0,1551.0
rodolfinchiquitin,Maggtfuito6potpo9v6,1,30.0,68.0,2.0,100.0,834.0,39.344,54.098,6.557,61.0,43.75,51.562,4.688,64.0,C40,C47,D02,C45,0.654,0.115,0.173,0.591,0.212,0.136,327.0,51.09,174.0,1296.0,1140.0,1067.0
madibi,pragni,1,54.0,38.0,8.0,100.0,2140.0,44.928,52.174,2.899,69.0,48.214,50.0,1.786,56.0,B50,C02,B54,A61,0.103,0.655,0.224,0.078,0.812,0.109,361.0,45.28,19499.0,2615.0,2591.0,2572.0
IVI0narch,Cumera,-1,39.0,59.0,2.0,100.0,1636.0,52.459,45.902,1.639,61.0,28.125,68.75,3.125,64.0,B21,C42,D31,A45,0.32,0.54,0.1,0.069,0.597,0.319,364.0,74.92,3331.0,1916.0,1914.0,1905.0
blitzonelove,jesselroy99,-1,65.0,32.0,3.0,100.0,2585.0,56.923,40.0,3.077,65.0,60.0,35.0,5.0,60.0,C00,B12,B75,A41,0.151,0.685,0.164,0.234,0.532,0.234,369.0,50.91,308.0,2611.0,2603.0,2582.0
Platon0305,Pablofr2016,-1,62.0,32.0,6.0,100.0,1266.0,39.344,52.459,8.197,61.0,45.312,50.0,4.688,64.0,B00,B01,D00,C48,0.434,0.377,0.17,0.344,0.594,0.031,384.0,82.22,1071.0,2087.0,1949.0,1870.0
skoulas,Schachspieler32,-1,51.0,43.0,6.0,100.0,1963.0,26.984,71.429,1.587,63.0,17.742,75.806,6.452,62.0,C23,B01,C65,C46,0.286,0.464,0.179,0.478,0.38,0.12,257.0,,,,,
Trololol50,sasama,-1,51.0,39.0,10.0,100.0,1889.0,54.386,42.105,3.509,57.0,41.176,48.529,10.294,68.0,B10,C50,B18,C40,0.186,0.627,0.169,0.386,0.421,0.158,326.0,,,,,
dazco,lrawy88,1,46.0,51.0,3.0,100.0,1496.0,52.542,45.763,1.695,59.0,50.0,43.939,6.061,66.0,C44,B10,C40,B56,0.297,0.469,0.234,0.125,0.696,0.161,338.0,46.42,1314.0,1860.0,1833.0,1775.0
Tondano,aquioattack,1,41.0,54.0,5.0,100.0,2286.0,50.0,42.188,7.812,64.0,45.902,49.18,4.918,61.0,D30,D37,C78,E94,0.133,0.517,0.3,0.175,0.526,0.298,305.0,45.07,2093.0,2594.0,2584.0,2578.0
gumanitarij,AdmGeneralAladeen,1,45.0,43.0,12.0,100.0,2016.0,58.73,34.921,6.349,63.0,53.226,46.774,0.0,62.0,B01,A40,C02,C43,0.171,0.571,0.257,0.569,0.392,0.039,238.0,45.0,29987.0,2515.0,2316.0,2297.0
jeremia29,KingsIndianKing,1,49.0,47.0,4.0,100.0,1853.0,43.939,50.0,6.061,66.0,47.458,47.458,5.085,59.0,A00,B00,A46,A02,0.263,0.526,0.193,0.082,0.607,0.295,328.0,50.2,223.0,2108.0,2078.0,2050.0
Hawkeyewrx,krawos,1,44.0,50.0,6.0,100.0,1581.0,38.235,55.882,5.882,68.0,47.368,50.877,1.754,57.0,C42,B20,B50,C55,0.396,0.396,0.189,0.119,0.701,0.149,401.0,75.92,135.0,1862.0,1758.0,1755.0
BekzatOry,psico2024,1,12.0,86.0,2.0,100.0,557.0,56.863,41.176,1.961,51.0,45.946,48.649,5.405,74.0,C50,C20,B07,B01,0.27,0.444,0.175,0.281,0.386,0.246,329.0,73.89,152.0,1146.0,1116.0,1102.0
Slava19945,Djvaldi,-1,31.0,66.0,3.0,100.0,799.0,24.138,75.862,0.0,29.0,20.69,79.31,0.0,29.0,A00,B00,A04,B10,0.615,0.385,0.0,0.556,0.333,0.067,263.0,112.58,58.0,1746.0,1446.0,1006.0
SHIBAINU19373hj,Bogdanmurzin,-1,20.0,80.0,0.0,5.0,400.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,C40,C54,C40,C54,0.0,0.0,0.0,0.0,1.0,0.0,189.0,500.0,2.0,0.0,0.0,0.0
nrassullo17,RaslGal,1,55.0,44.0,0.0,27.0,1707.0,47.692,44.615,7.692,65.0,40.0,58.333,1.667,60.0,A40,D30,D06,A51,0.236,0.582,0.182,0.344,0.594,0.062,322.0,77.99,1853.0,2407.0,2300.0,2122.0
Graythevanity,Theloweloguy24,-1,57.0,40.0,2.0,100.0,1256.0,55.385,43.077,1.538,65.0,30.0,66.667,3.333,60.0,C50,C57,A16,C55,0.333,0.593,0.056,0.324,0.588,0.059,359.0,77.33,343.0,1724.0,1618.0,1601.0
radwanemad,ISIDOROBAENA,-1,36.0,55.0,9.0,100.0,644.0,22.222,55.556,22.222,9.0,16.667,83.333,0.0,6.0,B01,nonStandard,nonStandard,B00,0.333,0.0,0.667,0.2,0.2,0.4,401.0,170.41,15.0,0.0,0.0,0.0
edvg,boogie_britches,1,48.0,51.0,1.0,100.0,1098.0,60.0,38.462,1.538,65.0,43.333,56.667,0.0,60.0,B01,B00,B13,C42,0.369,0.446,0.154,0.119,0.424,0.237,316.0,60.99,2343.0,1341.0,1328.0,1323.0
Kampu,Stepashka229,1,64.0,33.0,3.0,100.0,1105.0,54.348,41.304,4.348,46.0,53.165,39.241,7.595,79.0,C20,D00,A20,A25,0.388,0.403,0.119,0.8,0.1,0.1,418.0,66.06,466.0,1443.0,1373.0,1287.0
AadiDev2023,jackyjack27,1,19.0,81.0,0.0,100.0,1069.0,30.0,63.333,6.667,60.0,20.0,75.385,4.615,65.0,B01,D20,B40,C20,0.226,0.161,0.484,0.379,0.563,0.023,181.0,67.68,163.0,1798.0,1731.0,1635.0
Gabo2593,ezalyalov,-1,48.0,45.0,7.0,100.0,1404.0,53.968,44.444,1.587,63.0,46.774,48.387,4.839,62.0,A00,B06,D00,A53,0.175,0.46,0.333,0.31,0.517,0.086,276.0,69.79,1558.0,1552.0,1550.0,1518.0
Renat1997,Vicious2312,1,47.0,50.0,3.0,100.0,1289.0,50.847,42.373,6.78,59.0,57.576,42.424,0.0,66.0,C50,C60,B06,C42,0.279,0.559,0.132,0.283,0.528,0.113,335.0,51.03,364.0,1469.0,1349.0,1349.0
JPDF11,marcialbc,-1,41.0,52.0,7.0,100.0,1353.0,45.312,45.312,9.375,64.0,39.344,54.098,6.557,61.0,B00,C34,C71,B30,0.283,0.264,0.453,0.581,0.226,0.194,251.0,70.53,545.0,1578.0,1561.0,1557.0
mariuszae,abdelli,-1,46.0,52.0,2.0,100.0,1857.0,48.438,43.75,7.812,64.0,42.623,49.18,8.197,61.0,A40,B10,E21,D92,0.228,0.439,0.333,0.121,0.793,0.086,262.0,98.58,442.0,2082.0,2080.0,2072.0
sergey1_1,Veteran_00,-1,56.0,39.0,4.0,100.0,1346.0,50.794,44.444,4.762,63.0,58.065,38.71,3.226,62.0,B01,C50,C24,C20,0.25,0.5,0.206,0.096,0.769,0.077,174.0,45.72,4045.0,1876.0,1579.0,1577.0
immotivated,akbarzadeh1341,0,48.0,52.0,0.0,100.0,1885.0,52.459,44.262,3.279,61.0,40.625,48.438,10.938,64.0,C02,C55,A05,E05,0.138,0.655,0.207,0.017,0.414,0.362,346.0,46.98,727.0,2215.0,2183.0,2174.0
Xenexnotfound,ackerman_adi07,-1,52.0,48.0,0.0,25.0,1386.0,33.333,61.111,5.556,36.0,45.161,51.613,3.226,31.0,A01,C44,B01,B12,0.269,0.538,0.192,0.079,0.789,0.026,209.0,78.92,66.0,1329.0,1296.0,1237.0
AnthonyMbrp,indigenousman,-1,56.0,43.0,0.0,100.0,1407.0,50.0,50.0,0.0,8.0,42.857,57.143,0.0,7.0,A00,A40,B02,A00,0.429,0.429,0.0,0.375,0.375,0.125,361.0,155.13,14.0,0.0,0.0,0.0
fun4me,IvanMimica,-1,46.0,50.0,4.0,100.0,1565.0,51.613,45.161,3.226,62.0,41.27,57.143,1.587,63.0,A40,C50,C23,B02,0.138,0.586,0.241,0.203,0.469,0.328,361.0,70.31,4128.0,1690.0,1600.0,1583.0
KJaashWin,sharrwenesh,0,55.0,43.0,2.0,100.0,1641.0,63.077,33.846,3.077,65.0,63.333,30.0,6.667,60.0,C50,B01,B10,C29,0.57,0.342,0.038,0.25,0.575,0.125,264.0,53.87,228.0,1342.0,1220.0,1204.0
padede,julienget,-1,44.0,51.0,5.0,100.0,1968.0,56.25,42.188,1.562,64.0,36.066,62.295,1.639,61.0,A40,D02,C20,D53,0.293,0.517,0.19,0.092,0.677,0.231,307.0,64.78,1018.0,1983.0,1981.0,1942.0
ThevniK,KillerQveen,-1,66.0,33.0,0.0,18.0,764.0,23.077,64.103,12.821,39.0,18.182,77.273,4.545,44.0,A00,B00,A11,A04,0.235,0.176,0.588,0.898,0.0,0.102,406.0,50.71,83.0,925.0,854.0,824.0
Check_Mater03,najdat5555557,1,48.0,49.0,3.0,100.0,2003.0,53.968,39.683,6.349,63.0,41.935,50.0,8.065,62.0,B21,A40,C56,A28,0.183,0.517,0.25,0.5,0.321,0.179,280.0,47.45,3555.0,2563.0,2353.0,2318.0
fanofoxxxymiron,sigmabahamoment,-1,42.0,56.0,2.0,100.0,1712.0,49.206,46.032,4.762,63.0,41.935,56.452,1.613,62.0,A40,B01,nonStandard,C36,0.316,0.456,0.193,0.188,0.719,0.094,198.0,84.48,172.0,2385.0,2383.0,2107.0
Steen_24,johngamer,-1,54.0,45.0,1.0,100.0,1502.0,46.032,53.968,0.0,63.0,43.548,56.452,0.0,62.0,C44,C30,A85,E20,0.286,0.357,0.321,0.072,0.087,0.841,388.0,45.07,5850.0,1629.0,1628.0,1627.0
basing72,Ajesh225,1,51.0,48.0,1.0,100.0,1242.0,35.938,56.25,7.812,64.0,39.344,50.82,9.836,61.0,B50,B20,A80,C40,0.234,0.553,0.17,0.358,0.149,0.478,507.0,48.11,1349.0,1339.0,1323.0,1318.0
persiangulf4ever,Giovanni1945,1,49.0,48.0,3.0,100.0,1699.0,49.206,42.857,7.937,63.0,56.452,32.258,11.29,62.0,B01,B20,A10,B00,0.121,0.621,0.242,0.213,0.787,0.0,587.0,45.24,3992.0,1859.0,1836.0,1834.0
knightyrook19,UrmelBoy,1,41.0,52.0,7.0,100.0,1305.0,56.923,41.538,1.538,65.0,50.0,48.333,1.667,60.0,B01,D20,C30,A53,0.478,0.299,0.209,0.107,0.089,0.768,283.0,170.27,1915.0,1476.0,1446.0,1441.0
vikashsah,echodaisy,1,42.0,50.0,7.0,42.0,1495.0,28.788,57.576,13.636,66.0,35.593,55.932,8.475,59.0,C50,C46,C34,B27,0.225,0.4,0.275,0.535,0.225,0.155,277.0,67.62,517.0,1958.0,1939.0,1889.0
rakeshlimbu,Rasul_mate,-1,44.0,52.0,4.0,100.0,1780.0,45.455,54.545,0.0,11.0,55.556,44.444,0.0,9.0,B00,B01,B33,C51,0.4,0.4,0.2,0.1,0.8,0.1,160.0,90.73,20.0,1765.0,1760.0,1758.0
Chiche_L,devaj,-1,44.0,53.0,3.0,100.0,1359.0,50.746,47.761,1.493,67.0,48.276,50.0,1.724,58.0,D02,B01,D06,A10,0.113,0.597,0.258,0.361,0.574,0.066,356.0,143.13,1379.0,1515.0,1514.0,1513.0
Franta_p,jiteshkhemchandani,1,36.0,60.0,4.0,100.0,1152.0,48.718,41.026,10.256,39.0,47.059,43.137,9.804,51.0,A00,A40,C65,C47,0.721,0.209,0.047,0.316,0.579,0.079,214.0,114.4,89.0,1204.0,1152.0,1129.0
tungnguyen2016,Nowchak,-1,48.0,44.0,8.0,75.0,1612.0,33.871,62.903,3.226,62.0,23.81,73.016,3.175,63.0,B10,A40,D50,A45,0.25,0.389,0.25,0.365,0.529,0.035,180.0,48.8,1400.0,2428.0,2342.0,2187.0
REEUQ,abc31415926535,-1,41.0,52.0,7.0,100.0,1541.0,50.0,50.0,0.0,12.0,44.444,55.556,0.0,9.0,D06,C41,B23,B01,0.2,0.7,0.1,0.0,0.0,1.0,415.0,116.7,21.0,1558.0,1347.0,1338.0
casperghost,JaneCab,-1,30.0,63.0,6.0,90.0,1253.0,36.066,59.016,4.918,61.0,37.5,57.812,4.688,64.0,B10,B12,B01,C62,0.435,0.326,0.196,0.151,0.726,0.068,293.0,45.33,2068.0,1964.0,1734.0,1708.0
khamse57,ashwinikumar27,1,45.0,50.0,5.0,100.0,1652.0,55.385,38.462,6.154,65.0,56.667,40.0,3.333,60.0,C40,C23,C35,D02,0.143,0.643,0.186,0.327,0.449,0.122,491.0,45.1,2075.0,1906.0,1888.0,1881.0
civciv42,lowerBound3,1,56.0,43.0,1.0,100.0,1680.0,50.82,42.623,6.557,61.0,46.875,46.875,6.25,64.0,A40,B06,C50,C62,0.262,0.377,0.361,0.464,0.411,0.125,261.0,50.22,6105.0,1878.0,1847.0,1840.0
Krokroa,bizarre554,-1,0.0,0.0,0.0,0.0,1509.0,50.0,46.667,3.333,60.0,36.923,50.769,12.308,65.0,C50,C00,C23,C62,0.333,0.463,0.204,0.623,0.279,0.066,252.0,55.36,867.0,1732.0,1637.0,1597.0
Amateur1446,Abokhamed,-1,60.0,35.0,5.0,100.0,2304.0,42.623,52.459,4.918,61.0,48.438,46.875,4.688,64.0,B20,A01,A53,C01,0.579,0.228,0.193,0.21,0.113,0.597,313.0,52.85,373.0,2214.0,2210.0,2198.0
Best-Neighbour,alessandrousai,-1,53.0,44.0,3.0,100.0,1940.0,45.763,45.763,8.475,59.0,39.394,59.091,1.515,66.0,B21,B22,D43,D15,0.189,0.528,0.208,0.106,0.773,0.121,298.0,54.87,800.0,2275.0,2267.0,2232.0
Patryk-G,volker99,1,50.0,49.0,1.0,100.0,1887.0,48.333,41.667,10.0,60.0,47.692,46.154,6.154,65.0,A00,C00,C00,C02,0.15,0.467,0.367,0.309,0.491,0.2,283.0,61.77,8461.0,2339.0,2292.0,2284.0
Ecclesia_club,IdealSheaf,1,33.0,62.0,5.0,100.0,1791.0,48.98,48.98,2.041,49.0,38.462,46.154,15.385,39.0,C00,A40,B12,C42,0.256,0.667,0.051,0.167,0.571,0.262,353.0,72.52,87.0,2146.0,2097.0,2077.0
AbhinavGarg2313114,DanielCuencaV,-1,60.0,40.0,0.0,100.0,1248.0,41.667,50.0,8.333,24.0,42.857,42.857,14.286,21.0,A40,B01,D00,D06,0.632,0.263,0.105,0.381,0.286,0.143,338.0,90.75,45.0,1455.0,1279.0,1259.0
WDan07,Pakrovejas69,-1,49.0,46.0,5.0,100.0,1568.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,A40,,A40,,0.0,0.0,0.0,1.0,0.0,0.0,124.0,298.46,1.0,0.0,0.0,0.0
knarf33,RafaelVinceSu,-1,41.0,59.0,0.0,100.0,1376.0,55.738,39.344,4.918,61.0,51.562,40.625,7.812,64.0,C46,C44,A01,B01,0.179,0.597,0.179,0.34,0.6,0.0,449.0,80.55,4453.0,1503.0,1469.0,1468.0
ChessGospel,nathanielaustin90,-1,48.0,51.0,1.0,100.0,933.0,42.857,57.143,0.0,63.0,47.273,52.727,0.0,55.0,A01,D00,C23,D06,0.34,0.358,0.264,0.123,0.508,0.338,409.0,88.36,118.0,1199.0,1197.0,1180.0
PUNISHER_78,fahadsimon4862,-1,47.0,49.0,4.0,100.0,1490.0,100.0,0.0,0.0,1.0,0.0,100.0,0.0,2.0,A00,B50,B50,A00,0.0,1.0,0.0,0.0,0.0,1.0,494.0,202.1,3.0,0.0,0.0,0.0
mirandasavio,permana_KCI,1,55.0,27.0,16.0,54.0,2137.0,27.419,70.968,1.613,62.0,28.571,65.079,6.349,63.0,C41,C20,C64,D00,0.257,0.343,0.314,0.353,0.576,0.047,198.0,50.36,439.0,2199.0,2166.0,2135.0
