user_id,user_blitz_rating,user_win_rate,user_lose_rate,user_draw_rate,user_game_count,user_black_win_rate,user_black_lose_rate,user_black_draw_rate,user_black_game_count,user_rating_deviation,user_op,game_result,op_rating_deviation,op_win_rate,op_lose_rate,op_draw_rate,op_game_count
Fritznull,1575.0,47.0,48.0,5.0,100.0,44.0,46.0,10.0,50.0,45.04,astisss,1,45.01,44.0,52.0,4.0,100.0
occhiostanco,1535.0,47.0,53.0,0.0,100.0,50.0,50.0,0.0,50.0,45.02,ahmed_mahdi011,-1,45.19,46.0,50.0,4.0,100.0
rsleon31,1593.0,44.0,55.0,1.0,100.0,45.83333333333333,54.16666666666666,0.0,48.0,45.0,Lutosv16,1,45.07,46.0,52.0,2.0,100.0
NaijaCheckMate,1463.0,53.0,44.0,3.0,100.0,45.09803921568628,49.01960784313725,5.88235294117647,51.0,45.33,TkeshoM1988,1,45.05,48.0,48.0,4.0,100.0
ricardionx,1629.0,47.0,47.0,6.0,100.0,44.0,50.0,6.0,50.0,45.16,wesam73,1,45.0,56.0,39.0,4.0,100.0
Bakhytbek,1474.0,50.0,45.0,5.0,100.0,48.0,48.0,4.0,50.0,45.59,Amogus201415,-1,155.86,25.0,75.0,0.0,12.0
krivbass1973,1548.0,47.0,49.0,4.0,100.0,45.09803921568628,50.98039215686274,3.92156862745098,51.0,45.2,Hunter-ak407,1,45.06,52.0,46.0,2.0,100.0
deltoides2,1635.0,25.0,75.0,0.0,12.0,32.6530612244898,67.3469387755102,0.0,49.0,69.86,Aqzwsx321,-1,58.59,51.0,44.0,3.0,87.0
ALEMINGARDINO,1616.0,47.0,51.0,2.0,100.0,42.85714285714285,55.10204081632652,2.0408163265306123,49.0,45.0,p01nty,-1,45.09,53.0,46.0,1.0,100.0
Avishekh159,1574.0,51.0,49.0,0.0,100.0,48.0,48.0,4.0,50.0,45.22,moslem70,-1,45.59,62.0,25.0,12.0,24.0
pankajshahi,1519.0,47.0,50.0,3.0,100.0,44.89795918367347,51.02040816326531,4.081632653061225,49.0,45.05,imlingangtet,-1,45.02,48.0,47.0,5.0,100.0
J_Rod,1516.0,46.0,50.0,4.0,100.0,41.66666666666667,50.0,8.333333333333332,48.0,45.05,TS928,-1,45.06,55.0,43.0,2.0,100.0
Naavarasu,1556.0,31.0,62.0,6.0,48.0,40.909090909090914,50.0,9.090909090909092,44.0,113.65,SergeyMin,1,45.27,56.0,36.0,8.0,75.0
Akbar3333,1585.0,46.0,50.0,4.0,100.0,47.91666666666667,52.083333333333336,0.0,48.0,45.09,peterlaj,1,45.06,46.0,53.0,1.0,100.0
ranjun,1503.0,42.0,53.0,5.0,100.0,44.230769230769226,50.0,5.769230769230769,52.0,60.56,defendukio,1,175.6,0.0,0.0,0.0,0.0
BriglM,1556.0,47.0,50.0,3.0,100.0,50.0,46.0,4.0,50.0,45.82,groundsquirrel,1,45.02,48.0,47.0,5.0,100.0
q2Q3q4Q,1665.0,50.0,48.0,2.0,100.0,45.09803921568628,54.90196078431373,0.0,51.0,46.28,rey_leocario05,-1,112.17,100.0,0.0,0.0,3.0
fabrizioxl,1524.0,51.0,48.0,1.0,100.0,50.0,50.0,0.0,50.0,45.23,Kichiduoduma,1,45.0,48.0,45.0,7.0,100.0
SirAlexTheLion,1601.0,33.0,66.0,0.0,18.0,44.680851063829785,55.319148936170215,0.0,47.0,83.19,queengaga212,1,143.02,22.0,77.0,0.0,27.0
Abhijith1839,1524.0,31.0,63.0,5.0,57.0,42.0,54.0,4.0,50.0,62.39,poesy,-1,52.42,0.0,0.0,0.0,0.0
anarcha78,1535.0,50.0,49.0,1.0,100.0,56.86274509803921,43.13725490196079,0.0,51.0,45.06,ilcheetah,-1,45.0,56.0,38.0,6.0,100.0
wenfa,1520.0,48.0,50.0,2.0,100.0,54.16666666666666,45.83333333333333,0.0,48.0,45.01,L8Sekano,1,58.67,38.0,54.0,8.0,100.0
Vorobev33,1555.0,46.0,50.0,4.0,100.0,41.66666666666667,54.16666666666666,4.166666666666666,48.0,45.17,Almalwany,1,45.0,43.0,50.0,7.0,100.0
YoniTate,1529.0,49.0,48.0,3.0,100.0,56.00000000000001,42.0,2.0,50.0,45.49,vfbfan,-1,45.22,55.0,41.0,4.0,100.0
Volkenator,1566.0,50.0,44.0,6.0,100.0,45.09803921568628,52.94117647058824,1.96078431372549,51.0,45.03,rampinush,1,45.5,35.0,62.0,3.0,100.0
iKamo54,1528.0,50.0,42.0,8.0,100.0,43.13725490196079,49.01960784313725,7.84313725490196,51.0,45.01,Minocentauro,-1,45.06,52.0,45.0,3.0,100.0
Entrafurando,1542.0,50.0,50.0,0.0,100.0,47.16981132075472,52.83018867924528,0.0,53.0,45.02,PstDK,1,45.25,43.0,53.0,4.0,100.0
iAmMarkW,1442.0,47.0,50.0,3.0,100.0,40.81632653061224,53.06122448979592,6.122448979591836,49.0,45.1,Cristoesvida,-1,45.1,54.0,44.0,2.0,100.0
akash1395,1517.0,47.0,52.0,1.0,100.0,56.86274509803921,43.13725490196079,0.0,51.0,48.55,mielenliikuttelija,-1,45.15,48.0,51.0,1.0,100.0
IGI68,1518.0,49.0,49.0,2.0,100.0,44.0,50.0,6.0,50.0,45.0,MimsTheChemist,1,45.0,43.0,55.0,2.0,100.0
joe900,1526.0,45.0,46.0,9.0,100.0,48.0,38.0,14.000000000000002,50.0,45.06,AllegroVolpe,1,49.49,56.0,43.0,0.0,100.0
gbniha,1635.0,45.0,52.0,3.0,100.0,47.05882352941176,50.98039215686274,1.96078431372549,51.0,45.23,castling_freak,1,45.05,61.0,28.0,10.0,100.0
PMw91,1576.0,51.0,45.0,4.0,100.0,43.13725490196079,50.98039215686274,5.88235294117647,51.0,45.09,yastrebov88,0,45.02,52.0,43.0,5.0,100.0
ferK3,1503.0,41.0,56.0,3.0,100.0,39.21568627450981,56.86274509803921,3.92156862745098,51.0,45.03,Chertokot,-1,45.31,47.0,53.0,0.0,100.0
Doublemove,1533.0,45.0,48.0,7.0,100.0,44.0,50.0,6.0,50.0,45.0,kurohige98,-1,45.02,47.0,52.0,1.0,100.0
rohikyle,1544.0,44.0,52.0,4.0,100.0,38.46153846153847,55.76923076923077,5.769230769230769,52.0,45.43,Rgr3wal,1,45.0,49.0,46.0,5.0,100.0
Alexsandr45,1626.0,47.0,53.0,0.0,100.0,49.01960784313725,50.98039215686274,0.0,51.0,45.05,k_mat,1,99.26,50.0,33.0,16.0,18.0
Marcello_Be,1582.0,50.0,45.0,5.0,100.0,43.13725490196079,50.98039215686274,5.88235294117647,51.0,45.0,dav43556786565,-1,45.19,39.0,55.0,6.0,100.0
Damonstrator63,1541.0,38.0,55.0,7.0,100.0,44.0,50.0,6.0,50.0,45.02,MatejM89,-1,45.24,49.0,45.0,6.0,100.0
payastep135,1615.0,49.0,49.0,2.0,100.0,50.0,46.0,4.0,50.0,45.09,Foong1818,1,45.02,44.0,51.0,5.0,100.0
CesarAqSa,1571.0,43.0,51.0,6.0,100.0,45.09803921568628,49.01960784313725,5.88235294117647,51.0,45.02,MrDocStrange,1,45.01,43.0,53.0,4.0,100.0
mutations,1686.0,56.0,43.0,0.0,96.0,54.90196078431373,45.09803921568628,0.0,51.0,45.04,PracticingBlitz,-1,55.96,45.0,55.0,0.0,100.0
Rasul_79,1571.0,45.0,54.0,1.0,100.0,34.69387755102041,65.3061224489796,0.0,49.0,45.18,robertmm,1,45.0,57.0,42.0,0.0,100.0
Gangsterrap,1605.0,37.0,62.0,0.0,24.0,40.0,56.00000000000001,4.0,50.0,71.99,Caperucin,-1,500.0,0.0,0.0,0.0,0.0
MIkhail41,1586.0,42.0,54.0,4.0,100.0,36.734693877551024,61.224489795918366,2.0408163265306123,49.0,45.0,laverdure,-1,45.0,45.0,51.0,4.0,100.0
rezzaahs,1613.0,52.0,44.0,4.0,100.0,48.0,50.0,2.0,50.0,45.78,veaceslavraru,1,45.0,48.0,49.0,3.0,100.0
Chupin123,1530.0,45.0,50.0,5.0,100.0,40.0,52.0,8.0,50.0,45.03,DmitryAndreev,1,45.11,45.0,52.0,3.0,100.0
sah_13,1604.0,54.0,44.0,2.0,100.0,52.083333333333336,45.83333333333333,2.083333333333333,48.0,45.15,Wepty,1,45.03,46.0,51.0,3.0,100.0
JoshDeux,1513.0,52.0,42.0,6.0,100.0,44.89795918367347,44.89795918367347,10.20408163265306,49.0,47.18,Massunaga,1,45.05,45.0,44.0,11.0,100.0
Anton_Vavilov,1556.0,49.0,49.0,2.0,100.0,40.0,56.00000000000001,4.0,50.0,49.52,wowa04,1,45.1,49.0,47.0,4.0,100.0
Arthur_Rudolph,1577.0,52.0,44.0,4.0,100.0,50.0,48.0,2.0,50.0,45.07,prostoruss,1,45.02,48.0,44.0,8.0,100.0
kralj1,1599.0,62.0,36.0,2.0,100.0,68.0,32.0,0.0,50.0,45.0,arafar,-1,45.21,48.0,49.0,3.0,100.0
Blancachess,1573.0,38.0,53.0,9.0,100.0,37.25490196078432,50.98039215686274,11.76470588235294,51.0,45.1,PatrickH,-1,77.36,42.0,55.0,3.0,100.0
DRALY,1551.0,53.0,43.0,4.0,100.0,60.78431372549019,37.25490196078432,1.96078431372549,51.0,45.18,kbvanker,1,45.0,49.0,47.0,4.0,100.0
aalperen,1604.0,52.0,43.0,5.0,100.0,51.02040816326531,40.81632653061224,8.16326530612245,49.0,45.0,nikk3854,-1,45.01,45.0,49.0,6.0,100.0
SeanGallagher,1616.0,49.0,49.0,2.0,100.0,50.0,50.0,0.0,50.0,45.11,jcdcando,1,45.21,45.0,54.0,0.0,33.0
stipe1980,1558.0,54.0,45.0,1.0,100.0,61.224489795918366,36.734693877551024,2.0408163265306123,49.0,45.01,abosaeeds,-1,45.09,52.0,44.0,4.0,100.0
Kaspar0ck,1653.0,49.0,50.0,1.0,100.0,35.41666666666667,62.5,2.083333333333333,48.0,45.04,KingEnas,1,45.09,45.0,51.0,4.0,100.0
ca3pat,1819.0,62.0,36.0,2.0,100.0,58.333333333333336,39.58333333333333,2.083333333333333,48.0,45.05,HASTI_2151389,1,71.82,45.0,36.0,18.0,33.0
SiOtoy,1573.0,51.0,43.0,6.0,100.0,53.06122448979592,44.89795918367347,2.0408163265306123,49.0,45.18,PirAkamel,1,45.05,46.0,51.0,3.0,100.0
pattymac,1575.0,49.0,48.0,3.0,100.0,44.230769230769226,53.84615384615385,1.9230769230769231,52.0,45.57,Kajman9,-1,119.84,0.0,0.0,0.0,0.0
waleed1233,1508.0,50.0,48.0,2.0,100.0,38.297872340425535,59.57446808510638,2.127659574468085,47.0,45.02,BigLew69,-1,45.03,55.0,44.0,1.0,100.0
Alpitooo,1671.0,57.0,39.0,3.0,100.0,56.25,41.66666666666667,2.083333333333333,48.0,69.56,tobings,-1,52.14,0.0,100.0,0.0,6.0
pynyckl,1598.0,54.0,39.0,7.0,100.0,51.02040816326531,42.85714285714285,6.122448979591836,49.0,45.06,HaroldvanVredeburg,1,45.11,48.0,50.0,2.0,100.0
MyLoNiTe,1627.0,58.0,41.0,0.0,36.0,44.680851063829785,55.319148936170215,0.0,47.0,52.99,MMaAxXxXx17,1,45.2,56.0,42.0,2.0,100.0
Placekk1,1663.0,47.0,43.0,10.0,100.0,48.0,38.0,14.000000000000002,50.0,45.0,Hugoca30_46,1,45.07,49.0,50.0,1.0,100.0
neerajbhasi,1587.0,47.0,45.0,8.0,100.0,38.775510204081634,55.10204081632652,6.122448979591836,49.0,45.05,TomasMat,1,45.02,44.0,50.0,6.0,100.0
kOKRA,1544.0,47.0,50.0,3.0,100.0,40.81632653061224,55.10204081632652,4.081632653061225,49.0,45.03,Psychess1,-1,45.29,40.0,55.0,5.0,100.0
Ray_kwon,1569.0,55.0,41.0,4.0,100.0,57.99999999999999,38.0,4.0,50.0,45.0,Raafatghareeb,-1,45.0,47.0,51.0,2.0,100.0
fadi45207,1448.0,52.0,48.0,0.0,100.0,46.15384615384615,53.84615384615385,0.0,52.0,45.84,Antti0982,1,51.42,47.0,50.0,3.0,100.0
wizmo2,1552.0,66.0,33.0,0.0,36.0,47.05882352941176,47.05882352941176,5.88235294117647,51.0,45.29,hirosiroser,1,45.3,53.0,43.0,4.0,100.0
eric2612,1497.0,50.0,44.0,6.0,100.0,47.05882352941176,49.01960784313725,3.92156862745098,51.0,45.0,King-Henk,1,45.19,54.0,43.0,3.0,100.0
yenerim3455,1574.0,50.0,50.0,0.0,24.0,41.66666666666667,52.083333333333336,6.25,48.0,65.57,Stevo180,-1,49.39,0.0,50.0,50.0,6.0
Jz36,1591.0,49.0,46.0,5.0,100.0,45.09803921568628,50.98039215686274,3.92156862745098,51.0,46.15,sic30,-1,45.33,43.0,50.0,7.0,100.0
andy-bulat,1557.0,40.0,56.0,3.0,100.0,32.6530612244898,65.3061224489796,2.0408163265306123,49.0,55.1,anzorik,1,45.41,38.0,57.0,4.0,100.0
alejandrodvico,1774.0,66.0,30.0,3.0,90.0,44.0,52.0,4.0,25.0,166.8,MyLoNiTe,1,53.08,63.0,36.0,0.0,33.0
Johku186,1542.0,45.0,55.0,0.0,100.0,38.775510204081634,61.224489795918366,0.0,49.0,45.17,SoulReaver87,-1,45.36,49.0,49.0,2.0,100.0
hatem_zex,1641.0,51.0,43.0,6.0,100.0,51.02040816326531,40.81632653061224,8.16326530612245,49.0,45.1,mynamesSerg,-1,56.52,55.0,45.0,0.0,60.0
Sivaprasad-R,1724.0,67.0,31.0,2.0,100.0,62.264150943396224,35.84905660377358,1.8867924528301887,53.0,45.12,SergioLeon,-1,56.88,33.0,66.0,0.0,27.0
Bhavesh_Kumar,1542.0,46.0,51.0,3.0,100.0,44.230769230769226,53.84615384615385,1.9230769230769231,52.0,48.7,shpnt,-1,45.12,50.0,47.0,3.0,100.0
antonio72,1559.0,45.0,52.0,3.0,100.0,41.17647058823529,54.90196078431373,3.92156862745098,51.0,45.53,Samirhelal66,1,45.15,43.0,54.0,3.0,100.0
Kooya33,1571.0,60.0,37.0,3.0,100.0,65.38461538461539,32.69230769230769,1.9230769230769231,52.0,45.1,vovve,1,45.0,62.0,37.0,1.0,100.0
Rustikus,1545.0,47.0,48.0,5.0,100.0,56.00000000000001,38.0,6.0,50.0,45.05,snkr2010,1,45.27,50.0,42.0,8.0,100.0
cvetcvetit,1553.0,40.0,56.0,4.0,100.0,40.74074074074074,57.407407407407405,1.851851851851852,54.0,45.71,FadAV,0,45.49,48.0,51.0,0.0,93.0
Pepe1992v2,1461.0,55.0,42.0,3.0,100.0,46.15384615384615,50.0,3.8461538461538463,52.0,45.25,Bezpeka77,1,45.0,51.0,44.0,5.0,100.0
Danny_White,1587.0,47.0,50.0,3.0,100.0,45.09803921568628,50.98039215686274,3.92156862745098,51.0,45.82,yasari1962,-1,45.0,41.0,56.0,3.0,100.0
Thanhdat_11,1605.0,52.0,46.0,2.0,100.0,50.0,46.0,4.0,50.0,45.09,arias69,1,45.06,52.0,39.0,9.0,100.0
jimmythesaint,1589.0,50.0,45.0,5.0,100.0,51.02040816326531,42.85714285714285,6.122448979591836,49.0,45.02,ElhajHassan83,1,45.14,45.0,50.0,5.0,100.0
DmitryKochmar,1634.0,51.0,38.0,11.0,100.0,52.0,42.0,6.0,50.0,45.0,keepitpushing,-1,45.0,51.0,45.0,4.0,100.0
thabisomagetse11,1597.0,36.0,61.0,3.0,100.0,36.0,62.0,2.0,50.0,45.98,thenautilus,1,45.37,54.0,42.0,4.0,100.0
salem70nory,1580.0,48.0,46.0,6.0,100.0,44.0,48.0,8.0,50.0,45.0,vladimirknezevic,1,45.09,54.0,42.0,4.0,100.0
kronoszeus,1581.0,48.0,46.0,6.0,100.0,50.0,40.38461538461539,9.615384615384617,52.0,45.02,RhaF,1,45.21,53.0,43.0,4.0,100.0
kerim4263,1440.0,57.0,40.0,2.0,100.0,47.05882352941176,50.98039215686274,1.96078431372549,51.0,45.19,mennon,-1,68.35,48.0,48.0,4.0,100.0
Timarkes,1478.0,66.0,33.0,0.0,27.0,60.0,40.0,0.0,15.0,147.83,osmandurguti,-1,45.18,57.0,32.0,10.0,100.0
tel0s,1559.0,49.0,46.0,5.0,100.0,50.0,44.0,6.0,50.0,45.33,Fredsch,-1,45.23,49.0,42.0,9.0,100.0
Nikunjchhatbar,1532.0,37.0,50.0,13.0,100.0,56.00000000000001,38.0,6.0,50.0,45.11,Soft_keys12,-1,45.02,56.0,43.0,1.0,100.0
ripas,1183.0,40.0,55.0,5.0,100.0,42.0,48.0,10.0,50.0,45.0,martinstan,1,51.99,48.0,45.0,7.0,100.0
mithat020202,1606.0,50.0,46.0,4.0,100.0,52.0,44.0,4.0,50.0,46.12,Perleravel,1,45.78,45.0,51.0,4.0,100.0
vingadium_leviosa,1543.0,44.0,54.0,2.0,100.0,43.39622641509434,56.60377358490566,0.0,53.0,45.2,xkmato,-1,45.0,46.0,53.0,1.0,100.0
DorukMERT,1049.0,25.0,71.0,4.0,100.0,36.36363636363637,58.18181818181818,5.454545454545454,55.0,65.31,armen6710,-1,45.43,42.0,57.0,0.0,99.0
orestecampestre,1436.0,75.0,25.0,0.0,12.0,48.07692307692308,50.0,1.9230769230769231,52.0,53.9,HaaWaaR,1,419.96,0.0,0.0,0.0,0.0
ahmddhp,1559.0,48.0,49.0,3.0,100.0,55.10204081632652,42.85714285714285,2.0408163265306123,49.0,45.0,AlexeyMaeR,1,89.68,42.0,57.0,0.0,42.0
ebrahd,1455.0,28.0,71.0,0.0,21.0,34.69387755102041,61.224489795918366,4.081632653061225,49.0,54.78,OdelOllivares,1,58.84,0.0,100.0,0.0,3.0
Dr_Romero,1578.0,50.0,47.0,3.0,100.0,50.0,46.2962962962963,3.7037037037037033,54.0,45.05,Aliiiiiiibi,-1,45.16,46.0,52.0,2.0,100.0
faresfares1,1495.0,32.0,65.0,3.0,100.0,35.41666666666667,58.333333333333336,6.25,48.0,45.04,lichstars,-1,46.04,0.0,100.0,0.0,3.0
mikemx70,1586.0,48.0,48.0,4.0,100.0,48.0,44.0,8.0,50.0,45.01,hermangidio,-1,45.06,51.0,42.0,7.0,100.0
augarten,1549.0,47.0,51.0,2.0,100.0,36.0,60.0,4.0,50.0,45.03,GreatElephant,1,45.31,46.0,45.0,9.0,100.0
Seba78,1540.0,45.0,47.0,8.0,100.0,42.85714285714285,46.93877551020408,10.20408163265306,49.0,45.54,juliakarate,-1,76.35,62.0,33.0,4.0,72.0
vincentrodriges,1544.0,42.0,55.0,3.0,100.0,42.0,54.0,4.0,50.0,45.65,TexasToast,-1,46.6,0.0,0.0,0.0,0.0
Sorry_IwillBeatYou,1314.0,50.0,42.0,7.0,42.0,51.06382978723404,46.80851063829788,2.127659574468085,47.0,93.43,Solaris2,-1,45.13,40.0,56.0,4.0,100.0
FerrariSF90Stradale,1558.0,46.0,54.0,0.0,100.0,40.0,57.99999999999999,2.0,50.0,45.0,Gchess88,-1,45.07,50.0,49.0,1.0,100.0
Dihur,1567.0,37.0,57.0,5.0,100.0,45.09803921568628,43.13725490196079,11.76470588235294,51.0,45.0,Karopan,1,45.16,54.0,44.0,2.0,100.0
hedinger,1577.0,56.0,35.0,8.0,100.0,57.14285714285714,30.612244897959183,12.244897959183673,49.0,45.05,josefpieper,1,45.0,43.0,52.0,5.0,100.0
yyspetsnaz,1746.0,53.0,46.0,0.0,39.0,41.66666666666667,58.333333333333336,0.0,36.0,61.37,Hoister,1,76.77,43.0,43.0,12.0,48.0
DG_Dolan,1444.0,20.0,80.0,0.0,5.0,0.0,100.0,0.0,3.0,130.94,Asketon,-1,45.03,46.0,48.0,6.0,100.0
salim03,1478.0,43.0,53.0,4.0,100.0,37.5,56.25,6.25,48.0,45.2,Aaaddfghhhgd,-1,45.21,54.0,43.0,3.0,100.0
Rudolf_Pfuelb,1560.0,48.0,48.0,4.0,100.0,38.0,56.00000000000001,6.0,50.0,45.0,Shedar10,-1,45.08,44.0,47.0,9.0,100.0
handrei17,1694.0,55.0,44.0,1.0,100.0,45.09803921568628,52.94117647058824,1.96078431372549,51.0,45.05,Tadeo209,-1,45.0,41.0,56.0,3.0,100.0
Hardwer,1615.0,48.0,50.0,2.0,100.0,46.0,54.0,0.0,50.0,45.01,wolfi123,1,45.0,50.0,46.0,4.0,100.0
pppouo_73,1745.0,38.0,61.0,0.0,39.0,53.06122448979592,42.85714285714285,4.081632653061225,49.0,57.36,Demid907,1,72.15,0.0,0.0,0.0,0.0
tyrust,1553.0,45.0,50.0,5.0,100.0,38.46153846153847,55.76923076923077,5.769230769230769,52.0,45.01,levoniuks,-1,45.19,47.0,48.0,5.0,100.0
MoverxMover,2078.0,41.0,45.0,12.0,72.0,42.0,50.0,8.0,50.0,45.01,YaSsin122,-1,45.08,52.0,46.0,2.0,100.0
EyeGazing,1866.0,51.0,48.0,0.0,93.0,45.09803921568628,47.05882352941176,7.84313725490196,51.0,45.15,papen83,1,245.9,0.0,0.0,0.0,0.0
helpaw,1904.0,53.0,45.0,2.0,100.0,54.0,44.0,2.0,50.0,46.71,K1r11,0,64.14,40.0,50.0,10.0,30.0
waleedbeherychess,1452.0,0.0,100.0,0.0,12.0,38.0,52.0,10.0,50.0,98.27,Arion17,-1,77.49,50.0,50.0,0.0,6.0
pecosbill,1600.0,39.0,57.0,3.0,100.0,40.0,56.00000000000001,4.0,50.0,45.03,atoris43,1,45.2,43.0,48.0,9.0,100.0
Gonzokles,1602.0,54.0,40.0,6.0,100.0,51.02040816326531,44.89795918367347,4.081632653061225,49.0,45.03,domcaramujo,-1,45.11,56.0,41.0,2.0,100.0
MON969,1554.0,49.0,48.0,3.0,100.0,49.01960784313725,49.01960784313725,1.96078431372549,51.0,46.22,flogui,-1,45.08,56.0,41.0,2.0,100.0
m3l3nd3z,1429.0,42.0,56.0,2.0,100.0,48.07692307692308,51.92307692307693,0.0,52.0,45.0,Lexavrn,-1,45.1,44.0,45.0,11.0,100.0
mahmood3401,1746.0,53.0,46.0,0.0,90.0,48.0,50.0,2.0,50.0,74.65,Symaju,1,299.58,0.0,0.0,0.0,0.0
youpielove,1618.0,47.0,50.0,3.0,100.0,52.83018867924528,43.39622641509434,3.7735849056603774,53.0,45.03,OfficialTC1,1,45.0,46.0,52.0,2.0,100.0
Chessingmytime,1369.0,47.0,51.0,2.0,100.0,40.0,56.00000000000001,4.0,50.0,45.0,Naivart999,1,45.07,50.0,40.0,10.0,100.0
Abdo997,1368.0,25.0,75.0,0.0,12.0,42.5925925925926,53.70370370370371,3.7037037037037033,54.0,157.48,kingbzh,1,308.47,0.0,0.0,0.0,0.0
hrn63,1570.0,46.0,51.0,3.0,100.0,36.0,60.0,4.0,50.0,45.02,Mr_Ed1973,-1,45.0,50.0,48.0,2.0,100.0
MajklNight,1468.0,44.0,47.0,9.0,100.0,40.0,56.00000000000001,4.0,50.0,45.19,CajunChess311,1,87.71,52.0,47.0,0.0,57.0
Ufuk0855,1483.0,34.0,60.0,4.0,69.0,42.30769230769231,51.92307692307693,5.769230769230769,52.0,47.44,SFnZA7,-1,68.99,37.0,62.0,0.0,27.0
mikobey,1490.0,44.0,54.0,2.0,100.0,40.0,57.99999999999999,2.0,50.0,45.17,thevarathoma,1,45.01,52.0,42.0,6.0,100.0
Maikl1999,1566.0,48.0,48.0,4.0,100.0,44.89795918367347,53.06122448979592,2.0408163265306123,49.0,45.1,TatianaD,1,45.11,43.0,54.0,3.0,100.0
ramlalkorba1,1494.0,48.0,44.0,8.0,100.0,44.89795918367347,53.06122448979592,2.0408163265306123,49.0,45.13,arielmdelossantos,1,45.01,57.0,40.0,2.0,100.0
NskRonin,1505.0,50.0,44.0,6.0,100.0,52.083333333333336,37.5,10.416666666666668,48.0,45.05,XPANITEL,1,45.24,46.0,51.0,3.0,100.0
reschvesurin,1528.0,46.0,50.0,4.0,100.0,38.0,57.99999999999999,4.0,50.0,46.25,affable,-1,49.49,59.0,40.0,0.0,66.0
gustavoogido,1602.0,30.0,70.0,0.0,30.0,45.09803921568628,54.90196078431373,0.0,51.0,55.21,timbilt,-1,204.68,0.0,0.0,0.0,0.0
Thabo_Sithole,1569.0,31.0,62.0,6.0,48.0,40.0,57.99999999999999,2.0,50.0,45.0,patpat123,1,60.42,0.0,0.0,0.0,0.0
Mauricitobarrerito,1614.0,57.0,40.0,2.0,100.0,53.191489361702125,44.680851063829785,2.127659574468085,47.0,45.13,veaceslavraru,-1,45.0,48.0,49.0,3.0,100.0
Tal-moh,1542.0,41.0,50.0,9.0,100.0,44.230769230769226,53.84615384615385,1.9230769230769231,52.0,45.12,tommyp709,1,45.09,40.0,56.0,3.0,100.0
chorab,1807.0,40.0,54.0,6.0,100.0,48.93617021276596,44.680851063829785,6.382978723404255,47.0,45.03,nerceiram,-1,45.0,50.0,48.0,2.0,100.0
Wehlau,1542.0,56.0,42.0,1.0,100.0,48.97959183673469,48.97959183673469,2.0408163265306123,49.0,45.0,carabasin_markiisi,1,45.06,45.0,47.0,8.0,100.0
Hmidan83,1583.0,54.0,40.0,6.0,100.0,53.06122448979592,42.85714285714285,4.081632653061225,49.0,45.04,atablanca,1,45.02,46.0,48.0,6.0,100.0
GoldR,1543.0,51.0,48.0,1.0,100.0,47.05882352941176,50.98039215686274,1.96078431372549,51.0,51.95,sh1ne4u,-1,48.0,53.0,47.0,0.0,100.0
bchess8,1520.0,33.0,66.0,0.0,36.0,39.21568627450981,54.90196078431373,5.88235294117647,51.0,45.22,DrKalpeshShah,-1,500.0,0.0,0.0,0.0,0.0
tomiokachess,1500.0,49.0,50.0,1.0,100.0,54.90196078431373,45.09803921568628,0.0,51.0,45.28,Xercus,-1,45.02,56.0,41.0,2.0,100.0
marcoaldi,1591.0,52.0,44.0,4.0,100.0,56.00000000000001,42.0,2.0,50.0,45.26,v123cro,-1,45.5,53.0,41.0,6.0,100.0
Taras1971,1638.0,41.0,56.0,2.0,100.0,33.33333333333333,64.70588235294117,1.96078431372549,51.0,45.17,Ananoliy_228,-1,47.0,45.0,48.0,7.0,100.0
mim19,1560.0,45.0,50.0,5.0,100.0,45.09803921568628,52.94117647058824,1.96078431372549,51.0,45.0,TheDevilsDaddy,-1,45.01,51.0,43.0,6.0,100.0
jb62fany,1571.0,49.0,49.0,2.0,100.0,48.0,48.0,4.0,50.0,45.1,ESAND,-1,45.15,59.0,37.0,4.0,100.0
Paraskevov,1599.0,45.0,51.0,4.0,100.0,46.15384615384615,48.07692307692308,5.769230769230769,52.0,45.22,HelRafka,1,45.08,55.0,42.0,3.0,100.0
Gen1982,1569.0,46.0,54.0,0.0,100.0,45.83333333333333,54.16666666666666,0.0,48.0,45.03,amhaari,1,45.01,56.0,43.0,1.0,100.0
fleckes,1559.0,44.0,50.0,6.0,100.0,46.0,50.0,4.0,50.0,45.04,SuvidhaPatekar,-1,45.01,44.0,53.0,3.0,100.0
waxxaptah,1925.0,51.0,49.0,0.0,100.0,47.72727272727273,50.0,2.272727272727273,44.0,97.09,Jobbime,-1,143.54,0.0,0.0,0.0,0.0
mustafamaksuti,1530.0,48.0,50.0,2.0,100.0,44.89795918367347,55.10204081632652,0.0,49.0,45.57,N6289,-1,45.1,49.0,45.0,6.0,100.0
Pleshko89,1745.0,56.0,41.0,3.0,100.0,48.07692307692308,48.07692307692308,3.8461538461538463,52.0,45.61,Glm66,-1,45.01,45.0,51.0,4.0,100.0
roka05,1663.0,47.0,48.0,5.0,100.0,53.06122448979592,44.89795918367347,2.0408163265306123,49.0,45.0,root64,1,45.21,49.0,46.0,5.0,100.0
Vincent_Carly,1492.0,56.0,41.0,2.0,100.0,43.63636363636363,52.72727272727272,3.636363636363636,55.0,45.19,nupeldam,1,45.38,46.0,53.0,1.0,100.0
dnishkal,1577.0,48.0,49.0,3.0,100.0,35.294117647058826,54.90196078431373,9.803921568627452,51.0,75.44,Zarilaididd,1,46.94,66.0,33.0,0.0,27.0
