user_id,blitz_rating,win_rate,lose_rate,draw_rate,game_count
Satishswain,1248.0,48.0,49.0,3.0,100.0
vinijr77,2816.0,65.0,25.0,10.0,100.0
Ricardoski,2003.0,44.0,52.0,4.0,100.0
MichRum,2227.0,51.0,42.0,7.0,100.0
lerzel123,1020.0,0.0,100.0,0.0,3.0
AllGunsBlazing22,2603.0,53.0,34.0,13.0,100.0
theimeto,1946.0,45.0,49.0,6.0,100.0
Ayush_Ranjan819,1966.0,66.0,33.0,0.0,9.0
rsumitrout3,1351.0,0.0,0.0,0.0,0.0
Alirezaaaaaaa7,1453.0,42.0,49.0,9.0,100.0
harry06,1463.0,46.0,52.0,2.0,100.0
Morcus1963,2052.0,42.0,51.0,7.0,100.0
kitikita123,1598.0,60.0,33.0,7.0,100.0
TheRegista,1345.0,0.0,0.0,0.0,0.0
semipro623,1246.0,48.0,50.0,2.0,100.0
resiliente99,2801.0,0.0,0.0,0.0,0.0
Positional_player008,2120.0,57.0,42.0,0.0,99.0
SavvaVetokhin2009,2582.0,0.0,0.0,0.0,0.0
GardaGv2,1099.0,56.0,41.0,3.0,100.0
AntonTsaruyk,1303.0,100.0,0.0,0.0,3.0
danielithium,1500.0,0.0,0.0,0.0,0.0
Gabix94,2546.0,0.0,0.0,0.0,0.0
Kolmychkov,2141.0,40.0,55.0,5.0,100.0
abbasali1234,2186.0,56.0,39.0,5.0,100.0
Zero000001,1590.0,46.0,49.0,5.0,100.0
DjMaestro1983,660.0,0.0,0.0,0.0,0.0
StormingAngel,1720.0,59.0,39.0,2.0,100.0
Miss_Lizzy,1218.0,0.0,0.0,0.0,0.0
Ozuna1179,2155.0,65.0,30.0,5.0,100.0
djdkfkkfej,1500.0,43.0,54.0,3.0,100.0
Heart_of_Fire_Cat,2584.0,31.0,56.0,12.0,100.0
FelixHu,944.0,0.0,0.0,0.0,0.0
fristaylersmith,1140.0,50.0,48.0,2.0,100.0
Obedas,1197.0,45.0,54.0,1.0,100.0
coportov57,704.0,40.0,56.0,3.0,100.0
Josue_Daza,1406.0,48.0,46.0,6.0,100.0
prakhargosain,1975.0,59.0,39.0,2.0,100.0
M1h3l,2158.0,40.0,50.0,10.0,100.0
Ehaab_ramadan,2044.0,52.0,42.0,6.0,100.0
umang_king_2341,1353.0,22.0,77.0,0.0,27.0
pantvak,1830.0,41.0,56.0,3.0,100.0
Phuong14,2033.0,0.0,0.0,0.0,0.0
TolloT,2422.0,48.0,47.0,5.0,100.0
sasadj,2091.0,49.0,41.0,10.0,100.0
Aatu65536,2301.0,0.0,0.0,0.0,0.0
good6666,2008.0,66.0,27.0,7.0,100.0
LuuckyyLuke,1700.0,32.0,67.0,1.0,100.0
SlumpOnChess,1053.0,31.0,65.0,4.0,100.0
SpongeyDad,2238.0,48.0,39.0,11.0,96.0
Torry,1830.0,36.0,61.0,3.0,100.0
luispahissa,1670.0,25.0,72.0,3.0,100.0
Josipan_81,2516.0,61.0,30.0,9.0,100.0
jalavi,1256.0,48.0,46.0,6.0,100.0
kaomer,2148.0,68.0,25.0,6.0,48.0
sreeramg,1151.0,54.0,42.0,4.0,100.0
dArTalgnan,2043.0,53.0,43.0,4.0,100.0
joudi1000,1090.0,50.0,45.0,5.0,100.0
firebobnutting,1062.0,16.0,83.0,0.0,6.0
yur1010yur,1908.0,48.0,47.0,5.0,100.0
Cultureindustry,2456.0,39.0,53.0,8.0,100.0
QaungHyu,1455.0,44.0,51.0,5.0,100.0
paulinhosr,1263.0,52.0,48.0,0.0,100.0
Killumi95,1021.0,0.0,0.0,0.0,0.0
beachboy666,1502.0,49.0,47.0,4.0,100.0
Kapss009,1430.0,46.0,46.0,8.0,100.0
Ilias999,1369.0,0.0,0.0,0.0,0.0
Tomasz57,1830.0,45.0,49.0,6.0,100.0
Alzkun,1025.0,0.0,0.0,0.0,0.0
Terredorr,1506.0,38.0,50.0,12.0,100.0
ohsh8712,1500.0,0.0,0.0,0.0,0.0
Azim07,1455.0,40.0,60.0,0.0,100.0
AdamCollins,2548.0,43.0,41.0,16.0,100.0
Pgchess13,1429.0,52.0,43.0,5.0,100.0
w0b3g0n,1461.0,49.0,49.0,2.0,100.0
raviteja982000,1119.0,46.0,52.0,2.0,100.0
prospectuschess,2209.0,43.0,51.0,6.0,100.0
Shuak90,1468.0,46.0,48.0,6.0,100.0
Nasissimo2,1527.0,36.0,60.0,4.0,100.0
imperialxadrez1,1838.0,52.0,40.0,8.0,100.0
hapinok,1987.0,60.0,40.0,0.0,100.0
volshebnik_shrek,2490.0,46.0,42.0,12.0,100.0
Gatotkoco995,2304.0,56.0,40.0,3.0,100.0
hesh46,1812.0,55.0,44.0,1.0,100.0
julwado,1472.0,44.0,46.0,10.0,100.0
fujiwaratakumi1905,606.0,49.0,41.0,10.0,100.0
iliafza,1251.0,46.0,47.0,7.0,100.0
JHamberg,2001.0,50.0,36.0,14.0,100.0
DrBananaa,2336.0,52.0,39.0,9.0,100.0
dewey988,1383.0,49.0,50.0,1.0,100.0
Goraspi,1390.0,49.0,45.0,6.0,100.0
santyago_myr,760.0,24.0,68.0,8.0,100.0
sss6567,2297.0,43.0,51.0,6.0,100.0
visselrunner,1416.0,45.0,45.0,10.0,100.0
J_Pumba,1477.0,55.0,37.0,8.0,100.0
ADZAN_Bin_ACHMAD,1664.0,46.0,51.0,3.0,100.0
pasionxelchess,1838.0,0.0,0.0,0.0,0.0
Schpiller,2461.0,59.0,34.0,7.0,100.0
nunezhereje,2089.0,57.0,35.0,7.0,42.0
sardw,1327.0,45.0,46.0,9.0,100.0
hungzhao,2608.0,67.0,31.0,2.0,100.0
Casrem,516.0,26.0,61.0,11.0,76.0
Khiall_ccn,1486.0,47.0,48.0,5.0,100.0
mikhael10tal,2025.0,47.0,44.0,9.0,100.0
yoseph2013,2650.0,68.0,19.0,13.0,100.0
Magisterberg,2642.0,56.0,35.0,8.0,100.0
TBNR763,2357.0,72.0,23.0,5.0,100.0
Pawndercover,2434.0,57.0,31.0,11.0,100.0
ogbublik,1077.0,100.0,0.0,0.0,9.0
MMohitM,904.0,44.0,49.0,7.0,100.0
TheBarbaric,1438.0,53.0,41.0,6.0,100.0
Mumraaah,1196.0,34.0,65.0,1.0,100.0
ajjbrzrf,1512.0,56.0,39.0,5.0,100.0
maick82,2344.0,41.0,57.0,1.0,100.0
Metaru_sama,1456.0,61.0,37.0,2.0,100.0
rezoons,2192.0,52.0,39.0,9.0,100.0
sayanrath2013,1077.0,41.0,52.0,5.0,51.0
k_eops,1029.0,0.0,0.0,0.0,0.0
iyad2017,860.0,33.0,66.0,0.0,12.0
JustAmature,1446.0,34.0,65.0,1.0,100.0
chimeg,2039.0,53.0,46.0,1.0,100.0
thneed,1057.0,54.0,45.0,1.0,100.0
aloneinnthedark,1443.0,47.0,48.0,5.0,100.0
TrixR4Kidzzz,2459.0,83.0,16.0,0.0,54.0
Tal_is_amazing,2164.0,48.0,49.0,3.0,100.0
Magnetograf,1175.0,52.0,47.0,1.0,100.0
Chrissthiann,1247.0,51.0,49.0,0.0,100.0
iVoguer,1665.0,74.0,26.0,0.0,100.0
juanchope039,1268.0,0.0,100.0,0.0,3.0
Herkington,2216.0,50.0,47.0,3.0,100.0
ishan007,1461.0,52.0,44.0,4.0,100.0
CelticParadise,2011.0,49.0,50.0,1.0,100.0
Alejandro_T_2010,1320.0,0.0,0.0,0.0,0.0
cheburashka15,2783.0,70.0,27.0,3.0,100.0
Garris51,1451.0,0.0,0.0,0.0,0.0
adamiva5,2383.0,54.0,43.0,3.0,100.0
vinod-vms,1469.0,48.0,52.0,0.0,100.0
cristian_viera,2042.0,47.0,45.0,8.0,100.0
jcchess15,2328.0,56.0,38.0,6.0,100.0
Zhigalko_Sergei,2733.0,74.0,16.0,10.0,100.0
Alammonjur,2204.0,51.0,45.0,4.0,100.0
vanpel84,1332.0,33.0,66.0,0.0,36.0
TheBrainCrusher,2587.0,53.0,42.0,5.0,100.0
intolerante,2003.0,43.0,51.0,6.0,100.0
jamatta,1834.0,50.0,43.0,7.0,100.0
ayulebedev1983,1753.0,52.0,42.0,6.0,100.0
nouardbdb,1261.0,55.0,39.0,6.0,100.0
karesz1h,1268.0,42.0,53.0,5.0,100.0
JELLINEK,1996.0,48.0,49.0,3.0,100.0
meisamf,1345.0,49.0,49.0,2.0,100.0
pichibart,552.0,48.0,51.0,1.0,100.0
Kamil51,2059.0,45.0,48.0,7.0,100.0
Ricardo420,1975.0,72.0,26.0,2.0,100.0
pratik88,1136.0,57.0,38.0,4.0,100.0
Itsmeanpete,1957.0,54.0,42.0,4.0,100.0
msb2,2735.0,0.0,0.0,0.0,0.0
Plmlgs99,2571.0,47.0,40.0,13.0,100.0
L-antonio,1664.0,47.0,48.0,5.0,100.0
chevalierdemalte,829.0,0.0,0.0,0.0,0.0
Jenkovich,2651.0,51.0,45.0,4.0,100.0
misswittychess,2394.0,37.0,27.0,34.0,87.0
Fred_Fertig_64,2455.0,37.0,37.0,25.0,24.0
Villi71,1364.0,51.0,47.0,2.0,100.0
hbas4530,1240.0,24.0,76.0,0.0,100.0
joaocustdiao,1448.0,43.0,48.0,9.0,100.0
Shivansh161012,1307.0,43.0,56.0,0.0,69.0
Patralgan,2114.0,55.0,34.0,11.0,100.0
Daniyal_Rysaev,2520.0,57.0,40.0,2.0,100.0
BNK2020,2796.0,47.0,39.0,14.0,100.0
Andreykakis,2214.0,57.0,42.0,0.0,84.0
immlittimmortal,2292.0,49.0,47.0,4.0,100.0
jozarov,2485.0,47.0,43.0,10.0,100.0
NidzaJabuka,1895.0,39.0,57.0,3.0,100.0
Henry_Leon,2110.0,49.0,50.0,1.0,100.0
Avoerna08,2263.0,46.0,48.0,6.0,100.0
Deepak009945,1278.0,47.0,48.0,5.0,100.0
GospodinPJ,2318.0,39.0,48.0,13.0,100.0
imee01,925.0,68.0,24.0,8.0,100.0
charlye87,1511.0,44.0,50.0,6.0,100.0
Sallaia,1082.0,43.0,54.0,3.0,100.0
Zulu100man,1090.0,43.0,55.0,2.0,100.0
rhysmadden,1065.0,0.0,0.0,0.0,0.0
dimkor,2578.0,45.0,44.0,11.0,100.0
whiteyvisage,1415.0,45.0,46.0,9.0,100.0
shapiemdisa,843.0,0.0,0.0,0.0,0.0
ayman715,2239.0,50.0,42.0,8.0,100.0
welo47,1328.0,48.0,51.0,1.0,100.0
SachinPundge,1073.0,51.0,49.0,0.0,100.0
MaksimDauengauer,1037.0,66.0,33.0,0.0,9.0
JeremLS,515.0,54.0,43.0,3.0,100.0
Yugee2007,1500.0,0.0,0.0,0.0,0.0
Zub0103,1193.0,0.0,0.0,0.0,0.0
francescomase,987.0,56.0,43.0,1.0,100.0
danibucha,1390.0,100.0,0.0,0.0,3.0
Kangcfa,2145.0,0.0,0.0,0.0,0.0
OpferOpferMatt,2127.0,45.0,48.0,7.0,100.0
NeoBchik,1145.0,53.0,39.0,8.0,100.0
pmo2004,2334.0,50.0,44.0,5.0,54.0
bulli212,1975.0,50.0,46.0,4.0,100.0
AAVV2,1060.0,53.0,40.0,7.0,100.0
Dr_Ertel,1709.0,60.0,36.0,4.0,100.0
Amogh_Bhat,1515.0,46.0,46.0,6.0,96.0
toinfinityandbeyond1,1156.0,46.0,45.0,9.0,100.0
sdn2023,1798.0,50.0,46.0,4.0,100.0
bloodymariel,2023.0,53.0,44.0,3.0,100.0
Ahmd19,1145.0,33.0,66.0,0.0,6.0
Fhjull86,1749.0,38.0,59.0,3.0,100.0
twoWayJose,1035.0,48.0,48.0,4.0,100.0
Soham0705,2730.0,58.0,38.0,3.0,93.0
ich-selbst,1018.0,0.0,0.0,0.0,0.0
entuhro,1360.0,46.0,51.0,3.0,100.0
Tokoy,2126.0,46.0,51.0,3.0,100.0
B_moradi,2345.0,45.0,51.0,4.0,100.0
adask10,2701.0,63.0,24.0,13.0,100.0
Cresswell,2677.0,75.0,25.0,0.0,24.0
hossein_babaee,2635.0,52.0,45.0,3.0,100.0
MVK-RV,1446.0,46.0,50.0,4.0,100.0
shindebhushan15,1381.0,38.0,55.0,7.0,100.0
Saidjon123,2231.0,44.0,51.0,5.0,100.0
Tazmanian_devil,2152.0,51.0,46.0,3.0,100.0
ManJeena,1081.0,20.0,50.0,30.0,30.0
torvalde,1090.0,47.0,50.0,3.0,100.0
Xaratech,1378.0,73.0,25.0,2.0,100.0
IsabelleGusse_07,1043.0,53.0,42.0,5.0,100.0
Chayka,2252.0,53.0,40.0,7.0,100.0
BIYMURZA2012,1237.0,40.0,55.0,5.0,40.0
ReChesster,1380.0,59.0,27.0,14.0,100.0
Fighter89,2617.0,69.0,18.0,13.0,100.0
APKnight_ADN22,2025.0,44.0,55.0,1.0,100.0
Jacob8111,1385.0,45.0,55.0,0.0,100.0
Babi_nou,1866.0,44.0,51.0,5.0,100.0
Abdallahmogahed111,1480.0,46.0,50.0,4.0,100.0
saeedking1,2361.0,0.0,0.0,0.0,0.0
El_maestro04,1138.0,0.0,100.0,0.0,3.0
Dany_chess,1343.0,0.0,0.0,0.0,0.0
rakhat2007,2288.0,37.0,51.0,12.0,100.0
Et_chic_et_mat,1777.0,45.0,50.0,5.0,100.0
chmnm,1976.0,48.0,48.0,4.0,100.0
Prajeet1,1086.0,0.0,0.0,0.0,0.0
ozuguzel42,1400.0,52.0,45.0,3.0,100.0
Luisetepelaez,1137.0,30.0,59.0,11.0,100.0
ShivaNataraja,1976.0,47.0,50.0,3.0,100.0
tapiojulkunen,2017.0,60.0,30.0,10.0,60.0
LV-230,2255.0,52.0,42.0,6.0,100.0
BertramicAttack,2349.0,56.0,38.0,6.0,100.0
Ryuzakira333,1500.0,0.0,0.0,0.0,0.0
riga2024,2547.0,51.0,43.0,6.0,100.0
flashka,2475.0,52.0,42.0,6.0,100.0
iamchrisjhon,1167.0,47.0,45.0,7.0,91.0
katemee,1087.0,46.0,47.0,7.0,100.0
priyanshx16,1799.0,15.0,77.0,7.0,57.0
GrindHard,2323.0,38.0,51.0,11.0,100.0
pawl_s,1455.0,40.0,53.0,7.0,100.0
Stonedzone,1245.0,53.0,47.0,0.0,100.0
The_Chess_Manatee,900.0,52.0,42.0,5.0,57.0
batman_8,1018.0,49.0,49.0,2.0,100.0
Kisa322,2476.0,47.0,45.0,8.0,100.0
DatAndy,1410.0,30.0,69.0,0.0,78.0
petrovich_gm,2643.0,59.0,34.0,7.0,100.0
rhb24,1072.0,42.0,51.0,7.0,100.0
SerHio1963,2567.0,40.0,55.0,5.0,100.0
Babakjf,1292.0,56.0,42.0,1.0,100.0
Peace_Mover23,1365.0,0.0,0.0,0.0,0.0
HuseyinEsat,860.0,0.0,0.0,0.0,0.0
Alexandr19801980,1371.0,42.0,52.0,6.0,100.0
Heribert231,895.0,37.0,61.0,2.0,100.0
paneiros,1758.0,40.0,40.0,20.0,15.0
Starbox2010,2680.0,48.0,34.0,18.0,100.0
marzouqchowdhury,2350.0,49.0,45.0,6.0,100.0
Abhinav_Mudgal,1904.0,53.0,46.0,0.0,45.0
fottur,2630.0,73.0,21.0,4.0,23.0
hamidebh001,2569.0,55.0,44.0,1.0,100.0
Vikor0297,1104.0,52.0,43.0,5.0,100.0
u_riyaraj,928.0,0.0,0.0,0.0,0.0
Delfo2020,1800.0,51.0,45.0,4.0,100.0
Abbaz12,2256.0,48.0,47.0,5.0,100.0
Jumasi,1106.0,0.0,0.0,0.0,0.0
ady53,1920.0,53.0,44.0,3.0,100.0
Min02,847.0,36.0,59.0,5.0,100.0
callofdeath,2429.0,63.0,30.0,7.0,100.0
tungaa202104,1392.0,0.0,0.0,0.0,0.0
iamking123,2201.0,0.0,100.0,0.0,3.0
mihhak,1906.0,50.0,49.0,1.0,100.0
USD60000,849.0,56.0,40.0,3.0,100.0
dobremoj,1940.0,53.0,40.0,7.0,100.0
durckm,1500.0,0.0,0.0,0.0,0.0
ZhohoFF,2661.0,36.0,51.0,13.0,100.0
Denona23,1939.0,39.0,54.0,7.0,100.0
Nikolay2811,1142.0,0.0,0.0,0.0,0.0
Ferpiana2,2013.0,0.0,0.0,0.0,0.0
MiyamotoMusashi-CAJA,2256.0,0.0,0.0,0.0,0.0
Ernest0-0,564.0,0.0,0.0,0.0,0.0
ledinavelosipede,2707.0,0.0,0.0,0.0,0.0
merciless_ant,2259.0,0.0,0.0,0.0,0.0
Arkhipenko_Daniil,2396.0,0.0,0.0,0.0,0.0
KOTbKA,2535.0,0.0,0.0,0.0,0.0
MrSOK,2653.0,0.0,0.0,0.0,0.0
Night-King11,1855.0,0.0,0.0,0.0,0.0
stormbinger7007,1159.0,0.0,0.0,0.0,0.0
maxxie225,947.0,0.0,0.0,0.0,0.0
Attila76,2587.0,0.0,0.0,0.0,0.0
Zinner_Override,2625.0,0.0,0.0,0.0,0.0
aaryan_varshney,2594.0,0.0,0.0,0.0,0.0
AnnelizzeRademacher,1179.0,0.0,0.0,0.0,0.0
seitroppoforte,1424.0,0.0,0.0,0.0,0.0
DECIMU,2584.0,0.0,0.0,0.0,0.0
papaocah,1350.0,0.0,0.0,0.0,0.0
damau6,1415.0,0.0,0.0,0.0,0.0
M07m4d,1251.0,0.0,0.0,0.0,0.0
staufenberger,1006.0,0.0,0.0,0.0,0.0
midhat59,2174.0,0.0,0.0,0.0,0.0
hotelero,2283.0,0.0,0.0,0.0,0.0
Tamrik2,2305.0,0.0,0.0,0.0,0.0
okCool123,1917.0,0.0,0.0,0.0,0.0
adharma,1446.0,0.0,0.0,0.0,0.0
AitbekM,1050.0,0.0,0.0,0.0,0.0
Sawka322,2180.0,0.0,0.0,0.0,0.0
ProsperSM,1668.0,0.0,0.0,0.0,0.0
civeron,1498.0,0.0,0.0,0.0,0.0
ovi737,1165.0,0.0,0.0,0.0,0.0
Cranmobbed,2462.0,0.0,0.0,0.0,0.0
SugarMagnolia,2470.0,0.0,0.0,0.0,0.0
shabaudda,2033.0,0.0,0.0,0.0,0.0
serjiokos,1500.0,0.0,0.0,0.0,0.0
FakeMaster141929,2003.0,0.0,0.0,0.0,0.0
k-mikey,2321.0,0.0,0.0,0.0,0.0
texi2,2069.0,0.0,0.0,0.0,0.0
gao239,1528.0,0.0,0.0,0.0,0.0
fathy2004,1324.0,0.0,0.0,0.0,0.0
Puss_X7,2184.0,0.0,0.0,0.0,0.0
yxatuko,2393.0,0.0,0.0,0.0,0.0
hibiscus1360,1536.0,0.0,0.0,0.0,0.0
ManoelSinval,862.0,0.0,0.0,0.0,0.0
Gville,1188.0,0.0,0.0,0.0,0.0
assassineclipse,1413.0,0.0,0.0,0.0,0.0
dudafanboy,2257.0,0.0,0.0,0.0,0.0
JoshHolz,1842.0,0.0,0.0,0.0,0.0
lestri,2618.0,0.0,0.0,0.0,0.0
S1ptex,955.0,0.0,0.0,0.0,0.0
spencerguwop,1130.0,0.0,0.0,0.0,0.0
ZtracenyPripad,1665.0,0.0,0.0,0.0,0.0
Lep_Cantillas,1367.0,0.0,0.0,0.0,0.0
xn1lem3x2024,2307.0,0.0,0.0,0.0,0.0
ALEXT111,1364.0,0.0,0.0,0.0,0.0
yolier,855.0,0.0,0.0,0.0,0.0
kafulakanchi,1274.0,0.0,0.0,0.0,0.0
Sergey_TR2022,2471.0,0.0,0.0,0.0,0.0
Krixsus10,1360.0,0.0,0.0,0.0,0.0
PrisonBreak_Michael,2382.0,0.0,0.0,0.0,0.0
jieltmcommeta,2569.0,0.0,0.0,0.0,0.0
Chu-do,2552.0,0.0,0.0,0.0,0.0
RustyBuoy,1399.0,0.0,0.0,0.0,0.0
davmaham,2075.0,0.0,0.0,0.0,0.0
dtjr63,1099.0,0.0,0.0,0.0,0.0
Sparta75,2579.0,0.0,0.0,0.0,0.0
Gregchessness,1147.0,0.0,0.0,0.0,0.0
omar_abuyounis1994,995.0,0.0,0.0,0.0,0.0
noahschn,1270.0,0.0,0.0,0.0,0.0
Gregory_Tonian,1381.0,0.0,0.0,0.0,0.0
j12segal,1920.0,0.0,0.0,0.0,0.0
Engo_Genco,993.0,0.0,0.0,0.0,0.0
fenixM,1986.0,0.0,0.0,0.0,0.0
Mulan_GT,1255.0,0.0,0.0,0.0,0.0
howmuchisthefish2025,2356.0,0.0,0.0,0.0,0.0
TheChessPrince,2434.0,0.0,0.0,0.0,0.0
viraatchess2009,1453.0,0.0,0.0,0.0,0.0
Mind_Gamer66,1382.0,0.0,0.0,0.0,0.0
Corre_por_tu_vida,2671.0,0.0,0.0,0.0,0.0
legbreakgoogly,2238.0,0.0,0.0,0.0,0.0
Tchoupiiii,2374.0,0.0,0.0,0.0,0.0
agus_sbg99,1973.0,0.0,0.0,0.0,0.0
alyurm,1539.0,0.0,0.0,0.0,0.0
dayageek,1500.0,0.0,0.0,0.0,0.0
vestalia5,764.0,0.0,0.0,0.0,0.0
drop_stone,2799.0,0.0,0.0,0.0,0.0
HIMARS_M142,2393.0,0.0,0.0,0.0,0.0
FredrikStrand,1674.0,0.0,0.0,0.0,0.0
ImpressiveTheory,2207.0,0.0,0.0,0.0,0.0
Ikki68,2050.0,0.0,0.0,0.0,0.0
ECHINOCEREUS,1815.0,0.0,0.0,0.0,0.0
Mikhail_Peres,1817.0,0.0,0.0,0.0,0.0
kingkongkang5,954.0,0.0,0.0,0.0,0.0
enitpenima,2168.0,0.0,0.0,0.0,0.0
khinmaungkyaw,1029.0,0.0,0.0,0.0,0.0
alienvspredator,1190.0,0.0,0.0,0.0,0.0
boyjay,1018.0,0.0,0.0,0.0,0.0
baturiko,1362.0,0.0,0.0,0.0,0.0
Gigito26,524.0,0.0,0.0,0.0,0.0
Mightyms,2461.0,0.0,0.0,0.0,0.0
mina7177,998.0,0.0,0.0,0.0,0.0
Pirschei,1464.0,0.0,0.0,0.0,0.0
Loklokley,1637.0,0.0,0.0,0.0,0.0
OrujoFlojete,2476.0,0.0,0.0,0.0,0.0
UncleGary63,1095.0,0.0,0.0,0.0,0.0
XocasLT,2494.0,0.0,0.0,0.0,0.0
DavidRosenkoetter,931.0,0.0,0.0,0.0,0.0
kiraa28,1264.0,0.0,0.0,0.0,0.0
filfern,1664.0,0.0,0.0,0.0,0.0
rmeysaa,556.0,0.0,0.0,0.0,0.0
KlubMate,1650.0,0.0,0.0,0.0,0.0
Andrew_AK,1400.0,0.0,0.0,0.0,0.0
tromi,1260.0,0.0,0.0,0.0,0.0
Javicho619,1804.0,0.0,0.0,0.0,0.0
MartinLorenzini,,0.0,0.0,0.0,0.0
carmona1956,1814.0,0.0,0.0,0.0,0.0
Derbeian,2363.0,0.0,0.0,0.0,0.0
ValeraTula,1795.0,0.0,0.0,0.0,0.0
Shamplex,876.0,0.0,0.0,0.0,0.0
gemmita22,642.0,0.0,0.0,0.0,0.0
andryzhun,1375.0,0.0,0.0,0.0,0.0
TusharBachchan,905.0,0.0,0.0,0.0,0.0
sgen,1717.0,0.0,0.0,0.0,0.0
Zaven_ChessMood,2728.0,0.0,0.0,0.0,0.0
abasrazani,1440.0,0.0,0.0,0.0,0.0
OlegSokolov67,1395.0,0.0,0.0,0.0,0.0
Dfsfsadsadsdas,995.0,0.0,0.0,0.0,0.0
Dugin_Sergey,2388.0,0.0,0.0,0.0,0.0
ivanraguz97,1928.0,0.0,0.0,0.0,0.0
IEGAD,1591.0,0.0,0.0,0.0,0.0
Tarek-Shaban,1456.0,0.0,0.0,0.0,0.0
Rezak666,1802.0,0.0,0.0,0.0,0.0
MySnakeDoc,2178.0,0.0,0.0,0.0,0.0
deniskhevrolin,1374.0,0.0,0.0,0.0,0.0
Drachenvariante,2130.0,0.0,0.0,0.0,0.0
abdotammam,1358.0,0.0,0.0,0.0,0.0
Pavlzerg,1279.0,0.0,0.0,0.0,0.0
deepak20002,2292.0,0.0,0.0,0.0,0.0
babirom77,1016.0,0.0,0.0,0.0,0.0
armangarip,1443.0,0.0,0.0,0.0,0.0
akiba66,2022.0,0.0,0.0,0.0,0.0
edoardo920,1918.0,0.0,0.0,0.0,0.0
Papolabestia123,2635.0,0.0,0.0,0.0,0.0
Iwantogotoswizerland,2486.0,0.0,0.0,0.0,0.0
RikhilEmmanuel2019,1879.0,0.0,0.0,0.0,0.0
WorldChessMaster24,2588.0,0.0,0.0,0.0,0.0
j2dindia,2350.0,0.0,0.0,0.0,0.0
sindy_24,2037.0,0.0,0.0,0.0,0.0
Milky-WayTM,2351.0,0.0,0.0,0.0,0.0
MCSE69,2503.0,0.0,0.0,0.0,0.0
Kikkertje9,2108.0,0.0,0.0,0.0,0.0
bohemond_1,1926.0,0.0,0.0,0.0,0.0
das99,1442.0,0.0,0.0,0.0,0.0
Inspiregod,1274.0,0.0,0.0,0.0,0.0
Pakkasukko,1877.0,0.0,0.0,0.0,0.0
Arkadiy200000,2709.0,0.0,0.0,0.0,0.0
rahimbi,1546.0,0.0,0.0,0.0,0.0
ODRA-3RBI,836.0,0.0,0.0,0.0,0.0
Hamid_e,1097.0,0.0,0.0,0.0,0.0
Zhongguo_Haijun,2230.0,0.0,0.0,0.0,0.0
stregobauer,1475.0,0.0,0.0,0.0,0.0
LucaChess97,1358.0,0.0,0.0,0.0,0.0
Aswin_Jagz,1402.0,0.0,0.0,0.0,0.0
yasinates3424,1245.0,0.0,0.0,0.0,0.0
nainameloc,967.0,0.0,0.0,0.0,0.0
HailToTheThief1,1984.0,0.0,0.0,0.0,0.0
Bigsneezy,1433.0,0.0,0.0,0.0,0.0
Prochesskaan,593.0,0.0,0.0,0.0,0.0
Inky78,1139.0,0.0,0.0,0.0,0.0
anton_roienko,1731.0,0.0,0.0,0.0,0.0
Vaibhav26104,1405.0,0.0,0.0,0.0,0.0
otakkanan,965.0,0.0,0.0,0.0,0.0
thea-22,776.0,0.0,0.0,0.0,0.0
ULtRaCHeSsBlaDer2011,2061.0,0.0,0.0,0.0,0.0
OekoBauer,1960.0,0.0,0.0,0.0,0.0
vizumatv4hoda,2609.0,0.0,0.0,0.0,0.0
Keyra_la_unica,1962.0,0.0,0.0,0.0,0.0
Fthgk,1387.0,0.0,0.0,0.0,0.0
Kama_17,1964.0,0.0,0.0,0.0,0.0
Michalson532,1407.0,0.0,0.0,0.0,0.0
nader48,1406.0,0.0,0.0,0.0,0.0
TTandT,1330.0,0.0,0.0,0.0,0.0
arjunraman,2270.0,0.0,0.0,0.0,0.0
veguetadbs11,2366.0,0.0,0.0,0.0,0.0
firezice,925.0,0.0,0.0,0.0,0.0
pro250399,636.0,0.0,0.0,0.0,0.0
SreekantaDas,1221.0,0.0,0.0,0.0,0.0
wthimerht,1610.0,0.0,0.0,0.0,0.0
weak3333,869.0,0.0,0.0,0.0,0.0
PavelVinogradov,944.0,0.0,0.0,0.0,0.0
karokan7755,2447.0,0.0,0.0,0.0,0.0
The_Bodyguard,1899.0,0.0,0.0,0.0,0.0
Anmaster,1375.0,0.0,0.0,0.0,0.0
ishaankrishnaccs,737.0,0.0,0.0,0.0,0.0
adcolat,1218.0,0.0,0.0,0.0,0.0
Ludovk,1468.0,0.0,0.0,0.0,0.0
HistoryTry,1225.0,0.0,0.0,0.0,0.0
musadlane,2598.0,0.0,0.0,0.0,0.0
TanitoluwaAps116,2789.0,0.0,0.0,0.0,0.0
Alon7429,2788.0,0.0,0.0,0.0,0.0
maksym_makarychev,1301.0,0.0,0.0,0.0,0.0
fredy_mar_aqp,1392.0,0.0,0.0,0.0,0.0
slave_of_the_chess,1342.0,0.0,0.0,0.0,0.0
aki63,1370.0,0.0,0.0,0.0,0.0
DrMSAS,2454.0,0.0,0.0,0.0,0.0
Blessings03,1234.0,0.0,0.0,0.0,0.0
LUFFFFFFFY,953.0,0.0,0.0,0.0,0.0
JaredFrance,1369.0,0.0,0.0,0.0,0.0
Alex19821986,945.0,0.0,0.0,0.0,0.0
soylusahra52,1020.0,0.0,0.0,0.0,0.0
