user_white_performance,op_black_performance,op_white_performance,user_black_performance,op_win_rate,op_lose_rate,user_lose_rate,user_win_rate,user_resign_winrate,user_average_game_len,user_resign_lossrate,user_blitz_rating,op_average_game_len,user_mate_winrate,user_black_draw_rate,op_time_performance,op_resign_winrate,user_mate_lossrate,op_average_best_win,user_white_draw_rate,op_blitz_rating,op_white_game_count,user_average_best_win,user_black_game_count,user_game_count,op_game_count,op_black_game_count,user_white_game_count,op_rating_deviation,op_resign_lossrate,op_eco_in_user_winrate,user_rating_deviation,high_draw_rate,op_mate_lossrate,op_black_draw_rate,user_time_performance,op_mate_winrate,user_eco_in_op_winrate,op_white_draw_rate,user_blitz_total_games,op_blitz_total_games,game_result
-2585.7292799999996,-2101.836375,-3792.4310199999995,-1320.33249,53.0,46.0,56.0,42.0,0.571,388.0,0.27,1373.0,281.0,0.143,1.639,0.078246,0.532,0.203,1577.0,1.562,1276.0,63.0,2092.6666666666665,61.0,100.0,100.0,62.0,64.0,45.03,0.661,0,45.58,1,0.242,1.613,0.008480000000000001,0.306,0,0.0,10207.0,5522.0,1.0
-1735.577766,-2657.976336,-4727.021598,-453.12810999999994,47.0,52.0,73.0,19.0,0.667,278.0,0.1,915.0,398.0,0.167,9.524,0.0,0.422,0.883,1391.0,2.439,1041.0,64.0,1360.6666666666667,42.0,71.0,100.0,61.0,41.0,45.2,0.22,0,51.6,1,0.254,3.279,0.087675,0.266,0,0.0,83.0,974.0,-1.0
-3500.032,-957.9267500000001,-781.2016820000001,-3956.3736240000003,36.0,60.0,29.0,61.0,0.519,335.0,0.636,2126.0,284.0,0.208,9.836,0.033124,0.341,0.273,2465.3333333333335,14.062,1739.0,65.0,2554.3333333333335,61.0,93.0,100.0,60.0,64.0,45.1,0.351,0,45.76,1,0.325,3.333,0.07605,0.25,0,3.077,6634.0,42738.0,1.0
-3017.6061299999997,-1719.2272520000001,-1590.5290770000001,-3265.348308,46.0,53.0,42.0,55.0,0.714,531.0,0.848,1940.0,514.0,0.078,1.613,0.01235,0.621,0.087,2149.6666666666665,1.587,1865.0,62.0,2136.6666666666665,62.0,100.0,100.0,63.0,63.0,45.08,0.815,0,45.21,1,0.138,3.175,0.0077740000000000005,0.19,0,0.0,6478.0,5957.0,1.0
-3611.895,-1148.4209039999998,-2739.723734,-1805.7174240000002,55.0,40.0,48.0,50.0,0.538,402.0,0.362,1465.0,356.0,0.308,1.613,0.10065600000000001,0.451,0.155,1996.6666666666667,1.587,1493.0,61.0,1756.0,62.0,100.0,100.0,64.0,63.0,45.09,0.569,0,45.14,1,0.246,7.812,0.02553,0.294,0,6.557,8864.0,5852.0,1.0
-2099.4581009999997,-2651.71932,-2255.5679999999998,-2482.875,44.0,51.0,47.0,50.0,0.475,237.0,0.73,1730.0,242.0,0.237,3.125,0.02147,0.5,0.159,2166.0,1.639,1731.0,63.0,1896.3333333333333,64.0,100.0,100.0,62.0,61.0,45.02,0.581,0,45.02,1,0.258,1.613,0.032544,0.258,0,0.0,6166.0,34853.0,1.0
-1892.6079770000001,-2651.927553,-2816.6288879999997,-1879.817937,56.0,42.0,57.0,39.0,0.538,405.0,0.544,1362.0,218.0,0.308,3.226,0.095976,0.375,0.147,1677.0,4.762,1488.0,63.0,1529.6666666666667,62.0,100.0,100.0,62.0,63.0,54.81,0.69,0,61.64,1,0.241,3.226,0.005313,0.281,0,1.587,885.0,6721.0,-1.0
-2728.730016,-2027.469366,-2891.784,-1793.502256,40.0,60.0,49.0,46.0,0.492,295.0,0.569,1680.0,288.0,0.286,3.226,0.06693,0.463,0.069,2099.3333333333335,3.175,1704.0,61.0,2164.3333333333335,62.0,100.0,100.0,64.0,63.0,46.94,0.386,0,45.16,0,0.281,0.0,0.06327,0.328,0,1.639,6427.0,3091.0,1.0
-1913.8579459999999,-2362.071018,-2580.46875,-1962.5528439999998,52.0,40.0,50.0,47.0,0.288,296.0,0.097,1160.0,260.0,0.271,1.562,0.09525900000000001,0.312,0.516,1834.3333333333333,4.918,1203.0,64.0,1339.0,64.0,100.0,100.0,61.0,61.0,48.52,0.019,0,58.54,1,0.774,8.197,0.07692299999999999,0.391,0,4.688,948.0,3750.0,-1.0
-2348.26032,-2037.3425160000002,-1795.0150240000003,-2597.801256,52.0,46.0,45.0,52.0,0.433,245.0,0.56,1526.0,214.0,0.313,8.065,0.05508,0.387,0.24,1804.3333333333333,4.762,1559.0,64.0,1610.0,62.0,100.0,100.0,61.0,63.0,45.05,0.55,0,45.01,1,0.4,1.639,0.004063,0.274,0,3.125,1521.0,6903.0,-1.0
-2019.242984,-2492.35,-2488.906,-2040.5646800000002,44.0,52.0,44.0,55.0,0.322,285.0,0.317,1375.0,378.0,0.424,3.03,0.060452,0.333,0.413,1572.6666666666667,1.695,1379.0,63.0,1614.0,66.0,100.0,100.0,62.0,59.0,45.1,0.345,0,58.11,1,0.527,6.452,0.022127,0.381,0,4.762,150.0,12304.0,1.0
-3398.3478360000004,-912.318246,-2974.9914999999996,-1638.9625,32.0,60.0,55.0,44.0,0.491,234.0,0.414,1564.0,287.0,0.182,0.0,0.0057,0.6,0.514,1695.0,0.0,1505.0,13.0,2100.0,64.0,100.0,28.0,18.0,61.0,67.87,0.684,0,45.22,1,0.158,5.556,0.017331,0.3,0,7.692,7271.0,31.0,-1.0
-2149.435353,-2329.404,-2572.822584,-2093.583416,63.0,37.0,48.0,47.0,0.508,293.0,0.328,1092.0,356.0,0.39,4.615,0.001258,0.444,0.603,1216.6666666666667,8.333,1176.0,49.0,1681.6666666666667,65.0,100.0,100.0,51.0,60.0,45.11,0.174,0,45.56,0,0.196,0.0,0.03213,0.481,0,0.0,1659.0,101.0,-1.0
-2647.6372499999998,-1970.1499999999999,-2171.8379800000002,-2651.71932,43.0,55.0,44.0,53.0,0.4,356.0,0.105,1046.0,342.0,0.308,1.613,0.027588,0.293,0.632,1187.3333333333333,3.175,956.0,61.0,1087.0,62.0,100.0,100.0,64.0,63.0,45.39,0.2,0,48.12,1,0.477,3.125,0.055400000000000005,0.569,0,0.0,396.0,1065.0,1.0
-2631.735788,-1949.2837650000001,-2332.5437220000003,-2329.817616,49.0,50.0,47.0,50.0,0.406,262.0,0.754,1695.0,214.0,0.156,4.762,0.03262,0.433,0.105,1655.3333333333333,1.613,1567.0,62.0,2195.0,63.0,100.0,100.0,63.0,62.0,45.85,0.516,0,45.04,1,0.452,4.762,0.012512,0.333,0,0.0,9946.0,932.0,1.0
-2482.875,-1899.079384,-2040.897744,-1916.4222,48.0,48.0,46.0,52.0,0.377,286.0,0.811,2387.0,260.0,0.197,9.836,0.047867,0.583,0.038,2645.6666666666665,7.812,2361.0,62.0,2575.6666666666665,61.0,100.0,100.0,63.0,64.0,45.1,0.69,0,45.35,1,0.241,3.175,0.029394000000000003,0.1,0,8.065,1396.0,4101.0,1.0
-3323.11632,-1634.5462499999999,-1714.6635219999998,-2980.54218,41.0,56.0,50.0,48.0,0.439,222.0,0.684,1532.0,216.0,0.303,1.639,0.057513999999999996,0.511,0.123,1718.6666666666667,1.562,1465.0,57.0,1658.6666666666667,61.0,100.0,100.0,68.0,64.0,45.27,0.566,0,45.01,1,0.197,0.0,0.047674,0.17,0,3.509,13985.0,9914.0,1.0
-3323.11632,-1634.5462499999999,-1714.6635219999998,-2980.54218,41.0,56.0,50.0,48.0,0.439,222.0,0.684,1532.0,216.0,0.303,1.639,0.057513999999999996,0.511,0.123,1718.6666666666667,1.562,1465.0,57.0,1658.6666666666667,61.0,100.0,100.0,68.0,64.0,45.27,0.566,0,45.01,1,0.197,0.0,0.047674,0.17,0,3.509,13985.0,9914.0,-1.0
-3480.29997,-1240.8343750000001,-2445.5861210000003,-2364.003554,50.0,47.0,43.0,53.0,0.544,379.0,0.736,2013.0,393.0,0.132,1.587,0.011628,0.611,0.208,2228.0,4.839,1971.0,61.0,2138.6666666666665,63.0,100.0,100.0,64.0,62.0,45.33,0.706,0,45.12,1,0.074,4.688,0.05459,0.185,0,0.0,4394.0,11275.0,1.0
-2802.8331040000003,-1751.580296,-2234.7282999999998,-2142.179916,49.0,50.0,41.0,57.0,0.444,596.0,0.508,1490.0,543.0,0.175,4.762,0.0085,0.464,0.441,1576.6666666666667,0.0,1376.0,62.0,2125.0,63.0,100.0,100.0,63.0,62.0,45.03,0.554,0,45.01,1,0.215,4.762,0.055869999999999996,0.25,0,1.613,11307.0,2148.0,-1.0
-2382.056423,-1791.429229,-2907.288,-1050.0,58.0,41.0,42.0,44.0,0.338,241.0,0.306,1549.0,226.0,0.292,8.621,0.012504999999999999,0.616,0.592,2541.0,8.955,1363.0,50.0,1966.0,58.0,100.0,51.0,75.0,67.0,45.0,0.0,0,51.6,0,1.0,5.333,0.0,0.178,0,6.0,367.0,662627.0,1.0
-2382.056423,-1791.429229,-2907.288,-1050.0,58.0,41.0,42.0,44.0,0.338,241.0,0.306,1549.0,226.0,0.292,8.621,0.012504999999999999,0.616,0.592,2541.0,8.955,1363.0,50.0,1966.0,58.0,100.0,51.0,75.0,67.0,45.0,0.0,0,51.6,0,1.0,5.333,0.0,0.178,0,6.0,367.0,662627.0,-1.0
-2214.50163,-1953.755182,-2621.435125,-1457.95,51.0,37.0,45.0,51.0,0.462,289.0,0.579,2324.0,242.0,0.123,3.125,0.120432,0.5,0.035,2511.0,1.639,2252.0,63.0,2629.0,64.0,100.0,100.0,62.0,61.0,45.03,0.867,0,45.03,1,0.089,12.903,0.0176,0.188,0,12.698,13636.0,30626.0,1.0
-1408.86,-3273.848205,-3170.7599999999998,-1516.91,65.0,28.0,49.0,48.0,0.393,284.0,0.727,970.0,318.0,0.232,1.538,0.011519999999999999,0.346,0.227,0.0,3.333,1134.0,60.0,1106.6666666666667,65.0,100.0,100.0,65.0,60.0,158.16,0.262,0,81.24,1,0.738,3.077,0.0,0.308,0,5.0,1566.0,731.0,0.0
-3042.224988,-1335.519858,-1411.085889,-2815.832247,34.0,56.0,43.0,46.0,0.7,338.0,0.732,2005.0,298.0,0.25,8.333,0.013706,0.513,0.161,2200.6666666666665,6.154,1810.0,54.0,2234.6666666666665,60.0,90.0,69.0,71.0,65.0,61.61,0.628,0,64.21,1,0.282,5.634,0.002112,0.282,0,7.407,452.0,274.0,1.0
-2245.1,-1786.726835,-1970.671875,-2085.7195,40.0,51.0,39.0,49.0,0.612,451.0,0.463,2233.0,422.0,0.119,4.762,0.11436700000000001,0.614,0.093,2429.0,1.613,2281.0,64.0,2466.0,63.0,100.0,100.0,61.0,62.0,45.09,0.673,0,45.36,1,0.173,16.393,0.041426000000000004,0.105,0,9.375,6132.0,2468.0,-1.0
-3012.947698,-1787.0048559999998,-2510.200386,-1994.354921,48.0,52.0,46.0,51.0,0.383,274.0,0.328,1361.0,238.0,0.233,8.065,0.076937,0.288,0.293,1506.0,3.175,1303.0,62.0,1452.0,62.0,100.0,100.0,63.0,63.0,45.05,0.136,0,45.46,0,0.333,0.0,0.197245,0.475,0,0.0,1688.0,10030.0,1.0
-1697.9315599999998,-3030.166864,-2857.597488,-1861.4750000000001,54.0,42.0,56.0,43.0,0.608,422.0,0.528,1636.0,419.0,0.078,1.562,0.09225,0.508,0.083,2344.3333333333335,1.639,1648.0,62.0,1882.3333333333333,64.0,100.0,100.0,63.0,61.0,51.05,0.357,0,80.28,1,0.411,3.175,0.062916,0.2,0,3.226,5428.0,43789.0,-1.0
-2983.9669919999997,-1874.25,-2177.499076,-2331.710208,46.0,52.0,43.0,53.0,0.462,254.0,0.089,1686.0,220.0,0.462,6.25,0.17203200000000002,0.5,0.143,1918.6666666666667,0.0,1744.0,61.0,2061.6666666666665,64.0,100.0,100.0,64.0,61.0,45.03,0.708,0,62.86,1,0.215,1.562,0.005929,0.259,0,1.639,11066.0,5360.0,1.0
-1815.8253359999999,-2905.583152,-1888.41692,-2735.650106,47.0,48.0,44.0,49.0,0.431,287.0,0.349,2137.0,226.0,0.259,1.587,0.0984,0.517,0.159,2452.3333333333335,4.839,2094.0,62.0,2275.3333333333335,63.0,100.0,100.0,63.0,62.0,45.03,0.581,0,45.66,1,0.29,0.0,0.03999,0.267,0,4.839,498.0,92186.0,-1.0
-1815.8253359999999,-2905.583152,-1888.41692,-2735.650106,47.0,48.0,44.0,49.0,0.431,287.0,0.349,2137.0,226.0,0.259,1.587,0.0984,0.517,0.159,2452.3333333333335,4.839,2094.0,62.0,2275.3333333333335,63.0,100.0,100.0,63.0,62.0,45.03,0.581,0,45.66,1,0.29,0.0,0.03999,0.267,0,4.839,498.0,92186.0,1.0
-2548.6315,-1719.9365040000002,-2471.317778,-1928.5322,45.0,50.0,44.0,47.0,0.441,266.0,0.211,1263.0,248.0,0.153,6.452,0.09175799999999999,0.39,0.526,1491.6666666666667,7.937,1288.0,61.0,1454.6666666666667,62.0,100.0,100.0,64.0,63.0,45.06,0.361,0,46.63,1,0.377,4.688,0.07991,0.22,0,3.279,2579.0,10692.0,-1.0
-2281.63503,-1979.048872,-2411.094,-1962.046875,45.0,46.0,45.0,44.0,0.516,253.0,0.661,1947.0,205.0,0.234,3.125,0.05949600000000001,0.603,0.071,2232.0,4.918,1978.0,63.0,2179.6666666666665,64.0,100.0,100.0,62.0,61.0,45.07,0.849,0,45.24,1,0.057,6.452,0.020586,0.143,0,7.937,8538.0,13925.0,1.0
-2872.93125,-1685.383146,-2736.9,-1868.080844,60.0,40.0,56.0,39.0,0.574,492.0,0.552,1264.0,526.0,0.315,1.639,0.023288,0.475,0.164,1498.3333333333333,4.688,1365.0,116.0,1493.6666666666667,61.0,100.0,15.0,9.0,64.0,147.46,0.362,0,45.77,0,0.31,0.0,0.024272,0.377,0,5.172,1018.0,459.0,-1.0
-2160.365341,-2543.020344,-2178.9633839999997,-2325.044556,46.0,50.0,47.0,51.0,0.578,399.0,0.586,2042.0,425.0,0.219,3.175,0.045064,0.646,0.241,2439.6666666666665,1.613,2071.0,62.0,2327.3333333333335,63.0,100.0,100.0,63.0,62.0,45.28,0.5,0,45.05,1,0.25,1.587,0.05075,0.092,0,4.839,5967.0,21936.0,-1.0
-769.7257559999999,-3487.0728759999997,-3008.671875,-705.7125,43.0,54.0,84.0,13.0,0.25,351.0,0.458,1327.0,344.0,0.125,0.0,0.062192,0.5,0.224,2156.6666666666665,3.125,1544.0,64.0,1978.6666666666667,61.0,100.0,100.0,61.0,64.0,46.63,0.297,0,49.3,1,0.568,1.639,0.047304,0.271,0,3.125,338.0,6053.0,-1.0
-2436.366924,-2264.6598480000002,-2907.641302,-1722.983274,55.0,40.0,53.0,42.0,0.492,391.0,0.5,1880.0,407.0,0.215,0.0,0.038916,0.38,0.362,2261.0,3.226,1987.0,63.0,2187.6666666666665,63.0,100.0,100.0,62.0,62.0,45.18,0.471,0,45.61,1,0.235,0.0,0.085848,0.296,0,4.762,19778.0,9529.0,1.0
-3087.8650000000002,-1678.3270900000002,-2894.6960099999997,-1700.3580299999999,46.0,50.0,48.0,50.0,0.45,230.0,0.557,1135.0,247.0,0.283,3.077,0.025740000000000002,0.288,0.344,1599.6666666666667,3.333,1081.0,62.0,1388.6666666666667,65.0,100.0,100.0,63.0,60.0,45.11,0.0,0,52.22,1,0.548,1.587,0.09675,0.288,0,4.839,1816.0,4911.0,-1.0
-2541.5429999999997,-1894.4452840000001,-1904.985,-2703.889111,42.0,55.0,44.0,52.0,0.22,272.0,0.367,1021.0,215.0,0.254,5.0,0.032732000000000004,0.353,0.417,1378.6666666666667,4.615,951.0,60.0,1109.3333333333333,60.0,100.0,100.0,65.0,65.0,45.08,0.718,0,71.46,1,0.155,3.077,0.051754,0.412,0,1.667,721.0,2790.0,-1.0
-2965.5966900000003,-1784.421648,-2491.179486,-1993.2219999999998,44.0,55.0,52.0,41.0,0.339,319.0,0.441,1081.0,283.0,0.424,6.78,0.029529,0.456,0.407,1267.6666666666667,4.545,1035.0,60.0,1548.0,59.0,100.0,100.0,65.0,66.0,61.98,0.672,0,59.2,1,0.209,0.0,0.00279,0.298,0,1.667,219.0,255.0,-1.0
-2759.52561,-1443.25,-1553.677569,-2372.7294500000003,27.0,71.0,57.0,33.0,0.708,468.0,0.836,1928.0,509.0,0.188,12.903,0.01332,0.694,0.104,2031.6666666666667,3.175,1900.0,61.0,2098.3333333333335,62.0,100.0,100.0,64.0,63.0,86.01,0.882,0,147.78,1,0.082,1.562,0.0,0.083,0,4.918,3026.0,6941.0,-1.0
-3084.1071,-1557.041742,-2372.484375,-2283.4304819999998,53.0,43.0,41.0,56.0,0.433,455.0,0.37,2092.0,373.0,0.149,3.226,0.06327,0.638,0.278,2391.0,3.175,2069.0,64.0,2303.6666666666665,62.0,100.0,100.0,61.0,63.0,45.04,0.578,0,45.17,1,0.297,3.279,0.05225,0.172,0,1.562,2781.0,49617.0,1.0
-1431.8989920000001,-3250.06875,-2406.556625,-2230.675244,48.0,49.0,46.0,50.0,0.517,243.0,0.438,1786.0,265.0,0.259,1.562,0.061389,0.586,0.156,1980.0,3.279,1815.0,61.0,2001.3333333333333,64.0,100.0,100.0,64.0,61.0,45.06,0.2,0,45.08,1,0.2,4.688,0.1344,0.214,0,3.279,4071.0,5928.0,-1.0
-2021.5186100000003,-2626.8160799999996,-1927.5257399999998,-2807.94039,43.0,54.0,55.0,43.0,0.509,281.0,0.75,1407.0,457.0,0.351,0.0,0.011616,0.415,0.044,1599.3333333333333,0.0,1405.0,62.0,1752.0,63.0,100.0,100.0,63.0,62.0,45.22,0.0,0,45.0,1,0.343,4.762,0.068985,0.453,0,3.226,8835.0,8889.0,1.0
-2250.783728,-2158.230634,-2074.3231920000003,-2560.315212,48.0,49.0,50.0,47.0,0.623,294.0,0.814,1897.0,429.0,0.18,1.613,0.0041140000000000005,0.69,0.136,2143.0,6.349,1883.0,61.0,2041.0,62.0,100.0,100.0,64.0,63.0,45.03,0.651,0,45.79,1,0.19,3.125,0.026076000000000002,0.172,0,3.279,2760.0,942.0,-1.0
-1729.9373460000002,-2626.26642,-2539.797034,-1895.907966,53.0,42.0,54.0,44.0,0.731,346.0,0.686,1508.0,326.0,0.154,0.0,0.02337,0.487,0.2,1529.6666666666667,4.839,1509.0,42.0,1684.6666666666667,63.0,100.0,100.0,41.0,62.0,58.25,0.297,0,71.42,1,0.568,7.317,0.015525000000000002,0.308,0,9.524,2268.0,83.0,1.0
-2396.873232,-2243.1138339999998,-2295.396023,-2523.4920230000002,54.0,44.0,51.0,49.0,0.406,302.0,0.836,1102.0,330.0,0.391,0.0,0.014381,0.515,0.091,1362.0,1.613,1165.0,62.0,1274.3333333333333,63.0,100.0,100.0,63.0,62.0,45.21,0.491,0,46.4,0,0.246,3.175,0.036284000000000004,0.288,0,0.0,5658.0,2656.0,1.0
-1741.2976299999998,-2753.05,-1963.4798339999998,-2619.061074,28.0,71.0,43.0,51.0,0.446,274.0,0.403,1872.0,207.0,0.179,5.085,0.029670000000000002,0.426,0.403,1939.0,6.061,1848.0,59.0,2081.0,59.0,100.0,21.0,66.0,66.0,46.33,0.738,0,45.01,0,0.098,3.03,0.0615,0.311,0,1.695,2346.0,461.0,-1.0
-1679.666,-2954.2239999999997,-2370.519015,-1708.497552,55.0,40.0,46.0,47.0,0.435,256.0,0.367,1640.0,272.0,0.274,1.639,0.070831,0.404,0.267,1823.0,3.125,1757.0,48.0,2077.6666666666665,61.0,100.0,54.0,50.0,64.0,45.08,0.611,0,45.47,1,0.111,4.0,0.067276,0.404,0,6.25,17168.0,123.0,1.0
-2966.218096,-1767.869375,-2783.966552,-1847.5449999999998,50.0,46.0,53.0,47.0,0.617,451.0,0.778,1742.0,437.0,0.2,1.639,0.017588999999999997,0.807,0.063,2072.6666666666665,1.562,1604.0,60.0,2062.6666666666665,61.0,100.0,100.0,65.0,64.0,45.04,0.844,0,47.65,0,0.109,3.077,0.005177,0.07,0,3.333,5180.0,26771.0,-1.0
-2685.45684,-1835.3455680000002,-2607.077844,-1800.175,49.0,47.0,45.0,50.0,0.517,553.0,0.483,1127.0,561.0,0.217,7.812,0.010244,0.475,0.466,1186.0,3.279,1107.0,64.0,1244.3333333333333,64.0,100.0,100.0,61.0,61.0,45.0,0.373,0,45.38,1,0.39,4.918,0.055221,0.295,0,3.125,2438.0,293.0,1.0
-1349.263136,-3583.35824,-4086.48716,-920.3397819999999,60.0,35.0,52.0,46.0,0.551,454.0,0.329,1238.0,397.0,0.122,3.125,0.05779800000000001,0.398,0.288,1532.6666666666667,1.639,1305.0,57.0,1388.0,64.0,100.0,100.0,68.0,61.0,45.33,0.605,0,53.38,1,0.079,2.941,0.10333200000000001,0.434,0,3.509,1432.0,1826.0,-1.0
-2286.683,-2218.734375,-2637.6207240000003,-1839.50386,48.0,47.0,55.0,42.0,0.538,542.0,0.403,1157.0,437.0,0.288,4.615,0.016422,0.517,0.463,1658.6666666666667,5.0,1330.0,61.0,1403.0,65.0,100.0,100.0,64.0,60.0,47.91,0.444,0,85.75,1,0.349,3.125,0.0,0.276,0,3.279,144.0,5698.0,1.0
-2199.0683520000002,-2434.663296,-2833.289361,-2026.964744,56.0,44.0,53.0,43.0,0.517,177.0,0.571,1557.0,314.0,0.379,1.493,0.020828000000000003,0.254,0.19,2022.3333333333333,5.172,1564.0,67.0,2015.0,67.0,100.0,100.0,58.0,58.0,45.06,0.155,0,48.7,0,0.069,0.0,0.05354400000000001,0.552,0,0.0,705.0,8499.0,-1.0
-2446.711839,-2145.965808,-1919.5326900000002,-2612.288769,43.0,50.0,51.0,47.0,0.387,248.0,0.576,1801.0,213.0,0.339,1.613,0.043134,0.509,0.186,2348.3333333333335,4.762,1839.0,62.0,1893.6666666666667,62.0,100.0,100.0,63.0,63.0,45.02,0.846,0,45.0,1,0.092,1.587,0.015004,0.309,0,6.452,1929.0,28072.0,-1.0
-2527.9665859999996,-2299.040552,-2211.409129,-2212.889,43.0,53.0,49.0,44.0,0.517,228.0,0.426,1099.0,225.0,0.317,6.452,0.054869999999999995,0.424,0.279,1483.3333333333333,0.0,1152.0,60.0,1258.0,62.0,100.0,100.0,65.0,63.0,45.17,0.349,0,45.04,1,0.27,1.538,0.04755,0.322,0,3.333,681.0,2071.0,-1.0
-2165.7531440000002,-2316.55675,-2427.994459,-2133.3501530000003,49.0,48.0,45.0,52.0,0.478,316.0,0.712,1331.0,320.0,0.333,4.918,0.012702000000000001,0.411,0.212,1455.3333333333333,1.562,1270.0,60.0,1642.3333333333333,61.0,100.0,100.0,65.0,64.0,45.03,0.46,0,45.09,1,0.46,3.077,0.00636,0.342,0,0.0,21714.0,4618.0,1.0
-2216.235879,-2216.313879,-2646.2864879999997,-1964.494006,49.0,48.0,62.0,34.0,0.516,217.0,0.729,1755.0,262.0,0.226,1.613,0.01802,0.5,0.186,2226.6666666666665,4.762,1830.0,64.0,2225.3333333333335,62.0,100.0,100.0,61.0,63.0,45.0,0.519,0,45.01,1,0.222,4.918,0.062678,0.288,0,3.125,19155.0,29810.0,1.0
-2482.1784470000002,-1684.567284,-3133.197765,-1435.94745,62.0,32.0,45.0,49.0,0.667,282.0,0.368,2455.0,296.0,0.175,9.677,0.117024,0.561,0.246,2520.6666666666665,7.937,2351.0,63.0,2715.3333333333335,62.0,100.0,100.0,62.0,63.0,45.69,0.556,0,46.4,1,0.074,8.065,0.05846,0.106,0,0.0,1681.0,2949.0,-1.0
-1970.2430150000002,-2411.55,-2178.8326559999996,-2088.910598,48.0,47.0,44.0,48.0,0.618,366.0,0.803,1722.0,346.0,0.145,8.333,0.0205,0.483,0.115,1853.6666666666667,6.154,1733.0,63.0,1876.0,60.0,100.0,100.0,62.0,65.0,45.03,0.729,0,45.0,1,0.085,4.839,0.036842,0.267,0,4.762,12318.0,2074.0,1.0
-1737.983249,-2504.819945,-1843.732484,-2672.042516,51.0,43.0,49.0,50.0,0.421,211.0,0.762,1562.0,244.0,0.298,0.0,0.00816,0.509,0.206,1783.0,7.937,1617.0,60.0,1625.3333333333333,62.0,100.0,100.0,65.0,63.0,45.61,0.629,0,48.08,1,0.145,4.615,0.051528000000000004,0.218,0,8.333,5128.0,4992.0,-1.0
-1715.4940399999998,-2691.388161,-2761.204155,-1959.22923,48.0,49.0,52.0,42.0,0.542,262.0,0.58,1384.0,371.0,0.208,3.226,0.0247,0.476,0.087,1628.0,9.524,1425.0,62.0,1820.6666666666667,62.0,100.0,100.0,63.0,63.0,45.02,0.148,0,45.18,1,0.18,1.587,0.139776,0.317,0,0.0,1420.0,5722.0,-1.0
-1715.4940399999998,-2691.388161,-2761.204155,-1959.22923,48.0,49.0,52.0,42.0,0.542,262.0,0.58,1384.0,371.0,0.208,3.226,0.0247,0.476,0.087,1628.0,9.524,1425.0,62.0,1820.6666666666667,62.0,100.0,100.0,63.0,63.0,45.02,0.148,0,45.18,1,0.18,1.587,0.139776,0.317,0,0.0,1420.0,5722.0,1.0
-2257.44384,-2307.15675,-3638.3404079999996,-1282.923824,50.0,48.0,53.0,44.0,0.521,208.0,0.795,1529.0,224.0,0.146,4.918,0.024354,0.484,0.123,1984.0,1.562,1655.0,64.0,1770.6666666666667,61.0,100.0,100.0,61.0,64.0,45.04,0.638,0,46.59,1,0.328,4.918,0.004964,0.203,0,0.0,5228.0,14249.0,-1.0
-458.96294699999993,-2217.996201,-2617.5108940000005,-567.1343640000001,24.0,72.0,85.0,9.0,0.0,169.0,0.273,833.0,276.0,0.111,8.929,0.00194,0.25,0.626,2073.6666666666665,5.0,1330.0,62.0,0.0,56.0,100.0,100.0,63.0,60.0,48.11,0.143,0,106.02,1,0.583,4.762,0.010656,0.444,0,3.226,114.0,1065.0,-1.0
-3221.3169110000003,-1100.643184,-2017.75875,-2407.45822,41.0,56.0,38.0,59.0,0.468,265.0,0.189,2200.0,251.0,0.339,4.688,0.12262200000000001,0.404,0.151,2202.3333333333335,11.475,1733.0,62.0,2626.3333333333335,64.0,100.0,100.0,63.0,61.0,45.08,0.389,0,45.0,1,0.306,6.349,0.047012,0.404,0,3.226,45792.0,1705.0,1.0
-3688.05654,-954.310872,-2071.934836,-2857.697836,34.0,62.0,29.0,66.0,0.464,265.0,0.588,1887.0,336.0,0.29,0.0,0.002535,0.609,0.373,1909.3333333333333,8.065,1722.0,63.0,1985.6666666666667,63.0,81.0,100.0,62.0,62.0,53.23,0.467,0,45.14,1,0.08,6.452,0.105042,0.261,0,0.0,388.0,207.0,1.0
-2260.3625,-2145.75725,-3163.17144,-1355.94178,65.0,28.0,62.0,38.0,0.406,238.0,0.607,1802.0,249.0,0.422,0.0,0.024928,0.536,0.262,1991.3333333333333,0.0,1951.0,63.0,1873.3333333333333,61.0,100.0,100.0,62.0,64.0,93.92,0.644,0,127.63,0,0.244,9.677,0.015307999999999999,0.145,0,7.937,2300.0,6020.0,-1.0
-2974.947708,-1818.8667500000001,-2365.912256,-2295.7367440000003,53.0,43.0,51.0,45.0,0.324,229.0,0.415,1361.0,267.0,0.38,0.0,0.05948799999999999,0.46,0.377,1392.0,1.562,1317.0,64.0,1557.6666666666667,61.0,100.0,100.0,61.0,64.0,45.01,0.153,0,45.03,1,0.576,1.639,0.06476900000000001,0.222,0,3.125,1539.0,2086.0,-1.0
-2650.335444,-1958.569536,-2105.360659,-2325.044556,44.0,51.0,47.0,49.0,0.462,233.0,0.474,1554.0,263.0,0.262,1.587,0.049928,0.456,0.246,2018.6666666666667,3.226,1564.0,62.0,1792.0,63.0,100.0,100.0,63.0,62.0,45.33,0.426,0,45.68,1,0.328,3.175,0.06026000000000001,0.193,0,8.065,1002.0,34520.0,1.0
