user_id,user_black_draw_rate,user_black_game_count,user_black_lose_rate,user_black_win_rate,user_blitz_rating,user_draw_rate,user_game_count,user_highest_blitz_opponent_rating,user_lose_rate,user_loss_streak_current,user_loss_streak_max,user_rating_deviation,user_second_highest_blitz_opponent_rating,user_third_highest_blitz_opponent_rating,user_total_games_played,user_white_draw_rate,user_white_game_count,user_white_lose_rate,user_white_win_rate,user_win_rate,user_win_streak_current,user_win_streak_max,user_op,op_black_draw_rate,op_black_game_count,op_black_lose_rate,op_black_win_rate,op_blitz_rating,op_draw_rate,op_game_count,op_highest_blitz_opponent_rating,op_lose_rate,op_loss_streak_current,op_loss_streak_max,op_rating_deviation,op_second_highest_blitz_opponent_rating,op_third_highest_blitz_opponent_rating,op_total_games_played,op_white_draw_rate,op_white_game_count,op_white_lose_rate,op_white_win_rate,op_win_rate,op_win_streak_current,op_win_streak_max,game_result
colorado7683,5.88235294117647,51.0,56.86274509803921,37.25490196078432,599.0,5.0,100.0,787.0,54.0,0.0,16.0,45.49,776.0,769.0,216,4.0,50.0,52.0,44.0,41.0,1.0,5.0,JordanG83,3.7037037037037033,54.0,55.55555555555556,40.74074074074074,669.0,3.0,100.0,970.0,51.0,0.0,9.0,55.7,951.0,935.0,1003,2.1739130434782608,46.0,45.65217391304348,52.17391304347826,46.0,2.0,9.0,-1
raymondo101,5.88235294117647,51.0,49.01960784313725,45.09803921568628,1386.0,3.0,100.0,1706.0,46.0,0.0,10.0,45.0,1699.0,1698.0,11066,0.0,49.0,44.89795918367347,55.10204081632652,51.0,5.0,14.0,Vajumama,6.0,50.0,44.0,50.0,1453.0,2.0,100.0,2168.0,52.0,0.0,15.0,45.09,2163.0,2155.0,7114,2.0,50.0,54.0,44.0,46.0,1.0,12.0,-1
Grundtvig,2.0,50.0,42.0,56.00000000000001,2341.0,4.0,100.0,2783.0,40.0,0.0,11.0,45.01,2751.0,2733.0,44760,7.84313725490196,51.0,33.33333333333333,58.82352941176471,56.0,3.0,17.0,Dgironchess,15.384615384615383,52.0,38.46153846153847,46.15384615384615,2350.0,9.0,100.0,2642.0,35.0,1.0,8.0,45.04,2622.0,2620.0,1945,6.25,48.0,39.58333333333333,54.16666666666666,56.0,0.0,13.0,0
zekarz,4.3478260869565215,23.0,60.86956521739131,34.78260869565217,1489.0,2.0,50.0,1674.0,62.0,3.0,5.0,55.33,1648.0,1642.0,50,0.0,27.0,62.96296296296296,37.03703703703704,36.0,0.0,2.0,Ardiawan90,4.166666666666666,48.0,58.333333333333336,37.5,1329.0,5.0,100.0,1922.0,56.0,1.0,11.0,45.0,1825.0,1766.0,6795,5.769230769230769,52.0,59.61538461538461,34.61538461538461,38.0,0.0,10.0,1
naserabdullah,6.25,48.0,52.083333333333336,41.66666666666667,1398.0,7.0,100.0,1546.0,40.0,0.0,6.0,45.11,1521.0,1507.0,268,1.96078431372549,51.0,39.21568627450981,58.82352941176471,53.0,1.0,7.0,cableguy7,1.96078431372549,51.0,41.17647058823529,56.86274509803921,1456.0,5.0,100.0,1756.0,47.0,2.0,16.0,45.23,1752.0,1705.0,16191,8.16326530612245,49.0,53.06122448979592,38.775510204081634,48.0,0.0,12.0,1
fyrtion,5.454545454545454,55.0,45.45454545454545,49.09090909090909,1806.0,0.0,42.0,,28.0,0.0,6.0,268.55,,,3,4.444444444444445,45.0,53.333333333333336,42.22222222222222,71.0,1.0,5.0,zastava-101,1.818181818181818,55.0,67.27272727272727,30.909090909090907,1726.0,0.0,24.0,1822.0,87.0,4.0,12.0,127.9,1817.0,1813.0,47,2.2222222222222223,45.0,73.33333333333333,24.444444444444443,12.0,0.0,6.0,1
yann7642,2.0408163265306123,49.0,48.97959183673469,48.97959183673469,1193.0,1.0,100.0,1667.0,52.0,1.0,10.0,45.12,1630.0,1428.0,4059,0.0,51.0,58.82352941176471,41.17647058823529,47.0,0.0,8.0,hostelgame,3.8461538461538463,52.0,40.38461538461539,55.76923076923077,1298.0,3.0,100.0,1307.0,38.0,0.0,7.0,45.03,1288.0,1285.0,285,2.127659574468085,47.0,29.78723404255319,68.08510638297872,59.0,1.0,8.0,-1
Koninaleks,0.0,50.0,56.00000000000001,44.0,1942.0,6.0,100.0,2312.0,51.0,1.0,12.0,45.03,2242.0,2241.0,2566,10.20408163265306,49.0,44.89795918367347,44.89795918367347,43.0,0.0,9.0,aead0,6.0,50.0,56.00000000000001,38.0,2043.0,4.0,100.0,2253.0,49.0,0.0,9.0,45.01,2225.0,2223.0,11894,0.0,50.0,48.0,52.0,47.0,1.0,11.0,-1
MaksSolopov2014,0.0,49.0,55.10204081632652,44.89795918367347,1540.0,2.0,100.0,1645.0,53.0,2.0,7.0,45.73,1639.0,1618.0,633,3.92156862745098,51.0,50.98039215686274,45.09803921568628,45.0,0.0,21.0,Gasqua,5.88235294117647,51.0,62.74509803921568,31.37254901960784,1540.0,6.0,100.0,1907.0,45.0,1.0,16.0,45.11,1906.0,1864.0,4069,2.0,50.0,34.0,64.0,49.0,0.0,12.0,-1
Dgarcia-RT,0.0,53.0,49.0566037735849,50.943396226415096,1974.0,5.0,54.0,2318.0,38.0,0.0,7.0,45.16,2317.0,2312.0,552,2.1739130434782608,46.0,28.26086956521739,69.56521739130434,55.0,0.0,10.0,ABCDEFUlalala,9.30232558139535,43.0,44.18604651162791,46.51162790697674,2187.0,0.0,0.0,2304.0,0.0,0.0,6.0,49.5,2302.0,2301.0,568,10.526315789473683,57.0,38.59649122807017,50.877192982456144,0.0,4.0,9.0,-1
nicostadio,0.0,51.0,50.98039215686274,49.01960784313725,1365.0,3.0,100.0,1587.0,53.0,4.0,6.0,68.19,1566.0,1519.0,389,4.081632653061225,49.0,55.10204081632652,40.81632653061224,44.0,0.0,7.0,mpfigueiredo,2.127659574468085,47.0,44.680851063829785,53.191489361702125,1399.0,2.0,100.0,1862.0,51.0,0.0,9.0,53.18,1847.0,1808.0,1361,1.8867924528301887,53.0,56.60377358490566,41.50943396226416,47.0,1.0,10.0,-1
HelloItsDmitri,10.20408163265306,49.0,44.89795918367347,44.89795918367347,2693.0,11.0,100.0,2961.0,44.0,1.0,11.0,48.31,2954.0,2940.0,4529,5.88235294117647,51.0,43.13725490196079,50.98039215686274,45.0,0.0,12.0,Jazzyjef,1.96078431372549,51.0,25.49019607843137,72.54901960784314,2605.0,5.0,100.0,2853.0,26.0,0.0,7.0,45.0,2846.0,2836.0,40857,6.25,48.0,22.916666666666664,70.83333333333334,69.0,13.0,97.0,-1
NilsLH,4.081632653061225,49.0,28.57142857142857,67.3469387755102,2208.0,7.0,100.0,2450.0,31.0,0.0,7.0,47.85,2428.0,2423.0,403,7.84313725490196,51.0,37.25490196078432,54.90196078431373,62.0,1.0,10.0,writzz,3.92156862745098,51.0,49.01960784313725,47.05882352941176,1282.0,0.0,12.0,1675.0,25.0,1.0,8.0,47.22,1492.0,1422.0,327,6.122448979591836,49.0,51.02040816326531,42.85714285714285,75.0,0.0,9.0,1
onchainchess,2.0,50.0,52.0,46.0,1122.0,1.0,100.0,1508.0,52.0,1.0,11.0,48.44,1494.0,1486.0,882,2.0,50.0,50.0,48.0,47.0,0.0,11.0,roross42,0.0,21.0,57.14285714285714,42.85714285714285,1130.0,0.0,3.0,1133.0,0.0,0.0,5.0,142.45,1128.0,1128.0,37,0.0,16.0,56.25,43.75,100.0,1.0,3.0,-1
Phenixblanc,2.0408163265306123,49.0,61.224489795918366,36.734693877551024,794.0,2.0,100.0,1319.0,62.0,0.0,10.0,82.61,1272.0,1225.0,150,0.0,51.0,58.82352941176471,41.17647058823529,36.0,1.0,7.0,Shady77slim2,0.0,50.0,62.0,38.0,696.0,3.0,100.0,1570.0,70.0,0.0,29.0,45.26,1051.0,1004.0,258,2.0,50.0,72.0,26.0,27.0,1.0,6.0,-1
Saturn_1119,6.976744186046512,43.0,58.13953488372093,34.88372093023256,1010.0,6.0,100.0,1104.0,52.0,0.0,6.0,47.02,1097.0,1084.0,93,5.769230769230769,52.0,42.30769230769231,51.92307692307693,42.0,1.0,4.0,spider_gir1,0.0,6.0,83.33333333333334,16.666666666666664,769.0,0.0,16.0,,62.0,1.0,5.0,254.66,,,2,0.0,10.0,50.0,50.0,37.0,0.0,4.0,1
Amin7th,2.083333333333333,48.0,54.16666666666666,43.75,1393.0,3.0,100.0,1592.0,47.0,0.0,10.0,45.02,1558.0,1555.0,9324,3.7735849056603774,53.0,43.39622641509434,52.83018867924528,50.0,1.0,13.0,mj1396,0.0,50.0,44.0,56.00000000000001,1522.0,4.0,100.0,1830.0,48.0,2.0,13.0,45.1,1764.0,1691.0,14619,6.0,50.0,57.99999999999999,36.0,48.0,0.0,14.0,-1
mohamad_reza1391,3.92156862745098,51.0,50.98039215686274,45.09803921568628,1532.0,3.0,100.0,1954.0,52.0,0.0,12.0,45.03,1874.0,1670.0,3090,2.0,50.0,57.99999999999999,40.0,45.0,2.0,13.0,dukewipen,8.333333333333332,48.0,43.75,47.91666666666667,1465.0,7.0,100.0,1577.0,44.0,1.0,9.0,45.3,1559.0,1555.0,1265,5.769230769230769,52.0,44.230769230769226,50.0,49.0,0.0,9.0,0
midress85,0.0,50.0,56.00000000000001,44.0,1382.0,2.0,100.0,1992.0,50.0,4.0,15.0,45.12,1936.0,1924.0,3620,4.081632653061225,49.0,36.734693877551024,59.18367346938776,48.0,0.0,11.0,Verpose,0.0,33.0,54.54545454545454,45.45454545454545,1310.0,0.0,60.0,1656.0,51.0,0.0,6.0,50.38,1642.0,1620.0,58,0.0,29.0,48.27586206896552,51.72413793103448,48.0,1.0,5.0,1
TabbaWins,5.88235294117647,51.0,45.09803921568628,49.01960784313725,1258.0,2.0,100.0,1678.0,47.0,4.0,17.0,45.28,1672.0,1640.0,18570,0.0,49.0,46.93877551020408,53.06122448979592,51.0,0.0,13.0,mr_6o6o,8.0,50.0,38.0,54.0,1372.0,7.0,100.0,1664.0,43.0,3.0,14.0,45.15,1640.0,1628.0,5683,6.0,50.0,48.0,46.0,50.0,0.0,8.0,-1
Hamlaod,12.244897959183673,49.0,44.89795918367347,42.85714285714285,1310.0,11.0,100.0,1569.0,54.0,1.0,6.0,45.53,1559.0,1548.0,1915,9.803921568627452,51.0,62.74509803921568,27.450980392156865,35.0,0.0,10.0,MAGIC82,1.96078431372549,51.0,56.86274509803921,41.17647058823529,1333.0,4.0,100.0,1556.0,51.0,1.0,11.0,45.0,1526.0,1526.0,4585,4.081632653061225,49.0,46.93877551020408,48.97959183673469,45.0,0.0,12.0,-1
Bernigradas,7.84313725490196,51.0,39.21568627450981,52.94117647058824,1401.0,7.0,100.0,1575.0,40.0,0.0,12.0,45.1,1548.0,1535.0,3635,8.16326530612245,49.0,40.81632653061224,51.02040816326531,53.0,1.0,10.0,boss_boss36,3.92156862745098,51.0,45.09803921568628,50.98039215686274,1434.0,7.0,100.0,2054.0,44.0,1.0,9.0,45.3,1870.0,1784.0,4791,8.16326530612245,49.0,44.89795918367347,46.93877551020408,49.0,0.0,9.0,0
ndlovukali,2.0,50.0,57.99999999999999,40.0,1389.0,3.0,100.0,1695.0,48.0,5.0,9.0,45.05,1671.0,1671.0,2301,2.0408163265306123,49.0,46.93877551020408,51.02040816326531,49.0,0.0,9.0,Jimmykayworth,2.0408163265306123,49.0,63.26530612244898,34.69387755102041,1427.0,2.0,100.0,1632.0,56.0,0.0,12.0,45.0,1624.0,1621.0,6098,1.96078431372549,51.0,49.01960784313725,49.01960784313725,42.0,3.0,10.0,-1
Maksimka726,8.0,50.0,42.0,50.0,1455.0,8.0,100.0,1557.0,43.0,0.0,7.0,47.84,1554.0,1534.0,456,7.84313725490196,51.0,43.13725490196079,49.01960784313725,49.0,1.0,6.0,Atlasben,2.0,50.0,57.99999999999999,40.0,1484.0,6.0,100.0,1682.0,53.0,1.0,12.0,45.02,1677.0,1666.0,13209,12.0,50.0,38.0,50.0,41.0,0.0,10.0,-1
ROBERT2930,9.615384615384617,52.0,40.38461538461539,50.0,1273.0,8.0,100.0,1891.0,44.0,1.0,12.0,45.05,1735.0,1718.0,3626,4.166666666666666,48.0,43.75,52.083333333333336,48.0,0.0,10.0,Jorgecor9,2.083333333333333,48.0,52.083333333333336,45.83333333333333,1285.0,2.0,100.0,1562.0,43.0,0.0,12.0,45.18,1559.0,1554.0,9939,1.9230769230769231,52.0,36.53846153846153,61.53846153846154,55.0,1.0,10.0,-1
frelsara,4.0,50.0,42.0,54.0,2633.0,6.0,100.0,2881.0,38.0,0.0,8.0,45.04,2876.0,2867.0,10670,10.0,50.0,36.0,54.0,56.0,5.0,23.0,dedyka,2.0,50.0,56.00000000000001,42.0,2552.0,4.0,100.0,2942.0,49.0,0.0,21.0,45.0,2857.0,2847.0,41203,6.0,50.0,44.0,50.0,47.0,1.0,13.0,1
PerroTropical,1.9230769230769231,52.0,59.61538461538461,38.46153846153847,1420.0,1.0,100.0,1904.0,54.0,1.0,14.0,45.23,1815.0,1800.0,4735,0.0,48.0,47.91666666666667,52.083333333333336,45.0,0.0,9.0,dnzbrcu,0.0,49.0,53.06122448979592,46.93877551020408,1408.0,3.0,100.0,1567.0,52.0,0.0,10.0,45.13,1552.0,1524.0,5369,3.92156862745098,51.0,49.01960784313725,47.05882352941176,45.0,1.0,10.0,-1
Foreign-Legionnaire,8.16326530612245,49.0,42.85714285714285,48.97959183673469,2264.0,6.0,100.0,2730.0,46.0,2.0,15.0,47.76,2658.0,2613.0,4276,3.92156862745098,51.0,49.01960784313725,47.05882352941176,48.0,0.0,10.0,Kaspa_Ryan,2.083333333333333,48.0,41.66666666666667,56.25,2372.0,0.0,39.0,2531.0,38.0,0.0,9.0,56.76,2517.0,2500.0,2054,9.615384615384617,52.0,34.61538461538461,55.76923076923077,61.0,3.0,10.0,-1
salahdine1,8.0,50.0,42.0,50.0,1081.0,7.0,100.0,2190.0,46.0,1.0,14.0,46.25,2127.0,2003.0,6219,6.0,50.0,50.0,44.0,47.0,0.0,10.0,High_Sky95,3.8461538461538463,52.0,46.15384615384615,50.0,1061.0,2.0,100.0,1379.0,51.0,1.0,20.0,45.07,1355.0,1342.0,35213,0.0,48.0,50.0,50.0,47.0,0.0,18.0,-1
NowArcher,8.0,50.0,34.0,57.99999999999999,2402.0,16.0,100.0,2608.0,36.0,0.0,12.0,45.53,2524.0,2524.0,5357,10.0,50.0,34.0,56.00000000000001,48.0,0.0,15.0,Prebranac,3.92156862745098,51.0,66.66666666666666,29.411764705882355,2352.0,5.0,100.0,2736.0,59.0,3.0,14.0,45.06,2700.0,2655.0,31443,14.285714285714285,49.0,48.97959183673469,36.734693877551024,36.0,0.0,12.0,0
stockfish1064POPCNT,6.0,50.0,36.0,57.99999999999999,2287.0,4.0,100.0,2537.0,32.0,0.0,10.0,45.02,2537.0,2523.0,3838,1.96078431372549,51.0,35.294117647058826,62.74509803921568,64.0,2.0,13.0,habilmente,8.333333333333332,48.0,47.91666666666667,43.75,2202.0,2.0,100.0,2550.0,48.0,1.0,15.0,45.22,2544.0,2525.0,6592,7.6923076923076925,52.0,53.84615384615385,38.46153846153847,50.0,0.0,9.0,1
mezmerrett,0.0,36.0,61.11111111111112,38.88888888888889,1117.0,33.0,9.0,,0.0,0.0,1.0,149.45,,,73,7.317073170731707,41.0,46.34146341463415,46.34146341463415,66.0,2.0,2.0,Artyrsochi,1.8867924528301887,53.0,49.0566037735849,49.0566037735849,1276.0,0.0,0.0,1571.0,0.0,0.0,8.0,67.69,1517.0,1426.0,210,0.0,47.0,44.680851063829785,55.319148936170215,0.0,1.0,5.0,1
gustamo,4.081632653061225,49.0,38.775510204081634,57.14285714285714,2618.0,8.0,100.0,2926.0,35.0,1.0,9.0,45.26,2816.0,2809.0,3421,11.76470588235294,51.0,31.37254901960784,56.86274509803921,56.0,0.0,17.0,Poirot_Hercule,10.0,50.0,36.0,54.0,2736.0,12.0,100.0,2993.0,36.0,6.0,10.0,45.2,2984.0,2975.0,6785,12.0,50.0,42.0,46.0,52.0,0.0,18.0,-1
pp101,2.0408163265306123,49.0,79.59183673469387,18.367346938775512,1630.0,5.0,100.0,1971.0,69.0,0.0,31.0,96.91,1858.0,1850.0,2360,7.84313725490196,51.0,64.70588235294117,27.450980392156865,26.0,1.0,12.0,mrSWoOBS,0.0,50.0,32.0,68.0,1823.0,3.0,100.0,1821.0,39.0,0.0,29.0,83.14,1813.0,1808.0,800,8.0,50.0,42.0,50.0,57.0,1.0,19.0,1
peppe84CT,0.0,49.0,57.14285714285714,42.85714285714285,1215.0,0.0,100.0,1511.0,50.0,0.0,9.0,45.11,1437.0,1404.0,4054,0.0,51.0,41.17647058823529,58.82352941176471,50.0,2.0,10.0,Christophermwiche,1.96078431372549,51.0,62.74509803921568,35.294117647058826,1300.0,4.0,100.0,1422.0,48.0,2.0,9.0,45.02,1388.0,1374.0,1422,6.122448979591836,49.0,34.69387755102041,59.18367346938776,48.0,0.0,9.0,-1
LOTRNG,10.20408163265306,49.0,46.93877551020408,42.85714285714285,2382.0,10.0,100.0,2760.0,44.0,3.0,17.0,45.08,2694.0,2693.0,14302,11.76470588235294,51.0,41.17647058823529,47.05882352941176,46.0,0.0,11.0,kaloczajunky,8.0,50.0,36.0,56.00000000000001,2377.0,4.0,100.0,2689.0,34.0,4.0,9.0,45.01,2651.0,2650.0,12556,0.0,50.0,38.0,62.0,62.0,0.0,29.0,1
Ivo12345,6.122448979591836,49.0,48.97959183673469,44.89795918367347,1528.0,7.0,100.0,1680.0,49.0,3.0,11.0,45.1,1645.0,1642.0,7182,5.88235294117647,51.0,37.25490196078432,56.86274509803921,44.0,0.0,11.0,Serge271981,6.0,50.0,48.0,46.0,1566.0,4.0,100.0,1782.0,44.0,2.0,10.0,45.0,1726.0,1711.0,3924,2.0,50.0,36.0,62.0,52.0,0.0,12.0,1
siegfreed,3.571428571428571,56.0,39.285714285714285,57.14285714285714,1312.0,2.0,100.0,1560.0,47.0,0.0,11.0,61.25,1550.0,1535.0,3106,4.545454545454546,44.0,40.909090909090914,54.54545454545454,51.0,2.0,14.0,Taliskman47,0.0,52.0,59.61538461538461,40.38461538461539,1062.0,0.0,0.0,1340.0,0.0,0.0,8.0,121.28,1251.0,1220.0,844,2.083333333333333,48.0,50.0,47.91666666666667,0.0,1.0,8.0,-1
giftpilze,6.122448979591836,49.0,51.02040816326531,42.85714285714285,1346.0,0.0,3.0,1489.0,0.0,0.0,10.0,49.12,1487.0,1473.0,2584,3.92156862745098,51.0,43.13725490196079,52.94117647058824,100.0,2.0,9.0,chess_potato_blue,4.3478260869565215,46.0,45.65217391304348,50.0,1228.0,0.0,0.0,1354.0,0.0,1.0,5.0,115.18,1317.0,1309.0,233,5.555555555555555,54.0,50.0,44.44444444444444,0.0,0.0,5.0,-1
Robert124,2.0,50.0,50.0,48.0,1369.0,2.0,100.0,1624.0,49.0,0.0,14.0,45.02,1597.0,1582.0,30046,1.96078431372549,51.0,54.90196078431373,43.13725490196079,49.0,2.0,13.0,SeriousBoy24_7,0.0,50.0,48.0,52.0,1327.0,1.0,100.0,1453.0,44.0,0.0,11.0,45.03,1419.0,1416.0,2079,2.0,50.0,40.0,57.99999999999999,55.0,3.0,9.0,-1
draw_N,7.6923076923076925,52.0,28.846153846153843,63.46153846153846,2427.0,9.0,100.0,2632.0,30.0,1.0,6.0,45.1,2626.0,2562.0,175,10.20408163265306,49.0,36.734693877551024,53.06122448979592,61.0,0.0,14.0,Olegator712,14.545454545454543,55.0,38.18181818181819,47.27272727272727,2551.0,10.0,100.0,2877.0,33.0,0.0,19.0,45.15,2717.0,2689.0,2566,15.555555555555555,45.0,26.666666666666668,57.77777777777777,56.0,1.0,18.0,-1
AvivEise,4.0,50.0,38.0,57.99999999999999,1262.0,4.0,100.0,1373.0,33.0,0.0,7.0,45.02,1366.0,1365.0,736,0.0,51.0,35.294117647058826,64.70588235294117,63.0,2.0,16.0,Dorni,0.0,49.0,46.93877551020408,53.06122448979592,1314.0,1.0,100.0,1500.0,46.0,0.0,11.0,45.1,1499.0,1498.0,7108,1.96078431372549,51.0,45.09803921568628,52.94117647058824,53.0,4.0,10.0,1
IVT_1_Zholamanov,6.0,50.0,57.99999999999999,36.0,2201.0,7.0,100.0,2718.0,55.0,0.0,12.0,45.25,2516.0,2501.0,13327,8.0,50.0,52.0,40.0,38.0,0.0,12.0,Riolobo5,4.0,50.0,42.0,54.0,2317.0,4.0,100.0,2771.0,41.0,0.0,23.0,45.16,2703.0,2700.0,24975,4.0,50.0,44.0,52.0,55.0,3.0,26.0,-1
PavelChamp,5.88235294117647,51.0,47.05882352941176,47.05882352941176,1011.0,6.0,100.0,1170.0,51.0,1.0,7.0,45.07,1169.0,1165.0,154,6.122448979591836,49.0,53.06122448979592,40.81632653061224,43.0,0.0,6.0,jmnisbadatchess,3.92156862745098,51.0,41.17647058823529,54.90196078431373,1022.0,5.0,100.0,1168.0,41.0,3.0,5.0,45.09,1167.0,1165.0,155,6.122448979591836,49.0,40.81632653061224,53.06122448979592,54.0,0.0,6.0,1
montescarpia,8.88888888888889,45.0,44.44444444444444,46.66666666666666,1071.0,2.0,100.0,1493.0,53.0,1.0,12.0,78.41,1223.0,1213.0,300,3.636363636363636,55.0,54.54545454545454,41.81818181818181,45.0,0.0,10.0,Nebula_069,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,,0.0,2.0,2.0,500.0,,,0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
Alex_Boss03,16.0,50.0,32.0,52.0,1213.0,10.0,100.0,1391.0,42.0,0.0,11.0,45.08,1369.0,1350.0,329,10.20408163265306,49.0,36.734693877551024,53.06122448979592,48.0,2.0,5.0,avomr,6.25,48.0,50.0,43.75,1296.0,2.0,100.0,1540.0,49.0,0.0,13.0,45.28,1538.0,1526.0,1755,0.0,52.0,44.230769230769226,55.76923076923077,49.0,3.0,13.0,1
Center_Side,4.0,50.0,48.0,48.0,2456.0,7.0,100.0,2793.0,41.0,0.0,12.0,45.96,2738.0,2723.0,4660,10.0,50.0,34.0,56.00000000000001,52.0,6.0,11.0,Trebor23,6.0,50.0,54.0,40.0,2459.0,7.0,100.0,2821.0,54.0,0.0,13.0,45.01,2733.0,2730.0,26374,10.0,50.0,44.0,46.0,39.0,5.0,11.0,1
Xemaros,1.8867924528301887,53.0,47.16981132075472,50.943396226415096,2159.0,2.0,100.0,2383.0,53.0,0.0,14.0,45.02,2378.0,2347.0,6208,4.25531914893617,47.0,53.191489361702125,42.5531914893617,45.0,3.0,14.0,imperios_y_enroques,2.0,50.0,46.0,52.0,2065.0,3.0,100.0,2289.0,48.0,4.0,12.0,45.11,2250.0,2249.0,13579,4.0,50.0,52.0,44.0,49.0,0.0,13.0,-1
mikehammerhill,5.88235294117647,51.0,41.17647058823529,52.94117647058824,1415.0,4.0,100.0,1532.0,45.0,0.0,9.0,45.76,1521.0,1519.0,630,2.0,50.0,50.0,48.0,51.0,3.0,7.0,samwise252,4.0,50.0,48.0,48.0,1422.0,4.0,100.0,1683.0,48.0,0.0,8.0,45.12,1677.0,1664.0,4855,6.0,50.0,44.0,50.0,48.0,0.0,16.0,1
BJJ_Nordic_champion,3.92156862745098,51.0,54.90196078431373,41.17647058823529,2411.0,2.0,100.0,2711.0,57.0,0.0,12.0,45.04,2706.0,2691.0,1162,2.0408163265306123,49.0,55.10204081632652,42.85714285714285,40.0,1.0,8.0,vedmak-70,6.0,50.0,48.0,46.0,2407.0,6.0,100.0,2700.0,42.0,1.0,12.0,45.09,2695.0,2688.0,14312,8.0,50.0,34.0,57.99999999999999,52.0,0.0,17.0,0
ashray2412,2.0408163265306123,49.0,44.89795918367347,53.06122448979592,1473.0,4.0,100.0,1641.0,44.0,0.0,11.0,45.76,1640.0,1636.0,14468,5.88235294117647,51.0,43.13725490196079,50.98039215686274,52.0,2.0,15.0,cosmostarlight,2.083333333333333,48.0,45.83333333333333,52.083333333333336,1567.0,6.0,100.0,1910.0,42.0,1.0,13.0,45.44,1898.0,1884.0,7290,7.6923076923076925,52.0,44.230769230769226,48.07692307692308,52.0,0.0,15.0,1
JelenaZ,7.84313725490196,51.0,52.94117647058824,39.21568627450981,2597.0,6.0,100.0,2976.0,48.0,2.0,13.0,45.0,2973.0,2952.0,31724,3.92156862745098,51.0,39.21568627450981,56.86274509803921,46.0,0.0,21.0,caveman12345,2.083333333333333,48.0,22.916666666666664,75.0,2601.0,6.0,100.0,2840.0,37.0,0.0,8.0,45.0,2804.0,2792.0,6629,3.8461538461538463,52.0,32.69230769230769,63.46153846153846,56.0,2.0,28.0,-1
limohgs,12.5,48.0,41.66666666666667,45.83333333333333,1332.0,10.0,100.0,1454.0,42.0,2.0,8.0,45.1,1450.0,1450.0,2666,9.615384615384617,52.0,46.15384615384615,44.230769230769226,48.0,0.0,10.0,morph1ne,4.25531914893617,47.0,46.80851063829788,48.93617021276596,1298.0,6.0,100.0,1392.0,41.0,0.0,7.0,45.2,1391.0,1386.0,1226,7.547169811320755,53.0,33.9622641509434,58.490566037735846,53.0,0.0,19.0,-1
Tanne,0.0,50.0,57.99999999999999,42.0,1992.0,2.0,100.0,2316.0,47.0,1.0,23.0,45.02,2262.0,2230.0,13875,4.081632653061225,49.0,34.69387755102041,61.224489795918366,51.0,0.0,12.0,Tengen67,14.000000000000002,50.0,36.0,50.0,1976.0,9.0,100.0,2252.0,46.0,0.0,9.0,45.11,2251.0,2249.0,10193,8.0,50.0,52.0,40.0,45.0,1.0,18.0,1
VquatTr,0.0,46.0,52.17391304347826,47.82608695652174,840.0,3.0,100.0,1130.0,44.0,0.0,9.0,45.0,1091.0,1090.0,678,5.454545454545454,55.0,40.0,54.54545454545454,53.0,3.0,8.0,sejas1976,1.9230769230769231,52.0,55.76923076923077,42.30769230769231,768.0,4.0,69.0,921.0,56.0,0.0,9.0,45.02,907.0,905.0,1583,2.083333333333333,48.0,43.75,54.16666666666666,39.0,0.0,7.0,1
salimak56,0.0,49.0,53.06122448979592,46.93877551020408,1085.0,1.0,100.0,1277.0,46.0,3.0,12.0,47.42,1268.0,1256.0,5147,1.96078431372549,51.0,39.21568627450981,58.82352941176471,53.0,0.0,15.0,mertcandmrts,5.88235294117647,51.0,54.90196078431373,39.21568627450981,1081.0,4.0,100.0,2113.0,48.0,3.0,9.0,45.12,2000.0,1815.0,901,2.0408163265306123,49.0,40.81632653061224,57.14285714285714,48.0,0.0,7.0,-1
Narkoman_molodoi,2.0,50.0,46.0,52.0,2337.0,2.0,100.0,2569.0,38.0,0.0,17.0,45.26,2560.0,2558.0,22792,2.0,50.0,28.000000000000004,70.0,60.0,2.0,13.0,AO72,4.0,50.0,54.0,42.0,2248.0,8.0,100.0,2648.0,47.0,0.0,11.0,45.25,2639.0,2527.0,940,7.84313725490196,51.0,37.25490196078432,54.90196078431373,45.0,3.0,10.0,1
artyric,0.0,2.0,100.0,0.0,1500.0,0.0,4.0,,75.0,3.0,3.0,174.84,,,4,0.0,2.0,50.0,50.0,25.0,0.0,1.0,Mannytuttofare,7.5,40.0,57.49999999999999,35.0,966.0,0.0,3.0,1435.0,100.0,2.0,9.0,130.56,1209.0,1052.0,11,2.702702702702702,37.0,67.56756756756756,29.72972972972973,0.0,0.0,4.0,-1
heribertoavelino,14.000000000000002,50.0,48.0,38.0,1126.0,9.0,100.0,1397.0,48.0,2.0,10.0,45.05,1380.0,1333.0,6338,4.081632653061225,49.0,44.89795918367347,51.02040816326531,43.0,0.0,14.0,Edwin-Garrido-2020,5.88235294117647,51.0,58.82352941176471,35.294117647058826,1087.0,5.0,100.0,1852.0,52.0,1.0,17.0,45.0,1761.0,1453.0,13581,6.0,50.0,44.0,50.0,43.0,0.0,10.0,1
