user_id,user_resign_winrate,user_time_winrate,user_average_game_len,user_rating_deviation,op_id,op_resign_winrate,op_time_winrate,op_average_game_len,op_rating_deviation,game_result,op_average_best_win,user_average_best_win,best_average_win_diff,best_win_diff,user_white_performance,user_black_performance,op_white_performance,op_black_performance,draw_rate,combined_draw4,user_performace,op_performance,rating_diff,user_resign_perf,op_resign_perf,game_count_ratio
buywivai,0.5,0.344,276.0,58.54,Babasili,0.524,0.317,345.0,45.09,-1.0,2569.0,2549.6666666666665,19.333333333333485,7.0,3032.7999999999997,1716.123464,2883.965784,1639.38003,7.0,4.366,2376.0,1848.0,47.0,1.096,0.997,0.18
bx331,0.491,0.075,318.0,50.21,Sprsprspr,0.533,0.15,337.0,45.35,1.0,1667.3333333333333,1991.0,323.66666666666674,-378.0,2313.6096199999997,1992.8871240000003,2695.501367,2438.68557,1.0,2.05325,2300.0,2597.0,106.0,1.038,0.857,0.39
caba1989,0.231,0.215,217.0,59.43,sxxiven,0.519,0.173,163.0,45.11,-1.0,1330.0,1434.3333333333333,104.33333333333326,-152.0,4231.636393000001,1945.587483,2789.0924489999998,1032.265044,8.0,2.28125,2240.0,1995.0,31.0,0.874,1.1680000000000001,0.42
cactology,0.4679999999999999,0.113,289.0,48.91,Breiss,0.59,0.115,324.0,45.04,1.0,1729.0,1415.0,314.0,296.0,2857.15,2142.822888,2698.407834,2004.593318,3.0,1.6065,2856.0,2016.0,-76.0,0.976,1.057,1.0
capkay,0.4,0.129,295.0,45.54,vegascommie,0.386,0.351,269.0,45.14,-1.0,2044.0,1966.0,78.0,80.0,2946.407366,2543.6093600000004,1832.3582760000002,1488.0668899999998,10.0,5.9735,2193.0,2279.0,2.0,0.9,0.734,1.0
carlos-miranda,0.35,0.275,414.0,136.44,Munro84,0.25,0.231,372.0,45.08,-1.0,1094.0,1409.0,315.0,-292.0,1698.9231,2005.194618,2314.7750579999997,2897.16921,8.0,4.446,2184.0,2296.0,-23.0,0.7629999999999999,0.515,1.0
cassie_08,0.534,0.138,340.0,77.18,Craig66,0.397,0.483,255.0,45.01,-1.0,2010.6666666666667,2008.3333333333333,2.333333333333485,-2.0,2301.6,2281.106682,2419.352688,2063.45361,9.0,4.409999999999999,2448.0,2112.0,2.0,1.26,0.987,1.0
catsvsllamas,0.188,0.125,267.0,103.29,Juanfelix12,0.333,0.167,329.0,45.16,1.0,1409.6666666666667,1482.0,72.33333333333326,-50.0,1180.543611,3067.28125,1346.1499999999999,3125.025,1.0,3.4055,3000.0,1950.0,118.0,0.521,0.56,0.24
cautiousman,0.417,0.083,269.0,68.65,Sallaia,0.353,0.25,389.0,45.49,-1.0,1307.6666666666667,1289.3333333333333,18.333333333333485,-75.0,1714.28,1039.411828,3548.417742,3333.3599999999997,4.0,3.1745,1800.0,2970.0,-22.0,0.613,0.9359999999999999,0.81
cbumae,0.645,0.242,367.0,45.06,Loxos,0.667,0.2,396.0,45.01,-1.0,2033.6666666666667,1954.0,79.66666666666674,81.0,2460.3,1824.43046,2268.651798,2075.907366,6.0,6.843249999999999,1806.0,2907.0,-21.0,1.33,1.211,0.78
ceckel,0.525,0.322,291.0,45.33,Pousseurdebois77,0.544,0.176,250.0,45.14,1.0,2188.3333333333335,1961.6666666666667,226.66666666666674,273.0,2500.011129,1709.424591,2691.0429550000003,2096.753871,0.0,5.1335,2970.0,1815.0,-53.0,0.9430000000000001,1.2530000000000001,0.18
celtec,0.5,0.138,259.0,45.43,ALEXIDROGO_UNPRG,0.444,0.27,266.0,46.87,-1.0,1991.0,2144.3333333333335,153.33333333333348,-170.0,2258.653812,1496.9625,3243.485988,1935.9608640000001,13.0,6.06375,2408.0,1886.0,-73.0,0.6,0.756,1.0
cepe,0.508,0.119,376.0,61.13,chessman04,0.532,0.129,626.0,45.16,-1.0,1959.6666666666667,2035.6666666666667,76.0,-178.0,2336.782773,2130.703125,2421.9,2411.81556,9.0,3.5655,1680.0,2784.0,-52.0,0.864,1.1880000000000002,0.51
ch_keks,0.509,0.273,214.0,47.23,DLIRIUM,0.286,0.254,296.0,45.55,1.0,1474.3333333333333,1569.0,94.66666666666674,-108.0,2060.094153,2125.0125,2524.0699520000003,2524.61,8.0,3.6125,2448.0,2142.0,93.0,1.026,0.873,1.0
chamilton,0.588,0.176,361.0,49.41,slowride,0.578,0.141,277.0,45.05,-1.0,2376.3333333333335,1744.6666666666667,631.6666666666667,645.0,2822.6,2060.897736,2334.128025,1575.097026,12.0,5.1545000000000005,2484.0,1900.0,24.0,1.342,0.953,1.0
chanugad,0.208,0.125,199.0,88.02,Homres,0.368,0.281,237.0,45.08,1.0,1163.3333333333333,1272.6666666666667,109.33333333333348,-246.0,1170.3346600000002,734.146218,4171.28198,3134.375622,5.0,3.2705,1300.0,3182.0,-136.0,0.434,0.772,0.81
chazsr,0.407,0.305,245.0,45.16,TPiede,0.567,0.083,325.0,51.75,-1.0,1408.6666666666667,1352.6666666666667,56.0,145.0,3015.85,1799.010645,2858.598015,1523.8,14.0,4.8385,1674.0,2464.0,10.0,0.74,0.853,0.48
checkmate2428,0.6,0.233,377.0,45.05,One_Capi,0.592,0.245,400.0,45.11,-1.0,2479.6666666666665,2471.3333333333335,8.33333333333303,-3.0,3717.3570659999996,1797.2082950000001,2785.450384,1175.099232,9.0,4.007,2679.0,1813.0,1.0,1.2999999999999998,1.395,1.0
checkmate3212,0.5,0.233,320.0,64.85,ThreeMoons,0.644,0.222,331.0,45.3,-1.0,1933.3333333333333,1688.0,245.33333333333326,236.0,3668.4562499999997,2931.90744,1733.951072,1086.96875,11.0,5.17425,3536.0,1147.0,33.0,1.396,1.2229999999999999,0.57
checkmatechortles,0.436,0.291,237.0,47.79,yashpal_singh,0.371,0.258,285.0,45.21,-1.0,1753.3333333333333,1566.3333333333333,187.0,412.0,2434.41,2019.2375000000002,2692.2999999999997,2213.1,11.0,3.20175,2550.0,1911.0,0.0,0.499,0.839,1.0
chess_terminator12,0.457,0.271,227.0,54.69,tb,0.421,0.298,239.0,45.02,1.0,2035.0,2284.0,249.0,-334.0,2835.8,2627.235468,2063.522496,1550.2868080000003,13.0,5.03575,2928.0,1485.0,37.0,0.867,0.788,1.0
chessdummy81,0.614,0.246,447.0,45.04,DurzoB,0.609,0.156,286.0,45.0,1.0,1797.0,1896.3333333333333,99.33333333333326,-101.0,2564.092674,1655.9183870000002,2838.702258,1968.2400000000002,8.0,5.2355,2244.0,2268.0,-2.0,1.355,1.264,0.99
chessmedianeira,0.327,0.269,384.0,53.19,Faxriddin1,0.271,0.208,299.0,46.82,-1.0,1816.3333333333333,1283.0,533.3333333333333,709.0,3011.041618,1628.670505,2678.579064,1557.448886,17.0,4.3142499999999995,2240.0,1800.0,-382.0,0.51,0.764,0.3
chessushka,0.417,0.25,266.0,45.16,Nitesh3999,0.382,0.118,242.0,45.05,1.0,1611.0,1585.0,26.0,23.0,2282.6125,1475.395082,3278.7,2527.2,12.0,2.5105,1596.0,2852.0,47.0,0.5599999999999999,0.738,1.0
chieater00000007,0.675,0.1,240.0,75.86,pupilochess86,0.676,0.221,242.0,45.05,1.0,2906.6666666666665,2549.0,357.6666666666665,296.0,1423.0147319999999,2217.9421890000003,1475.440598,1328.125,37.0,13.770249999999999,1716.0,848.0,-63.0,1.4460000000000002,1.3010000000000002,0.18
chieater00000007,0.675,0.1,240.0,75.86,pupilochess86,0.676,0.221,242.0,45.05,1.0,2906.6666666666665,2549.0,357.6666666666665,296.0,1423.0147319999999,2217.9421890000003,1475.440598,1328.125,37.0,13.770249999999999,1716.0,848.0,-63.0,1.4460000000000002,1.3010000000000002,0.18
chris1982,0.6970000000000001,0.079,390.0,60.79,Bratzo,0.712,0.068,565.0,47.97,-1.0,1881.0,1587.3333333333333,293.66666666666674,350.0,2734.501588,2915.3446559999998,1349.1891269999999,1942.8984119999998,8.0,5.2835,2808.0,1845.0,48.0,1.111,1.621,1.0
chuchmek2008,0.543,0.157,301.0,49.15,MarcoF89,0.6,0.15,301.0,45.88,-1.0,2692.0,2555.3333333333335,136.66666666666652,106.0,2784.231712,2094.7062499999997,2109.4,1429.755496,17.0,8.00475,2340.0,1840.0,-77.0,0.8580000000000001,1.361,1.0
clarkoclarko,0.534,0.086,502.0,47.07,Abosalah111,0.456,0.088,557.0,45.06,1.0,1230.6666666666667,1355.6666666666667,125.0,-128.0,1745.340732,1904.75,2936.5,2686.55,10.0,3.95925,1404.0,3240.0,8.0,1.044,0.994,0.99
codeDF,0.475,0.1689999999999999,298.0,66.81,king1284,0.28,0.3,237.0,46.54,-1.0,2363.6666666666665,1807.0,556.6666666666665,477.0,2390.811724,2879.487348,1543.0490929999999,2017.2378159999998,6.0,6.381,2907.0,1800.0,-288.0,0.618,0.8250000000000001,1.0
compozitor,0.557,0.311,212.0,45.08,arespk,0.25,0.268,217.0,45.0,1.0,1576.0,1849.0,273.0,-285.0,2459.094904,2704.9,2139.315246,2161.0199039999998,7.0,2.7615,2205.0,2448.0,-73.0,0.966,1.0,1.0
contago,0.413,0.397,276.0,52.07,Boogeyfan,0.643,0.161,193.0,45.13,1.0,2266.0,2353.6666666666665,87.66666666666652,-134.0,2949.321659,1520.739708,2457.7692779999998,1351.79191,17.0,9.99125,2438.0,1720.0,12.0,1.209,1.066,0.45
cottoncloud,0.438,0.078,475.0,129.29,Fighter1000,0.458,0.305,416.0,46.89,-1.0,1929.0,2011.6666666666667,82.66666666666674,-178.0,2639.268915,2561.2133440000002,2179.149879,2267.823607,4.0,1.59625,2295.0,2448.0,-100.0,0.594,0.611,0.99
crapblanca,0.364,0.409,269.0,47.75,Fenix81,0.458,0.271,264.0,45.03,-1.0,2468.6666666666665,2631.3333333333335,162.66666666666697,-175.0,2777.7999999999997,2301.6,2380.930722,1720.408295,7.0,4.39075,2989.0,1702.0,-42.0,0.831,1.18,1.0
crazycrab,0.532,0.242,297.0,45.17,GMjorge13,0.451,0.353,392.0,45.17,1.0,2316.3333333333335,2136.0,180.33333333333348,197.0,3704.6625,2037.4646369999998,2716.635363,1219.7625,10.0,3.24575,2736.0,1748.0,49.0,0.9970000000000001,1.158,1.0
creddy0001,0.194,0.333,290.0,61.64,OneDarkNight,0.448,0.194,395.0,45.01,-1.0,2310.3333333333335,1188.3333333333333,1122.0000000000002,1043.0,1588.080397,931.2383070000001,4322.738439,3238.2107939999996,3.0,2.0105,740.0,4800.0,-1262.0,0.5640000000000001,0.505,1.0
cristianoaponte,0.333,0.083,284.0,83.01,rikardlidh,0.492,0.169,337.0,45.12,-1.0,1233.6666666666667,930.6666666666666,303.0000000000001,291.0,1496.70625,1033.493799,3977.2240199999997,3075.671875,7.0,3.288,1376.0,3445.0,-327.0,1.042,0.699,1.0
cubic987,0.483,0.207,314.0,72.47,PRABHU-JK,0.439,0.158,290.0,45.13,-1.0,1008.0,921.0,87.0,52.0,2070.7239,2311.421336,2499.9536639999997,2536.682226,3.0,2.66875,2303.0,2496.0,-92.0,0.8160000000000001,1.034,0.63
cvasile,0.569,0.031,376.0,81.63,Emerick2411,0.25,0.083,204.0,49.51,1.0,1427.6666666666667,1423.6666666666667,4.0,-59.0,3734.805789,3908.2284119999995,1129.016005,995.968752,3.0,2.25175,2698.0,1586.0,90.0,0.7529999999999999,1.009,0.54
dan4ik123,0.521,0.188,366.0,68.1,TheMMAF,0.689,0.164,315.0,46.08,1.0,2104.6666666666665,2266.6666666666665,162.0,-141.0,2313.628768,1654.298016,3204.3500000000004,2284.4845320000004,0.0,2.8112500000000002,3132.0,1886.0,13.0,1.209,1.132,0.36
danieldeyro,0.4029999999999999,0.226,387.0,91.51,rrmaura,0.443,0.18,214.0,45.6,-1.0,1875.0,1705.3333333333333,169.66666666666674,76.0,2107.70726,2741.95,1890.140625,2341.9487120000003,9.0,4.45,2597.0,1968.0,49.0,1.19,0.752,1.0
dariomm_7,0.212,0.135,490.0,71.36,bast86,0.684,0.14,478.0,45.04,1.0,1240.3333333333333,1584.0,343.66666666666674,-549.0,2150.546559,1978.0219780000002,2656.8986080000004,2016.141129,20.0,6.02,1519.0,2392.0,22.0,0.631,0.934,0.57
darkknight_8,0.571,0.175,377.0,45.08,minde99,0.492,0.254,279.0,53.07,-1.0,1852.6666666666667,2049.6666666666665,196.99999999999977,-174.0,3007.315921,2265.050592,2499.369564,1893.8265350000001,7.0,1.9969999999999999,1755.0,2912.0,85.0,1.4329999999999998,0.751,1.4492753623188406
