user_op,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,white_win_rate,white_lose_rate,white_draw_rate,white_game_count,black_win_rate,black_lose_rate,black_draw_rate,black_game_count,top_eco,second_eco,top_winrate_eco,second_winrate_eco,mate_winrate,resign_winrate,time_winrate,mate_lossrate,resign_lossrate,time_lossrate,average_game_len
Q369,-1,45.0,55.0,0.0,100.0,42.373,57.627,0.0,59.0,50.0,46.97,3.03,66.0,D02,A04,B11,D10,0.362,0.448,0.19,0.246,0.492,0.2,490.0
VosanoMatio,-1,63.0,35.0,2.0,100.0,68.254,31.746,0.0,63.0,61.29,37.097,1.613,62.0,B20,B00,C53,B12,0.321,0.469,0.148,0.023,0.395,0.558,426.0
fleshas,1,50.0,44.0,5.0,54.0,59.375,39.062,1.562,64.0,54.098,39.344,6.557,61.0,A00,C44,D53,C56,0.099,0.718,0.183,0.327,0.388,0.286,351.0
cleth95,1,48.0,48.0,4.0,100.0,43.75,48.438,7.812,64.0,50.82,47.541,1.639,61.0,C50,C44,C66,C40,0.186,0.695,0.102,0.183,0.6,0.217,353.0
saravana31121999,0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,A43,B01,A43,B01,0.0,0.0,1.0,0.0,0.0,0.0,281.0
Akashai2244,1,47.0,49.0,4.0,100.0,50.794,46.032,3.175,63.0,51.613,43.548,4.839,62.0,D00,A40,A41,B30,0.312,0.391,0.297,0.643,0.232,0.125,245.0
isvani,-1,44.0,55.0,1.0,100.0,37.097,58.065,4.839,62.0,49.206,50.794,0.0,63.0,A40,D02,A00,B53,0.241,0.426,0.333,0.132,0.779,0.088,277.0
MRCHESS1983,-1,52.0,38.0,10.0,100.0,48.387,48.387,3.226,62.0,61.905,34.921,3.175,63.0,A00,B01,B00,A04,0.101,0.536,0.362,0.269,0.577,0.135,267.0
principiantembh,1,49.0,49.0,2.0,100.0,47.619,49.206,3.175,63.0,54.839,38.71,6.452,62.0,nonStandard,C44,C47,C60,0.219,0.406,0.344,0.364,0.618,0.018,402.0
artemka313,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DntGetBluWffle,0,47.0,46.0,7.0,100.0,41.935,51.613,6.452,62.0,42.857,50.794,6.349,63.0,A00,C00,A02,C00,0.094,0.547,0.358,0.844,0.0,0.125,272.0
EthanloverChess,1,0.0,100.0,0.0,9.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,2.0,B01,C65,B01,C65,0.0,0.0,0.0,0.4,0.0,0.6,321.0
luisinho252,1,51.0,47.0,2.0,100.0,54.839,43.548,1.613,62.0,46.032,52.381,1.587,63.0,D02,A40,D03,C34,0.286,0.524,0.19,0.267,0.617,0.083,321.0
Bigadilov_Zhanay04,1,37.0,56.0,5.0,53.0,39.286,57.143,3.571,28.0,36.0,56.0,8.0,25.0,C44,C50,D00,C23,0.3,0.2,0.45,0.633,0.067,0.133,294.0
Oural_1er,-1,0.0,0.0,0.0,0.0,9.091,90.909,0.0,11.0,7.692,84.615,7.692,13.0,C42,D07,C20,C42,0.0,0.5,0.5,0.333,0.0,0.667,460.0
tuss91,-1,38.0,60.0,2.0,100.0,37.097,59.677,3.226,62.0,47.619,50.794,1.587,63.0,B00,A40,D93,A13,0.245,0.528,0.17,0.13,0.652,0.217,256.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KostyaHoroshcenko,1,30.0,66.0,4.0,100.0,34.615,61.538,3.846,26.0,32.143,64.286,3.571,28.0,D02,A04,B50,A46,0.278,0.5,0.222,0.206,0.441,0.324,306.0
terroir_15081969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MrShNN,-1,50.0,44.0,6.0,100.0,45.902,47.541,6.557,61.0,57.812,39.062,3.125,64.0,B01,C21,A10,A07,0.369,0.477,0.123,0.167,0.815,0.019,446.0
scottyv,-1,0.0,0.0,0.0,0.0,42.373,57.627,0.0,59.0,43.939,54.545,1.515,66.0,B00,C23,A01,D01,0.389,0.278,0.315,0.329,0.3,0.357,433.0
realbad_player1,-1,53.0,44.0,3.0,100.0,45.161,51.613,3.226,62.0,58.73,38.095,3.175,63.0,B01,C47,A00,C30,0.154,0.692,0.154,0.018,0.839,0.143,328.0
morbannxx,-1,16.0,83.0,0.0,18.0,64.286,35.714,0.0,14.0,60.0,40.0,0.0,15.0,C22,C42,C15,B12,0.111,0.833,0.056,0.091,0.636,0.273,273.0
GregCT,-1,50.0,35.0,14.0,42.0,37.288,52.542,10.169,59.0,46.97,50.0,3.03,66.0,C21,B00,D32,D30,0.226,0.509,0.226,0.359,0.484,0.156,245.0
Franmoro8,-1,43.0,55.0,2.0,100.0,40.909,54.545,4.545,66.0,45.763,52.542,1.695,59.0,B01,B00,B21,C02,0.444,0.333,0.185,0.791,0.179,0.0,331.0
Samisaya,0,0.0,0.0,0.0,0.0,13.333,81.667,5.0,60.0,20.0,78.462,1.538,65.0,A00,D00,C68,C26,0.143,0.429,0.333,0.37,0.27,0.23,367.0
Dimsan69,-1,52.0,46.0,2.0,100.0,49.206,47.619,3.175,63.0,51.613,46.774,1.613,62.0,C40,C34,A03,C35,0.19,0.556,0.238,0.169,0.458,0.373,329.0
Miladys,-1,27.0,68.0,5.0,100.0,40.323,56.452,3.226,62.0,38.095,58.73,3.175,63.0,B01,C26,D35,A43,0.224,0.347,0.347,0.264,0.167,0.556,274.0
Murat136,-1,57.0,39.0,3.0,100.0,56.25,42.188,1.562,64.0,59.016,36.066,4.918,61.0,B21,C30,A21,C25,0.306,0.431,0.264,0.265,0.429,0.245,238.0
taylor_marks,1,0.0,0.0,0.0,0.0,50.0,37.5,12.5,8.0,45.455,54.545,0.0,11.0,C50,B00,C00,B00,0.444,0.444,0.111,0.444,0.556,0.0,219.0
umityldz26,-1,54.0,46.0,0.0,100.0,54.839,45.161,0.0,62.0,53.968,46.032,0.0,63.0,E21,C54,A56,C33,0.294,0.456,0.221,0.281,0.404,0.281,353.0
applerook,1,45.0,53.0,2.0,100.0,51.562,46.875,1.562,64.0,40.984,54.098,4.918,61.0,A02,B06,A40,A02,0.172,0.448,0.362,0.206,0.444,0.333,260.0
Sand-bag,-1,40.0,60.0,0.0,15.0,54.098,44.262,1.639,61.0,56.25,42.188,1.562,64.0,C00,C10,A04,D30,0.275,0.565,0.145,0.222,0.704,0.074,352.0
TheFuture1,1,65.0,23.0,11.0,78.0,46.875,46.875,6.25,64.0,60.656,34.426,4.918,61.0,C50,C42,B44,C25,0.373,0.328,0.269,0.353,0.314,0.255,224.0
Iqbal528,-1,53.0,47.0,0.0,100.0,63.934,36.066,0.0,61.0,46.875,53.125,0.0,64.0,C44,D00,B08,D01,0.449,0.406,0.087,0.054,0.143,0.75,249.0
ercan2348,1,42.0,57.0,0.0,100.0,61.905,38.095,0.0,63.0,27.419,72.581,0.0,62.0,B30,B01,B18,C37,0.268,0.589,0.107,0.159,0.319,0.478,360.0
PatzerNoblechuks,1,67.0,31.0,2.0,100.0,53.968,44.444,1.587,63.0,54.839,38.71,6.452,62.0,A04,A07,C26,A45,0.544,0.176,0.265,0.365,0.154,0.462,270.0
Kingoffhead,-1,37.0,56.0,6.0,100.0,38.462,52.308,9.231,65.0,45.0,53.333,1.667,60.0,C50,C41,C30,A45,0.327,0.519,0.115,0.136,0.652,0.106,201.0
killriam,1,46.0,50.0,4.0,100.0,56.452,37.097,6.452,62.0,38.095,58.73,3.175,63.0,D00,A40,A80,D06,0.339,0.407,0.237,0.217,0.333,0.45,409.0
SabariTamil,-1,48.0,51.0,1.0,100.0,46.154,52.308,1.538,65.0,51.667,48.333,0.0,60.0,D01,B10,E61,A43,0.246,0.607,0.098,0.127,0.651,0.206,511.0
navacho007,1,46.0,49.0,5.0,100.0,40.323,54.839,4.839,62.0,49.206,47.619,3.175,63.0,C00,A40,D31,C10,0.429,0.25,0.286,0.406,0.297,0.297,253.0
Plovdiv33,-1,42.0,53.0,5.0,100.0,42.857,50.794,6.349,63.0,43.548,53.226,3.226,62.0,B00,C00,B27,B29,0.093,0.778,0.13,0.215,0.554,0.215,256.0
PI3141,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arnowerner,1,40.0,57.0,2.0,100.0,51.562,45.312,3.125,64.0,42.623,54.098,3.279,61.0,D00,B40,A40,D15,0.305,0.475,0.169,0.226,0.371,0.355,257.0
perelin,1,47.0,53.0,0.0,100.0,11.111,88.889,0.0,36.0,22.449,75.51,2.041,49.0,B01,C41,B10,C40,0.467,0.2,0.133,0.377,0.449,0.159,402.0
solariskay,1,53.0,37.0,10.0,100.0,53.968,39.683,6.349,63.0,51.613,38.71,9.677,62.0,A15,B41,C00,D44,0.106,0.47,0.409,0.265,0.408,0.327,295.0
jecoy13,1,0.0,0.0,0.0,0.0,50.0,50.0,0.0,2.0,33.333,66.667,0.0,3.0,B30,B00,D20,B30,0.0,0.5,0.0,0.333,0.667,0.0,321.0
arionchetia10,-1,48.0,50.0,2.0,100.0,44.118,54.412,1.471,68.0,54.386,42.105,3.509,57.0,B32,C00,C41,A01,0.279,0.41,0.262,0.18,0.656,0.148,263.0
Brewstler,1,50.0,50.0,0.0,18.0,41.176,52.941,5.882,34.0,52.632,44.737,2.632,38.0,B02,A04,C01,B00,0.559,0.235,0.206,0.629,0.114,0.229,251.0
Mmofe,1,48.0,52.0,0.0,100.0,55.172,44.828,0.0,29.0,40.741,59.259,0.0,27.0,C00,B01,C48,C24,0.37,0.556,0.037,0.345,0.586,0.034,437.0
Gas-ton_cito1,-1,44.0,52.0,4.0,100.0,41.935,58.065,0.0,62.0,46.032,46.032,7.937,63.0,C23,C50,C41,C68,0.436,0.418,0.145,0.538,0.323,0.138,372.0
amansgottapoowhen,1,45.0,49.0,6.0,100.0,42.188,53.125,4.688,64.0,49.18,45.902,4.918,61.0,B00,C23,A02,A10,0.368,0.351,0.211,0.952,0.0,0.032,324.0
XelaOrbit,1,51.0,47.0,2.0,100.0,57.812,39.062,3.125,64.0,42.623,57.377,0.0,61.0,B01,D06,A03,D53,0.302,0.54,0.127,0.333,0.633,0.017,529.0
jaroch85,-1,47.0,51.0,2.0,100.0,53.226,45.161,1.613,62.0,38.095,60.317,1.587,63.0,C30,B21,B10,C37,0.368,0.404,0.211,0.152,0.742,0.106,202.0
AltaiKA,-1,43.0,45.0,12.0,100.0,46.032,42.857,11.111,63.0,35.484,51.613,12.903,62.0,D02,A04,B23,A15,0.196,0.529,0.235,0.237,0.339,0.39,386.0
Sjakkhistoriker,-1,0.0,0.0,0.0,0.0,50.0,50.0,0.0,64.0,50.82,40.984,8.197,61.0,B10,B13,A50,E82,0.159,0.714,0.095,0.123,0.702,0.07,458.0
MaxZuckertort,-1,52.0,43.0,5.0,100.0,49.18,45.902,4.918,61.0,39.062,56.25,4.688,64.0,C44,C41,D31,A06,0.236,0.4,0.309,0.141,0.594,0.266,255.0
DRAMAZIGH,-1,0.0,0.0,0.0,0.0,45.455,51.515,3.03,66.0,23.729,69.492,6.78,59.0,D00,C40,C00,B15,0.386,0.432,0.159,0.027,0.6,0.293,285.0
Alkop0,-1,43.0,54.0,3.0,100.0,57.143,41.27,1.587,63.0,38.71,59.677,1.613,62.0,A00,B00,nonStandard,A00,0.333,0.283,0.35,0.159,0.571,0.254,203.0
Khegay1997,-1,69.0,17.0,14.0,100.0,70.213,10.638,19.149,47.0,47.436,23.077,29.487,78.0,nonStandard,B00,D03,A46,0.186,0.614,0.2,0.087,0.87,0.043,598.0
marketing_the_best,1,49.0,49.0,2.0,100.0,44.444,53.968,1.587,63.0,45.161,53.226,1.613,62.0,C40,C47,B76,B27,0.446,0.375,0.161,0.179,0.179,0.612,570.0
behooooooooo,1,0.0,0.0,0.0,0.0,75.0,25.0,0.0,4.0,0.0,100.0,0.0,1.0,D02,C44,C44,A43,0.333,0.667,0.0,0.0,0.5,0.0,163.0
LeonidMessi,-1,62.0,37.0,0.0,48.0,46.667,46.667,6.667,15.0,35.714,57.143,7.143,14.0,C50,C44,D01,B01,0.583,0.417,0.0,0.733,0.133,0.0,334.0
K606,-1,0.0,0.0,0.0,0.0,33.333,66.667,0.0,57.0,6.78,91.525,1.695,59.0,C42,C40,C54,C02,0.522,0.174,0.304,0.576,0.065,0.359,406.0
Jubal_Hersha,1,60.0,40.0,0.0,15.0,55.738,40.984,3.279,61.0,40.625,56.25,3.125,64.0,B00,A40,B21,B08,0.367,0.183,0.417,0.574,0.016,0.246,316.0
arturro_k,-1,54.0,45.0,1.0,100.0,47.541,50.82,1.639,61.0,50.0,46.875,3.125,64.0,C44,C47,C56,C22,0.361,0.508,0.115,0.197,0.803,0.0,281.0
MedanthRaja,-1,33.0,66.0,0.0,9.0,45.312,53.125,1.562,64.0,42.623,47.541,9.836,61.0,C44,B30,C47,A01,0.6,0.327,0.055,0.794,0.159,0.032,439.0
Brane1234,-1,43.0,56.0,1.0,100.0,41.935,58.065,0.0,62.0,38.095,60.317,1.587,63.0,C00,C02,D40,C55,0.4,0.36,0.16,0.541,0.108,0.324,374.0
akashpaul,1,41.0,57.0,1.0,100.0,42.373,55.932,1.695,59.0,39.394,59.091,1.515,66.0,C20,C41,C44,B12,0.176,0.725,0.078,0.153,0.681,0.056,461.0
Simiryakin,-1,52.0,42.0,6.0,100.0,43.077,50.769,6.154,65.0,58.333,38.333,3.333,60.0,B40,C44,A30,B44,0.302,0.492,0.206,0.25,0.554,0.179,248.0
mojtaba174,-1,44.0,52.0,4.0,100.0,50.0,46.552,3.448,58.0,44.776,52.239,2.985,67.0,C00,C20,B10,C02,0.186,0.661,0.119,0.532,0.403,0.065,368.0
LuKazzLopez,1,52.0,41.0,7.0,100.0,58.065,40.323,1.613,62.0,46.032,42.857,11.111,63.0,B13,B12,B08,A00,0.308,0.415,0.246,0.077,0.731,0.192,264.0
Felix_Amarilla,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w1995,1,48.0,49.0,3.0,100.0,42.857,55.556,1.587,63.0,53.226,41.935,4.839,62.0,B40,B20,B23,D35,0.233,0.517,0.183,0.164,0.738,0.098,312.0
nnyet,-1,49.0,51.0,0.0,100.0,59.375,39.062,1.562,64.0,40.984,57.377,1.639,61.0,B00,A00,A04,B21,0.238,0.571,0.175,0.2,0.083,0.717,521.0
Nashid0023,1,44.0,52.0,4.0,100.0,45.902,49.18,4.918,61.0,43.75,53.125,3.125,64.0,A45,C21,A01,B56,0.304,0.446,0.25,0.125,0.812,0.047,271.0
tomas_rafat,1,42.0,56.0,1.0,100.0,40.323,59.677,0.0,62.0,44.444,53.968,1.587,63.0,D02,C50,B12,C23,0.245,0.509,0.208,0.31,0.324,0.324,257.0
Fas1961,1,50.0,45.0,5.0,100.0,59.677,35.484,4.839,62.0,41.27,50.794,7.937,63.0,B01,C50,B06,D31,0.175,0.571,0.206,0.352,0.222,0.426,453.0
ProfessorOblivion,-1,50.0,50.0,0.0,100.0,48.438,51.562,0.0,64.0,52.459,47.541,0.0,61.0,C00,C50,B06,B22,0.238,0.476,0.286,0.145,0.339,0.516,251.0
TobeMe,1,49.0,47.0,4.0,100.0,38.095,61.905,0.0,63.0,46.774,48.387,4.839,62.0,A00,A40,C34,C58,0.396,0.453,0.132,0.087,0.507,0.362,232.0
Getribica,-1,50.0,45.0,5.0,100.0,46.875,51.562,1.562,64.0,55.738,40.984,3.279,61.0,A40,C00,A84,D31,0.234,0.438,0.312,0.086,0.724,0.19,367.0
Huasamandrapo-feroz,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,2.0,B08,,B08,,1.0,0.0,0.0,0.0,1.0,0.0,280.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evosud,-1,49.0,50.0,1.0,100.0,59.016,39.344,1.639,61.0,51.562,46.875,1.562,64.0,C25,C00,B02,A01,0.449,0.333,0.203,0.648,0.111,0.222,372.0
MajidHadidi1349,-1,46.0,42.0,12.0,100.0,43.548,46.774,9.677,62.0,47.619,46.032,6.349,63.0,C00,C02,B10,D45,0.211,0.649,0.123,0.121,0.586,0.224,609.0
Mali1908,-1,42.0,53.0,5.0,100.0,65.079,25.397,9.524,63.0,38.71,58.065,3.226,62.0,C20,C41,D37,B01,0.138,0.431,0.415,0.5,0.385,0.115,447.0
ThomasTicot22,1,69.0,30.0,0.0,39.0,57.895,40.351,1.754,57.0,44.444,49.206,6.349,63.0,A40,C54,C40,B01,0.213,0.557,0.197,0.315,0.574,0.111,525.0
JA365univ,1,44.0,45.0,11.0,100.0,46.774,43.548,9.677,62.0,41.27,50.794,7.937,63.0,B10,B00,E90,B09,0.036,0.764,0.2,0.254,0.678,0.068,542.0
agn-7,1,42.0,56.0,2.0,100.0,36.923,55.385,7.692,65.0,46.667,53.333,0.0,60.0,B20,D20,D01,A30,0.25,0.442,0.288,0.324,0.662,0.015,363.0
Pandi9595,1,40.0,59.0,1.0,100.0,52.308,44.615,3.077,65.0,38.333,60.0,1.667,60.0,C50,C65,B10,B30,0.228,0.509,0.228,0.215,0.431,0.354,362.0
Leonov_Evgeniy,1,0.0,0.0,0.0,0.0,47.619,42.857,9.524,21.0,47.619,47.619,4.762,21.0,C42,B22,B10,A45,0.2,0.35,0.45,0.211,0.368,0.421,285.0
KM_Cich0ciemny,-1,46.0,45.0,9.0,100.0,50.0,45.312,4.688,64.0,37.705,54.098,8.197,61.0,A04,A40,D30,D11,0.382,0.273,0.345,0.452,0.145,0.306,216.0
nf_9999,-1,47.0,51.0,2.0,100.0,54.098,42.623,3.279,61.0,37.5,60.938,1.562,64.0,D02,A40,D44,C21,0.175,0.632,0.193,0.046,0.938,0.015,287.0
karpopov,1,50.0,50.0,0.0,100.0,48.387,51.613,0.0,62.0,44.444,53.968,1.587,63.0,B23,A80,C27,C61,0.224,0.603,0.172,0.106,0.318,0.561,557.0
cumulus200,1,25.0,74.0,1.0,100.0,17.188,81.25,1.562,64.0,21.311,77.049,1.639,61.0,D04,D02,A80,B50,0.375,0.375,0.167,0.01,0.121,0.869,347.0
tolichach,-1,63.0,22.0,15.0,100.0,59.091,24.242,16.667,66.0,61.017,27.119,11.864,59.0,B29,B15,C29,B76,0.227,0.64,0.12,0.094,0.5,0.219,379.0
abuhamo,0,50.0,44.0,6.0,100.0,43.548,51.613,4.839,62.0,49.206,44.444,6.349,63.0,A00,B06,B09,A43,0.172,0.5,0.293,0.017,0.417,0.533,629.0
ajkckskcjsekxjakgb,1,61.0,37.0,2.0,100.0,50.82,47.541,1.639,61.0,51.562,46.875,1.562,64.0,B50,A04,A01,A45,0.312,0.5,0.172,0.153,0.78,0.068,251.0
Belousov1996,1,35.0,53.0,12.0,100.0,31.25,57.812,10.938,64.0,44.262,40.984,14.754,61.0,B01,C02,A08,B96,0.149,0.532,0.298,0.032,0.823,0.145,253.0
BrandonBrandy,1,39.0,56.0,5.0,100.0,39.062,54.688,6.25,64.0,45.902,50.82,3.279,61.0,B01,C00,C60,A04,0.358,0.396,0.245,0.242,0.545,0.212,250.0
Phalanx_2018,-1,51.0,46.0,3.0,100.0,41.935,50.0,8.065,62.0,50.794,42.857,6.349,63.0,A41,B07,A08,B03,0.207,0.603,0.19,0.017,0.741,0.241,271.0
sajal001,1,49.0,46.0,5.0,100.0,41.935,51.613,6.452,62.0,57.143,39.683,3.175,63.0,B01,D00,B41,B07,0.21,0.516,0.226,0.14,0.368,0.491,264.0
Pacosian,-1,0.0,0.0,0.0,0.0,66.129,25.806,8.065,62.0,50.794,42.857,6.349,63.0,B22,B29,A45,B10,0.192,0.534,0.247,0.047,0.837,0.116,366.0
VictorRodinovich54,1,45.0,52.0,3.0,100.0,48.387,46.774,4.839,62.0,49.206,50.794,0.0,63.0,C00,A40,C62,B12,0.213,0.541,0.246,0.18,0.508,0.262,392.0
nivsram21,-1,50.0,48.0,2.0,100.0,49.206,46.032,4.762,63.0,53.226,43.548,3.226,62.0,B01,B21,C36,B51,0.234,0.453,0.281,0.179,0.625,0.196,439.0
Misha_Slonov,-1,0.0,0.0,0.0,0.0,54.839,41.935,3.226,62.0,34.921,57.143,7.937,63.0,A40,C40,B06,C00,0.214,0.518,0.232,0.065,0.274,0.661,285.0
Kotenko_Vadim,-1,63.0,35.0,2.0,100.0,81.967,9.836,8.197,61.0,67.188,29.688,3.125,64.0,D02,A40,D00,B60,0.14,0.43,0.409,0.0,0.76,0.24,332.0
Moudy2,-1,51.0,47.0,2.0,100.0,56.452,43.548,0.0,62.0,47.619,46.032,6.349,63.0,C50,B01,B30,A45,0.292,0.415,0.092,0.464,0.357,0.036,297.0
toyota_86,-1,54.0,45.0,1.0,100.0,50.794,47.619,1.587,63.0,56.452,43.548,0.0,62.0,D02,B10,D21,E60,0.284,0.552,0.149,0.035,0.298,0.632,543.0
drakus2019,-1,40.0,54.0,6.0,100.0,39.683,55.556,4.762,63.0,43.548,50.0,6.452,62.0,D00,A45,B13,B10,0.192,0.635,0.173,0.03,0.909,0.045,298.0
KaneshiroZ,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DavidTopp,-1,40.0,54.0,6.0,100.0,45.161,46.774,8.065,62.0,39.683,57.143,3.175,63.0,C20,A40,C25,C50,0.283,0.321,0.358,0.154,0.723,0.123,235.0
SifuJay,1,43.0,53.0,4.0,100.0,46.774,50.0,3.226,62.0,38.095,58.73,3.175,63.0,A04,D02,B30,C20,0.226,0.566,0.17,0.162,0.221,0.603,342.0
supremelama2,1,38.0,56.0,5.0,100.0,32.836,61.194,5.97,67.0,41.379,51.724,6.897,58.0,B01,B23,A09,C10,0.348,0.478,0.174,0.282,0.606,0.113,396.0
YeyeK,-1,57.0,37.0,5.0,100.0,52.239,40.299,7.463,67.0,46.552,51.724,1.724,58.0,B01,D00,A80,D08,0.323,0.468,0.177,0.105,0.421,0.456,247.0
Alpsoy989,-1,49.0,49.0,2.0,100.0,48.387,50.0,1.613,62.0,38.095,58.73,3.175,63.0,D00,C20,D20,C02,0.333,0.333,0.296,0.265,0.515,0.176,358.0
hayan12,1,40.0,57.0,2.0,100.0,41.86,58.14,0.0,43.0,35.714,59.524,4.762,42.0,A00,C00,A04,A10,0.152,0.394,0.424,0.18,0.4,0.4,339.0
Polygraf,-1,0.0,0.0,0.0,0.0,50.794,46.032,3.175,63.0,45.161,45.161,9.677,62.0,B01,D00,A41,C24,0.367,0.5,0.117,0.246,0.702,0.053,418.0
Flaviojorge,1,53.0,45.0,2.0,100.0,52.381,46.032,1.587,63.0,43.548,51.613,4.839,62.0,C20,A00,A02,C30,0.417,0.133,0.417,0.639,0.033,0.328,280.0
ASalbiev,-1,46.0,39.0,15.0,100.0,46.032,42.857,11.111,63.0,43.548,41.935,14.516,62.0,B01,C60,A16,C46,0.339,0.5,0.125,0.774,0.151,0.075,378.0
Aashishpanwar,1,0.0,0.0,0.0,0.0,37.931,60.345,1.724,58.0,43.284,56.716,0.0,67.0,C50,C44,B13,C33,0.529,0.255,0.176,0.384,0.247,0.301,269.0
SquidBroKwo,-1,0.0,0.0,0.0,0.0,12.5,75.0,12.5,8.0,42.857,57.143,0.0,14.0,B00,C25,C20,C44,0.0,0.571,0.286,0.071,0.857,0.0,205.0
Tiger_Sy,1,0.0,0.0,0.0,0.0,44.262,52.459,3.279,61.0,50.0,50.0,0.0,64.0,B06,C48,A02,B15,0.288,0.525,0.153,0.094,0.484,0.406,541.0
homayoon1355,1,0.0,0.0,0.0,0.0,50.0,46.552,3.448,58.0,40.299,58.209,1.493,67.0,B01,C20,A02,B06,0.411,0.393,0.089,0.121,0.121,0.742,519.0
Lampard2021,0,30.0,61.0,9.0,100.0,23.729,69.492,6.78,59.0,34.848,54.545,10.606,66.0,A00,nonStandard,B00,A34,0.243,0.378,0.378,0.364,0.571,0.065,284.0
gidsver,-1,0.0,0.0,0.0,0.0,56.25,37.5,6.25,16.0,20.0,66.667,13.333,15.0,C20,C40,E11,C25,0.25,0.417,0.333,0.312,0.062,0.5,337.0
SergKrasha,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,100.0,0.0,1.0,C20,C65,C65,C20,0.0,1.0,0.0,1.0,0.0,0.0,480.0
REZA-HZ,1,0.0,100.0,0.0,3.0,40.625,57.812,1.562,64.0,55.738,40.984,3.279,61.0,C50,A00,E61,A15,0.233,0.517,0.25,0.194,0.677,0.065,188.0
Edmon_Arm_2828,-1,46.0,50.0,3.0,96.0,49.231,44.615,6.154,65.0,38.333,56.667,5.0,60.0,B40,C00,B56,D37,0.182,0.545,0.255,0.19,0.635,0.127,250.0
Yonixyz,-1,0.0,0.0,0.0,0.0,66.102,28.814,5.085,59.0,45.455,48.485,6.061,66.0,D02,A40,C58,E60,0.304,0.406,0.29,0.204,0.673,0.122,367.0
ratunda,-1,41.0,58.0,0.0,36.0,51.613,48.387,0.0,62.0,52.381,46.032,1.587,63.0,B01,C21,A00,D20,0.246,0.662,0.046,0.085,0.814,0.085,491.0
Harvie18,0,57.0,40.0,2.0,100.0,51.613,48.387,0.0,62.0,47.619,49.206,3.175,63.0,nonStandard,A43,C02,B00,0.403,0.306,0.226,0.164,0.361,0.475,256.0
Veterok_62,1,51.0,45.0,4.0,100.0,47.619,47.619,4.762,63.0,43.548,51.613,4.839,62.0,C44,D00,A43,A80,0.316,0.404,0.228,0.435,0.516,0.048,362.0
Zachei,1,0.0,100.0,0.0,3.0,100.0,0.0,0.0,1.0,0.0,100.0,0.0,3.0,D02,C41,A02,D02,1.0,0.0,0.0,0.333,0.667,0.0,423.0
chicome777,1,44.0,56.0,0.0,75.0,50.0,48.649,1.351,74.0,47.059,52.941,0.0,51.0,A04,B10,B29,A05,0.197,0.574,0.18,0.238,0.603,0.143,522.0
dfochess,1,0.0,0.0,0.0,0.0,52.381,44.444,3.175,63.0,48.387,50.0,1.613,62.0,B01,C44,B07,D00,0.317,0.492,0.19,0.119,0.627,0.237,211.0
danwet41,1,56.0,43.0,0.0,100.0,42.647,57.353,0.0,68.0,43.86,54.386,1.754,57.0,C20,B00,B18,C21,0.426,0.407,0.093,0.114,0.057,0.829,510.0
MisterKoshka,-1,47.0,47.0,6.0,100.0,52.381,44.444,3.175,63.0,41.935,46.774,11.29,62.0,B00,A40,A00,A43,0.525,0.288,0.119,0.035,0.421,0.544,395.0
lemtom,-1,33.0,66.0,0.0,18.0,58.824,35.294,5.882,17.0,42.105,52.632,5.263,19.0,C62,D00,C41,B40,0.278,0.389,0.333,0.562,0.125,0.312,382.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
