user_op,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,white_win_rate,white_lose_rate,white_draw_rate,white_game_count,black_win_rate,black_lose_rate,black_draw_rate,black_game_count,top_eco,second_eco,top_winrate_eco,second_winrate_eco,mate_winrate,resign_winrate,time_winrate,mate_lossrate,resign_lossrate,time_lossrate,average_game_len
Tra_Da,-1,45.0,51.0,4.0,100.0,40.0,53.846,6.154,65.0,50.0,50.0,0.0,60.0,B00,C50,A40,A04,0.393,0.268,0.196,0.615,0.246,0.046,344.0
rolly16_TLG,-1,50.0,46.0,3.0,90.0,46.154,50.769,3.077,65.0,50.0,41.667,8.333,60.0,C00,B20,A01,B06,0.4,0.3,0.25,0.293,0.466,0.19,221.0
SergejErofeew,-1,47.0,44.0,9.0,100.0,47.619,47.619,4.762,63.0,45.161,48.387,6.452,62.0,C00,B01,D53,B32,0.259,0.5,0.224,0.133,0.633,0.183,218.0
Chadi7,-1,51.0,45.0,4.0,100.0,60.938,35.938,3.125,64.0,44.262,52.459,3.279,61.0,C50,C46,D02,B02,0.167,0.53,0.273,0.127,0.873,0.0,459.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
markemoon,1,53.0,45.0,2.0,100.0,62.295,34.426,3.279,61.0,39.062,60.938,0.0,64.0,A10,A20,A41,A23,0.254,0.508,0.175,0.267,0.5,0.233,217.0
Jokuk,-1,44.0,52.0,4.0,100.0,50.0,48.333,1.667,60.0,40.0,53.846,6.154,65.0,C44,D02,D01,D07,0.339,0.5,0.143,0.375,0.625,0.0,463.0
konstantin_bubolz,1,49.0,42.0,9.0,100.0,50.794,41.27,7.937,63.0,41.935,50.0,8.065,62.0,E20,A40,D24,C01,0.155,0.672,0.172,0.298,0.561,0.14,421.0
raj210486,-1,0.0,0.0,0.0,0.0,46.667,53.333,0.0,15.0,27.778,66.667,5.556,18.0,C20,D00,C01,A41,0.333,0.25,0.25,0.65,0.2,0.15,333.0
Claude97,-1,50.0,48.0,2.0,100.0,46.875,50.0,3.125,64.0,47.541,50.82,1.639,61.0,B00,D20,D02,C00,0.136,0.678,0.186,0.317,0.492,0.175,491.0
thoemel71,-1,51.0,48.0,1.0,100.0,53.125,45.312,1.562,64.0,49.18,50.82,0.0,61.0,C00,C50,B02,A00,0.344,0.516,0.094,0.017,0.233,0.75,566.0
Raofi001,-1,50.0,46.0,4.0,100.0,50.794,34.921,14.286,63.0,48.387,45.161,6.452,62.0,B13,C25,D11,B50,0.226,0.565,0.161,0.8,0.14,0.02,212.0
KomoBckuy,-1,50.0,40.0,10.0,100.0,45.161,51.613,3.226,62.0,49.206,47.619,3.175,63.0,B02,B00,B06,B12,0.254,0.458,0.288,0.177,0.387,0.419,312.0
PANAMAsammy,1,0.0,0.0,0.0,0.0,39.394,56.061,4.545,66.0,45.763,52.542,1.695,59.0,A01,B06,A43,C65,0.321,0.415,0.226,0.529,0.265,0.147,257.0
loophole21,1,47.0,48.0,5.0,100.0,53.226,41.935,4.839,62.0,44.444,53.968,1.587,63.0,B30,B32,B24,D15,0.197,0.557,0.246,0.067,0.317,0.617,416.0
Juan_95,1,44.0,50.0,6.0,100.0,45.0,46.667,8.333,60.0,43.077,53.846,3.077,65.0,B00,D02,D05,D26,0.291,0.382,0.309,0.524,0.0,0.444,313.0
SirBaron,1,53.0,47.0,0.0,100.0,65.574,32.787,1.639,61.0,43.75,56.25,0.0,64.0,B01,C00,C02,B23,0.221,0.426,0.338,0.143,0.357,0.357,243.0
Dmitriev_Evgeniy,1,0.0,0.0,0.0,0.0,45.161,48.387,6.452,62.0,42.857,52.381,4.762,63.0,A00,B02,A29,A16,0.127,0.436,0.436,0.079,0.762,0.159,272.0
puntofacil504,-1,57.0,35.0,7.0,100.0,55.0,41.667,3.333,60.0,64.615,27.692,7.692,65.0,A40,B12,D13,A04,0.4,0.413,0.173,0.488,0.186,0.326,244.0
Miguel12345,-1,47.0,49.0,4.0,100.0,49.18,49.18,1.639,61.0,45.312,48.438,6.25,64.0,B06,B50,D43,A05,0.186,0.39,0.407,0.164,0.672,0.164,272.0
bigshorty007,-1,46.0,53.0,0.0,39.0,54.688,43.75,1.562,64.0,45.902,54.098,0.0,61.0,A40,C34,C54,C00,0.254,0.492,0.222,0.098,0.787,0.115,320.0
thelaaaad,-1,33.0,64.0,3.0,100.0,36.207,58.621,5.172,58.0,35.821,62.687,1.493,67.0,D00,C20,nonStandard,A43,0.356,0.244,0.244,0.184,0.158,0.645,364.0
ItsVaiz,1,50.0,47.0,3.0,100.0,50.98,45.098,3.922,51.0,49.02,50.98,0.0,51.0,C50,D02,D10,B10,0.255,0.471,0.255,0.306,0.612,0.082,336.0
ReeRay,0,0.0,0.0,0.0,0.0,55.738,39.344,4.918,61.0,43.75,54.688,1.562,64.0,C42,A00,B06,C61,0.339,0.435,0.161,0.153,0.847,0.0,348.0
pipeemarquez,1,60.0,34.0,6.0,100.0,48.438,43.75,7.812,64.0,59.016,37.705,3.279,61.0,D02,A40,D43,A00,0.224,0.537,0.224,0.275,0.588,0.137,216.0
StefanDusan,-1,45.0,49.0,6.0,100.0,48.387,46.774,4.839,62.0,39.683,53.968,6.349,63.0,B20,A40,A43,A41,0.109,0.582,0.273,0.175,0.714,0.111,388.0
vladislavZirianov71,-1,0.0,0.0,0.0,0.0,38.71,58.065,3.226,62.0,26.984,73.016,0.0,63.0,A40,B00,C60,C26,0.317,0.293,0.293,0.366,0.11,0.5,339.0
zbouaerg,-1,49.0,47.0,4.0,100.0,53.125,43.75,3.125,64.0,54.098,40.984,4.918,61.0,B10,B12,D11,C60,0.134,0.537,0.299,0.34,0.396,0.264,424.0
applerook,1,45.0,53.0,2.0,100.0,51.562,46.875,1.562,64.0,40.984,54.098,4.918,61.0,A02,B06,A40,A02,0.172,0.448,0.362,0.206,0.444,0.333,260.0
Andrey_Prisada,-1,100.0,0.0,0.0,3.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,C01,B01,C01,B01,0.333,0.333,0.333,0.0,0.0,0.0,227.0
BenKohli,1,46.0,51.0,3.0,100.0,44.262,52.459,3.279,61.0,48.438,43.75,7.812,64.0,B10,A40,B01,B11,0.328,0.517,0.138,0.333,0.467,0.167,367.0
ErwinForbes_52,1,39.0,55.0,6.0,100.0,42.857,52.381,4.762,63.0,43.548,53.226,3.226,62.0,B01,A40,D02,D40,0.185,0.537,0.259,0.152,0.591,0.242,257.0
misharockstar,1,52.0,47.0,1.0,100.0,53.226,43.548,3.226,62.0,44.444,53.968,1.587,63.0,C00,A43,B00,C80,0.41,0.459,0.131,0.082,0.279,0.607,279.0
nym,1,0.0,0.0,0.0,0.0,62.5,25.0,12.5,8.0,42.857,57.143,0.0,7.0,C41,B01,D00,A00,0.5,0.125,0.375,0.5,0.5,0.0,360.0
Ganymede01,1,48.0,50.0,2.0,100.0,54.098,42.623,3.279,61.0,40.625,59.375,0.0,64.0,B50,B12,C56,A13,0.169,0.644,0.186,0.141,0.422,0.438,576.0
gabyshamoun,1,38.0,56.0,6.0,100.0,44.615,49.231,6.154,65.0,46.667,48.333,5.0,60.0,B01,C20,B06,B23,0.246,0.509,0.193,0.311,0.164,0.508,419.0
PETERKATO,1,44.0,44.0,11.0,27.0,39.683,55.556,4.762,63.0,40.323,51.613,8.065,62.0,A40,B20,C50,A08,0.24,0.44,0.26,0.463,0.299,0.104,264.0
a1n1haqq,-1,49.0,42.0,9.0,100.0,47.619,44.444,7.937,63.0,48.387,40.323,11.29,62.0,A57,C70,A53,B23,0.183,0.517,0.283,0.075,0.811,0.113,614.0
MehdiGard,-1,42.0,57.0,0.0,21.0,50.769,47.692,1.538,65.0,46.667,51.667,1.667,60.0,A40,D00,A46,A41,0.426,0.279,0.197,0.145,0.452,0.306,351.0
creativeuserr,1,43.0,55.0,2.0,100.0,52.239,47.761,0.0,67.0,41.379,55.172,3.448,58.0,B50,A40,A52,B27,0.339,0.424,0.203,0.156,0.734,0.078,347.0
elmostshar-mena,-1,45.0,49.0,6.0,100.0,48.387,46.774,4.839,62.0,46.032,49.206,4.762,63.0,C50,D00,C42,D01,0.254,0.525,0.203,0.517,0.317,0.15,396.0
eyupensar1,-1,0.0,100.0,0.0,6.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,C50,B01,C50,B01,0.0,0.0,0.0,0.0,1.0,0.0,52.0
davidpajo1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
litaliana,1,65.0,33.0,2.0,100.0,59.016,37.705,3.279,61.0,65.625,32.812,1.562,64.0,A40,A00,B21,C33,0.282,0.513,0.205,0.091,0.773,0.136,208.0
GoodGame3752,1,49.0,48.0,3.0,100.0,60.0,40.0,0.0,5.0,0.0,50.0,50.0,2.0,C42,B40,C57,B50,0.0,0.0,0.667,0.0,1.0,0.0,244.0
Rais_Sakhabeev,-1,74.0,23.0,3.0,100.0,73.846,20.0,6.154,65.0,71.667,23.333,5.0,60.0,B06,A40,A25,D46,0.341,0.44,0.198,0.0,0.407,0.556,286.0
Amirzf1136,1,56.0,43.0,0.0,41.0,52.632,47.368,0.0,19.0,59.091,40.909,0.0,22.0,C00,A00,C42,A45,0.696,0.174,0.043,0.667,0.333,0.0,356.0
Karshiga72,-1,46.0,51.0,3.0,100.0,52.381,42.857,4.762,63.0,40.323,59.677,0.0,62.0,B01,C21,A10,B06,0.328,0.448,0.207,0.094,0.359,0.516,269.0
M0meKGAMING,1,48.0,48.0,4.0,100.0,48.333,50.0,1.667,60.0,47.692,46.154,6.154,65.0,C41,D20,A43,A41,0.433,0.517,0.033,0.517,0.417,0.017,495.0
glow_170,-1,44.0,55.0,1.0,100.0,56.25,43.75,0.0,64.0,37.705,60.656,1.639,61.0,C50,C47,B52,A06,0.39,0.424,0.169,0.169,0.708,0.123,313.0
Vilago,1,25.0,75.0,0.0,60.0,10.169,89.831,0.0,59.0,25.758,72.727,1.515,66.0,A40,B01,C29,C22,0.391,0.391,0.13,0.178,0.762,0.05,159.0
Lakshyasom,-1,18.0,68.0,12.0,16.0,28.571,57.143,14.286,7.0,11.111,77.778,11.111,9.0,B10,C40,B00,A40,0.333,0.333,0.333,0.545,0.364,0.091,230.0
andryani87,-1,50.0,50.0,0.0,18.0,32.759,62.069,5.172,58.0,41.791,56.716,1.493,67.0,C00,A40,D30,B08,0.106,0.702,0.149,0.162,0.797,0.027,573.0
Hanhepihapa,-1,0.0,0.0,0.0,0.0,61.765,29.412,8.824,34.0,62.857,31.429,5.714,35.0,A40,B20,B01,A11,0.093,0.535,0.326,0.381,0.095,0.524,291.0
mshemi,1,49.0,50.0,1.0,100.0,42.857,53.968,3.175,63.0,53.226,46.774,0.0,62.0,C50,C25,A21,A20,0.283,0.433,0.233,0.349,0.286,0.317,415.0
tisoti1958,-1,0.0,0.0,0.0,0.0,47.541,47.541,4.918,61.0,53.125,46.875,0.0,64.0,C23,C40,C50,A21,0.317,0.508,0.127,0.254,0.492,0.153,286.0
Reda7799,-1,47.0,48.0,5.0,100.0,46.774,45.161,8.065,62.0,50.794,42.857,6.349,63.0,B40,C50,B21,A01,0.115,0.59,0.23,0.291,0.545,0.127,345.0
Lupada,1,63.0,33.0,3.0,90.0,59.677,37.097,3.226,62.0,50.794,44.444,4.762,63.0,D02,A40,D06,A48,0.362,0.377,0.188,0.196,0.549,0.255,244.0
RAJAGURU777,1,55.0,40.0,5.0,100.0,57.143,34.921,7.937,63.0,59.677,35.484,4.839,62.0,C50,C44,C42,A40,0.479,0.411,0.082,0.636,0.182,0.182,388.0
xuntanza,1,45.0,53.0,2.0,100.0,49.206,49.206,1.587,63.0,41.935,54.839,3.226,62.0,B28,B20,C30,B01,0.404,0.404,0.193,0.385,0.369,0.2,222.0
loloruci,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,100.0,0.0,4.0,D00,C41,C41,B20,0.0,0.0,0.0,0.167,0.333,0.5,357.0
mathieu_kat,1,53.0,42.0,5.0,100.0,54.839,35.484,9.677,62.0,46.032,49.206,4.762,63.0,B01,B21,C20,B03,0.127,0.556,0.302,0.566,0.245,0.189,266.0
Saldanhah,-1,50.0,43.0,7.0,100.0,60.656,32.787,6.557,61.0,42.188,53.125,4.688,64.0,C44,C50,C01,D01,0.234,0.422,0.281,0.167,0.463,0.352,399.0
Jose_opeth39,1,50.0,45.0,5.0,100.0,44.444,50.794,4.762,63.0,53.226,41.935,4.839,62.0,B01,C20,C40,D10,0.262,0.541,0.164,0.397,0.5,0.086,398.0
MiguelRoberto,1,31.0,64.0,5.0,100.0,33.871,64.516,1.613,62.0,28.571,65.079,6.349,63.0,A00,C77,A22,C24,0.051,0.718,0.231,0.148,0.728,0.123,427.0
NoSoyIsa,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amiraliiiiiiiiiii,1,11.0,88.0,0.0,27.0,0.0,100.0,0.0,3.0,16.667,83.333,0.0,6.0,C40,C23,C40,C23,0.0,1.0,0.0,0.375,0.375,0.0,84.0
MC-BELATUNG,-1,54.0,41.0,5.0,100.0,53.333,41.667,5.0,60.0,60.0,36.923,3.077,65.0,C01,C00,A08,D02,0.239,0.394,0.338,0.184,0.571,0.245,405.0
Eduardovich_2002,-1,54.0,42.0,4.0,100.0,45.902,47.541,6.557,61.0,57.812,39.062,3.125,64.0,C25,A45,B19,B50,0.169,0.569,0.262,0.315,0.556,0.111,266.0
tinze,-1,52.0,45.0,3.0,100.0,48.387,46.774,4.839,62.0,49.206,47.619,3.175,63.0,B10,D00,D31,D07,0.131,0.607,0.23,0.169,0.831,0.0,451.0
Trullebullen,-1,55.0,35.0,10.0,100.0,54.545,37.879,7.576,66.0,44.068,47.458,8.475,59.0,D00,A45,A44,A48,0.065,0.645,0.29,0.094,0.792,0.113,281.0
MatOlmaAma,1,0.0,0.0,0.0,0.0,50.794,47.619,1.587,63.0,48.387,45.161,6.452,62.0,B20,B00,A22,C60,0.145,0.581,0.274,0.069,0.569,0.31,307.0
talha_burak_78,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timeless_Happiness,1,100.0,0.0,0.0,3.0,52.381,44.444,3.175,63.0,38.71,56.452,4.839,62.0,A45,D00,A31,A00,0.14,0.474,0.386,0.063,0.619,0.222,250.0
MxcMe,-1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,C50,,C50,,0.0,0.0,0.0,0.0,1.0,0.0,172.0
Norvz26,-1,46.0,45.0,9.0,100.0,54.098,37.705,8.197,61.0,43.75,48.438,7.812,64.0,B01,C47,E90,A48,0.115,0.607,0.262,0.167,0.519,0.222,432.0
Vladimir63160,-1,44.0,48.0,8.0,100.0,48.387,45.161,6.452,62.0,47.619,46.032,6.349,63.0,C41,C50,C40,B45,0.233,0.583,0.183,0.333,0.632,0.0,316.0
IWILLCOOKYOUINCHESS,1,14.0,85.0,0.0,28.0,0.0,100.0,0.0,2.0,0.0,100.0,0.0,4.0,C42,C24,C24,B01,0.0,0.0,0.0,0.167,0.667,0.167,122.0
StephenGospel,1,46.0,49.0,5.0,100.0,53.333,41.667,5.0,60.0,43.077,53.846,3.077,65.0,B01,D00,A01,A56,0.283,0.5,0.183,0.183,0.667,0.15,250.0
hunghust0710,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMTheGoat11,0,25.0,62.0,12.0,8.0,40.0,60.0,0.0,10.0,25.0,62.5,12.5,8.0,D02,A04,E65,C43,0.5,0.333,0.167,0.091,0.818,0.091,317.0
SKalachn,1,0.0,0.0,0.0,0.0,44.615,52.308,3.077,65.0,36.667,58.333,5.0,60.0,B06,B01,C55,C25,0.098,0.392,0.471,0.246,0.681,0.072,240.0
matheus_xadrez89,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yorboyroy,1,0.0,0.0,0.0,0.0,56.757,43.243,0.0,37.0,41.86,58.14,0.0,43.0,D10,D00,A84,E51,0.282,0.487,0.205,0.098,0.756,0.146,255.0
TsavoKing,-1,49.0,49.0,2.0,100.0,55.385,43.077,1.538,65.0,50.0,48.333,1.667,60.0,C24,B30,C55,C26,0.439,0.364,0.106,0.123,0.333,0.316,524.0
SalmanGRANDMASTER,-1,64.0,35.0,0.0,42.0,63.889,36.111,0.0,72.0,45.283,54.717,0.0,53.0,C44,C45,D07,E20,0.329,0.571,0.086,0.182,0.473,0.291,317.0
mohamadbakhtiari64,1,42.0,49.0,9.0,100.0,53.968,41.27,4.762,63.0,56.452,38.71,4.839,62.0,C41,A00,B07,D01,0.203,0.638,0.116,0.42,0.56,0.02,290.0
KINGQUWAIS67137505,-1,47.0,48.0,5.0,100.0,22.222,71.429,6.349,63.0,27.419,67.742,4.839,62.0,A00,B00,C44,nonStandard,0.097,0.129,0.613,0.759,0.034,0.195,330.0
helpeverymove,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filipcio12,-1,55.0,45.0,0.0,100.0,46.429,51.786,1.786,56.0,51.667,46.667,1.667,60.0,C44,C00,B23,D35,0.316,0.561,0.07,0.175,0.684,0.123,431.0
Spade7,-1,0.0,0.0,0.0,0.0,53.846,38.462,7.692,26.0,72.222,27.778,0.0,18.0,C20,A40,C50,D30,0.407,0.333,0.259,0.267,0.267,0.467,507.0
Jakes64,1,0.0,0.0,0.0,0.0,55.556,34.921,9.524,63.0,56.452,38.71,4.839,62.0,B21,A43,C36,C00,0.143,0.643,0.186,0.087,0.174,0.739,313.0
truthzeeker,-1,0.0,0.0,0.0,0.0,46.667,48.333,5.0,60.0,44.615,50.769,4.615,65.0,A40,D00,A20,B00,0.228,0.439,0.316,0.242,0.645,0.113,259.0
TheOttoman52,1,37.0,60.0,3.0,100.0,37.097,51.613,11.29,62.0,38.095,57.143,4.762,63.0,A40,D06,A60,D07,0.277,0.489,0.213,0.603,0.265,0.132,255.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monkey_King,1,59.0,36.0,5.0,100.0,52.459,42.623,4.918,61.0,54.688,42.188,3.125,64.0,D00,C40,A46,B15,0.164,0.627,0.209,0.151,0.66,0.17,258.0
Davidmacipe,-1,50.0,45.0,5.0,100.0,57.143,38.095,4.762,63.0,33.871,58.065,8.065,62.0,C50,D00,B21,C00,0.228,0.526,0.211,0.3,0.483,0.133,340.0
CutePikachu888,1,0.0,100.0,0.0,3.0,49.254,49.254,1.493,67.0,51.724,46.552,1.724,58.0,C50,C40,A45,A40,0.429,0.27,0.286,0.717,0.25,0.033,272.0
judge_dredd1,-1,0.0,0.0,0.0,0.0,61.667,31.667,6.667,60.0,67.692,29.231,3.077,65.0,B00,B06,C64,C62,0.247,0.494,0.247,0.079,0.658,0.263,248.0
EarlEverLose,-1,0.0,100.0,0.0,4.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,3.0,B01,C44,B01,C44,0.0,0.0,0.0,0.25,0.75,0.0,479.0
Avto-mat,-1,0.0,0.0,0.0,0.0,51.515,45.455,3.03,33.0,44.444,48.148,7.407,27.0,A00,C00,B40,C01,0.379,0.31,0.31,0.179,0.143,0.393,278.0
istude,-1,45.0,50.0,5.0,100.0,45.161,51.613,3.226,62.0,47.619,47.619,4.762,63.0,C50,B20,C56,D35,0.259,0.586,0.103,0.065,0.919,0.0,254.0
R-J-M,-1,46.0,48.0,6.0,100.0,58.73,38.095,3.175,63.0,40.323,53.226,6.452,62.0,B34,C45,A30,B50,0.129,0.5,0.323,0.193,0.386,0.421,270.0
Trenerhero,-1,47.0,44.0,9.0,100.0,44.444,46.032,9.524,63.0,53.226,43.548,3.226,62.0,A40,B10,D30,nonStandard,0.262,0.443,0.279,0.339,0.321,0.321,329.0
Thamersakly,-1,43.0,55.0,2.0,100.0,33.333,63.492,3.175,63.0,43.548,53.226,3.226,62.0,A40,D00,A27,A25,0.229,0.458,0.271,0.233,0.479,0.288,287.0
SirJoshL,-1,47.0,52.0,0.0,69.0,53.191,42.553,4.255,47.0,34.783,63.043,2.174,46.0,A40,D01,C10,C20,0.463,0.317,0.146,0.041,0.755,0.184,367.0
Microsman,-1,55.0,44.0,1.0,100.0,46.875,53.125,0.0,64.0,62.295,36.066,1.639,61.0,C40,A40,B07,A04,0.338,0.515,0.147,0.214,0.679,0.107,335.0
Yabadud,-1,39.0,59.0,2.0,100.0,39.583,56.25,4.167,48.0,46.809,51.064,2.128,47.0,A41,A40,B20,D80,0.268,0.415,0.293,0.412,0.078,0.275,240.0
bz_do,1,42.0,51.0,7.0,100.0,53.333,45.0,1.667,60.0,47.692,47.692,4.615,65.0,C50,B00,C34,D06,0.206,0.508,0.254,0.224,0.638,0.121,385.0
Weissjosel,1,49.0,42.0,9.0,100.0,63.492,33.333,3.175,63.0,41.935,46.774,11.29,62.0,C44,C50,B20,C46,0.167,0.53,0.288,0.58,0.34,0.08,609.0
pirat-02,-1,42.0,57.0,0.0,57.0,45.0,47.5,7.5,40.0,48.936,48.936,2.128,47.0,C25,D00,nonStandard,B23,0.122,0.61,0.268,0.119,0.881,0.0,258.0
Savva_V,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,100.0,0.0,2.0,B10,B13,B13,B10,0.0,0.0,0.0,0.0,0.5,0.5,584.0
wo_Oddii,1,0.0,0.0,0.0,0.0,49.18,44.262,6.557,61.0,30.645,54.839,14.516,62.0,B06,A40,A45,B12,0.184,0.531,0.265,0.115,0.869,0.016,363.0
Jijilover,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blacknwhite_magpie,-1,60.0,40.0,0.0,45.0,66.667,33.333,0.0,9.0,44.444,55.556,0.0,9.0,B10,A40,D01,A45,0.3,0.6,0.1,0.25,0.75,0.0,459.0
YoshiChessBrah,1,34.0,66.0,0.0,100.0,49.206,50.794,0.0,63.0,35.484,62.903,1.613,62.0,A40,B30,E61,D15,0.321,0.472,0.17,0.085,0.789,0.113,285.0
Its_CJ,1,46.0,47.0,7.0,100.0,50.0,38.71,11.29,62.0,36.508,58.73,4.762,63.0,B01,D00,B13,A35,0.296,0.407,0.296,0.23,0.525,0.246,324.0
Geradot,-1,48.0,48.0,4.0,100.0,58.73,38.095,3.175,63.0,40.323,56.452,3.226,62.0,C50,C60,C01,B30,0.177,0.516,0.258,0.169,0.475,0.339,281.0
bezdarniy_KpacaBa,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coskip,-1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,C40,,C40,,1.0,0.0,0.0,0.0,0.0,0.0,480.0
SIJorgensen,1,43.0,55.0,2.0,100.0,45.763,52.542,1.695,59.0,36.364,57.576,6.061,66.0,C50,D00,C40,B10,0.275,0.451,0.235,0.406,0.58,0.014,368.0
CheckedFlannelShirt,1,45.0,53.0,2.0,100.0,53.968,42.857,3.175,63.0,48.387,51.613,0.0,62.0,B10,C00,B21,C28,0.203,0.578,0.219,0.407,0.593,0.0,334.0
Ideva,1,45.0,53.0,2.0,100.0,38.71,54.839,6.452,62.0,47.619,49.206,3.175,63.0,C21,A40,C29,C50,0.407,0.426,0.111,0.123,0.6,0.262,346.0
Omahung,-1,60.0,33.0,7.0,100.0,55.556,38.095,6.349,63.0,66.129,27.419,6.452,62.0,D07,A16,A29,B31,0.184,0.461,0.342,0.195,0.634,0.171,359.0
marcoarmonica,1,39.0,56.0,4.0,69.0,53.226,43.548,3.226,62.0,39.683,58.73,1.587,63.0,B00,C40,B02,A25,0.431,0.293,0.19,0.312,0.578,0.109,338.0
alexserant,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elbro_Z,1,40.0,55.0,5.0,100.0,40.625,56.25,3.125,64.0,34.426,57.377,8.197,61.0,A40,D02,B00,D30,0.17,0.681,0.149,0.155,0.732,0.07,370.0
mandariinikyy,-1,0.0,0.0,0.0,0.0,57.353,38.235,4.412,68.0,43.86,47.368,8.772,57.0,B01,D02,A02,A21,0.266,0.391,0.281,0.528,0.094,0.358,254.0
Herriot,1,47.0,49.0,4.0,100.0,50.794,44.444,4.762,63.0,43.548,51.613,4.839,62.0,A00,B06,B08,A40,0.169,0.61,0.22,0.417,0.0,0.55,277.0
fufubai,0,56.0,44.0,0.0,100.0,47.541,49.18,3.279,61.0,53.125,45.312,1.562,64.0,B33,A40,B23,A80,0.19,0.667,0.127,0.102,0.576,0.322,503.0
Kichikizz,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lreymond,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slavc53,1,44.0,52.0,4.0,100.0,39.683,50.794,9.524,63.0,56.452,40.323,3.226,62.0,D00,C50,D10,C40,0.133,0.567,0.3,0.263,0.333,0.386,443.0
alexmal13,1,48.0,51.0,1.0,100.0,45.161,53.226,1.613,62.0,46.032,52.381,1.587,63.0,C41,C20,D07,B02,0.228,0.456,0.246,0.212,0.727,0.045,312.0
Mhdmrk,1,51.0,48.0,1.0,100.0,53.226,45.161,1.613,62.0,50.794,49.206,0.0,63.0,C42,C50,C02,C43,0.477,0.385,0.108,0.136,0.576,0.271,352.0
the_stonewalldutch,1,50.0,47.0,3.0,100.0,50.769,44.615,4.615,65.0,50.0,43.333,6.667,60.0,A45,D00,C11,D51,0.079,0.651,0.206,0.091,0.618,0.127,380.0
Odamboy01,-1,59.0,39.0,2.0,100.0,64.516,32.258,3.226,62.0,50.794,47.619,1.587,63.0,C41,C44,B06,A04,0.208,0.444,0.347,0.14,0.12,0.7,273.0
schachtrainer64,-1,76.0,20.0,4.0,100.0,73.438,25.0,1.562,64.0,65.574,31.148,3.279,61.0,B10,nonStandard,A00,C48,0.356,0.425,0.218,0.0,0.743,0.257,309.0
downwithjimmy,0,0.0,0.0,0.0,0.0,66.102,28.814,5.085,59.0,48.485,48.485,3.03,66.0,B01,C44,C40,C02,0.296,0.535,0.141,0.0,0.98,0.02,431.0
LightColor,-1,55.0,40.0,5.0,100.0,52.381,42.857,4.762,63.0,45.161,51.613,3.226,62.0,B01,A10,D01,A13,0.131,0.574,0.246,0.22,0.559,0.22,365.0
